变量名,huodongID,costMap,items,exchangeTimes,limit,desc,desc_tw,desc_en
3192,10258,{6381=15},{2423=1},1,{},万圣称号*1,,
3193,10258,{6381=20},{2248=1},1,{},万圣形象*1,,
3194,10258,{rmb=1680;6381=8},{8020=1},1,{},万圣皮肤*1,,
3195,10258,{6381=5},{6383=1},1,{},万圣节金币礼包*1,,
3196,10258,{6381=5},{6384=1},1,{},万圣节钻石礼盒*1,,
3197,10258,{6381=2},{521=1},3,{},神兽万能碎片*1,,
3198,10258,{6381=3},{501=1},1,{},饰品升星道具,,
3199,10258,{6381=1},{602=1},10,{},银项链*1,,
3200,10258,{6381=1},{2103=1},10,{},紫强化*1,,
3201,10258,{6381=1},{851=10},10,{},紫色潜能石*10,,
3202,10258,{6381=1},{850=20},10,{},蓝色潜能石*20,,
3203,10258,{6381=1},{5000=5},10,{},晶石盒子*5,,
3204,10258,{6381=1},{930=5},10,{},能量药剂*5,,
3205,10258,{6381=1},{gold=50000},10,{},金币*5W,,
3303,10257,{6330=10},{talent_point=2},700,{},天赋点*2,,
3304,10257,{6330=1},{515=1},700,{},体力药水(中)*1,,
3305,10257,{6330=1},{502=1},700,{},万能升星碎片*1,,
3306,10257,{6330=1},{501=1},700,{},觉醒合金*1,,
3307,10257,{6330=1},{519=10},700,{},抽卡券*10,,
3308,10257,{6330=1},{503=10},700,{},饰品钥匙*5,,
3309,10257,{6330=1},{520=5},700,{},探险器抽卡*5,,
3310,10257,{6330=1},{gold=100000},700,{},金币*10w,,
3311,10257,{6330=1},{930=8},700,{},晶石盒子*5,,
3312,10257,{6330=10},{2102=2},700,{},蓝携带强化*2,,
3313,10257,{6330=10},{5000=8},700,{},能量药剂*5,,
3314,10257,{6330=100},{902=1},700,{},紫色好感度礼物*1,,
3315,10257,{6330=1},{850=20},700,{},蓝色潜能石*30,,
3316,10257,{6330=1000},{8000=1},1,{5=101},几何雪花·圣诞魔影,,
3317,10257,{6330=1000},{8008=1},1,{5=105},街头拳手·巨钳螳螂,,
3318,10257,{6330=20},{2012=1},1,{},五一头像框*1,,
3319,10257,{6330=20},{2403=1},1,{},五一称号*1,,
3320,10257,{6330=5},{521=1},700,{},神兽万能碎片*1,,
3321,10257,{6330=10},{539=1},700,{},粉色万能*1,,
3322,10257,{6330=3},{602=1},700,{},银项链*1,,
3323,10257,{6330=3},{2103=2},700,{},紫强化*1,,
3324,10257,{6330=3},{851=8},700,{},紫色潜能石*8,,
3325,10257,{6330=2},{850=20},700,{},蓝色潜能石*20,,
3326,10257,{6330=2},{5000=5},700,{},晶石盒子*5,,
3327,10257,{6330=2},{930=5},700,{},能量药剂*5,,
3328,10257,{6330=2},{gold=50000},700,{},金币*5W,,
3329,10257,{6330=1},{59002=3},700,{},中级Z觉醒碎片,,
3330,10257,{6330=4},{59003=4},700,{},高级Z觉醒碎片,,
3331,10257,{6330=3},{501=1},700,{},饰品升星道具,,
3332,10257,{6330=5},{521=2},700,{},神兽万能碎片,,
3333,10257,{6330=1},{121=1},700,{},洗练核心,,
3334,10257,{6330=5},{23631=4},700,{3=3631},蒂安希碎片,,
3335,10257,{6330=5},{21261=4},700,{3=1261},洛奇亚碎片,,
3336,10257,{6330=5},{21961=4},700,{3=1961},盖欧卡碎片,,
3337,10257,{6330=5},{22431=4},700,{3=2431},达克莱伊碎片,,
3338,10257,{6330=5},{22381=4},700,{3=2381},雷吉奇卡斯碎片,,
3339,10257,{6330=5},{22351=4},700,{3=2351},帝牙卢卡碎片,,
3340,10257,{6330=5},{22361=4},700,{3=2361},帕路奇亚碎片,,
3341,10257,{6330=5},{22391=4},700,{3=2391},骑拉帝纳碎片,,
3342,10257,{6330=5},{22421=4},700,{3=2421},玛娜菲碎片,,
3343,10257,{6330=5},{22461=4},700,{3=2461},比克提尼碎片,,
3344,10257,{6330=5},{23621=4},700,{3=3621},基格尔德碎片,,
3345,10257,{6330=5},{24111=4},700,{3=4111},玛机雅娜碎片,,
3346,10257,{6330=1},{gold=300000},700,{},金币,,
3347,10257,{6330=1},{870=10},700,{},古旧突破材料礼袋,,
3348,10257,{6330=1},{59002=3},700,{},中级Z觉醒碎片,,
3349,10257,{6330=4},{59003=4},700,{},高级Z觉醒碎片,,
3350,10257,{6330=3},{501=1},700,{},饰品升星道具,,
3351,10257,{6330=5},{521=2},700,{},神兽万能碎片,,
3352,10257,{6330=500},{6120=1},10,{},最老四个橙色携带道具宝箱,,
3353,10257,{6330=1},{121=1},700,{},洗练核心,,
3354,10257,{6330=5},{23631=4},700,{3=3631},蒂安希碎片,,
3355,10257,{6330=5},{21261=4},700,{3=1261},洛奇亚碎片,,
3356,10257,{6330=5},{21961=4},700,{3=1961},盖欧卡碎片,,
3357,10257,{6330=5},{22431=4},700,{3=2431},达克莱伊碎片,,
3358,10257,{6330=5},{22381=4},700,{3=2381},雷吉奇卡斯碎片,,
3359,10257,{6330=5},{22351=4},700,{3=2351},帝牙卢卡碎片,,
3360,10257,{6330=5},{22361=4},700,{3=2361},帕路奇亚碎片,,
3361,10257,{6330=5},{22391=4},700,{3=2391},骑拉帝纳碎片,,
3362,10257,{6330=1},{gold=300000},700,{},金币,,
3363,10257,{6330=1},{870=10},700,{},古旧突破材料礼袋,,
3400,10260,{6349=10},{2028=1},1,{},六一头像框*1,,
3401,10260,{6349=20},{6351=1},1,{},六一礼盒*1,,
3402,10260,{6349=20},{2417=1},1,{},六一称号*1,,
3403,10260,{6349=8},{2326=1},1,{},六一头像*1,,
3404,10260,{6349=3},{2305=1},1,{},六一搞怪头像*1,,
3405,10260,{6349=3},{2310=1},1,{},六一搞怪头像*1,,
3406,10260,{6349=3},{2312=1},1,{},六一搞怪头像*1,,
3407,10260,{6349=2},{850=20},500,{},蓝色潜能石*20,,
3408,10260,{6349=2},{5000=5},500,{},晶石盒子*5,,
3409,10260,{6349=5},{930=5},500,{},能量药剂*5,,
3410,10260,{6349=20},{13=10},1000,{},美味之水*10,,
3411,10260,{6349=10},{900=2},200,{},初级好感度礼盒*5,,
3412,10260,{6349=10},{2101=2},200,{},初级强化石*5,,
3413,10260,{6349=10},{451=10},1000,{},普通努力币*10,,
3414,10260,{6349=100},{8192=1},100,{},史诗精灵碎片盲盒I*1,,
3415,10260,{6349=50},{526=1},100,{},限时抽卡券*1,,
3416,10260,{6349=50},{453=10},100,{},特权币*10,,
3417,10260,{6349=50},{talent_point=1},100,{},天赋点*1,,
3418,10260,{6349=50},{4000=10},100,{},探险零件*10,,
3419,10260,{6349=2},{gold=10000},9999,{},金币*5W,,
3420,10260,{6341=20},{6344=1},1,{},踏青礼盒*1,,
3421,10260,{6341=20},{2001=1},1,{},头像框*1,,
3422,10260,{6341=2},{6343=1},500,{},柳叶草盒*1,,
3423,10260,{6333=10},{2030=1},1,{},夏日头像框*1,,
3424,10260,{6333=10},{2420=1},1,{},夏日称号*1,,
3500,10261,{8208=1},{532=1},5000,{},冒险勋章*1,,
3501,10261,{8209=1},{533=1},5000,{},大师勋章*1,,
3502,10262,{6330=10},{talent_point=2},500,{},天赋点*2,,
3503,10262,{6330=1},{515=1},500,{},体力药水(中)*1,,
3504,10262,{6330=1},{502=1},500,{},万能升星碎片*1,,
3505,10262,{6330=10},{521=2},500,{},神兽万能碎片*2,,
3506,10262,{6330=10},{539=1},500,{},粉色万能*1,,
3507,10262,{6330=2},{502=1},500,{},万能升星碎片*1,,
3508,10262,{6330=20},{521=2},500,{},神兽万能碎片*2,,
3509,10262,{6330=20},{539=1},500,{},粉色万能*1,,
3510,10262,{6330=3},{501=1},500,{},翡翠星石*1,,
3511,10262,{6330=2},{519=10},500,{},抽卡券*10,,
3512,10262,{6330=2},{503=10},500,{},金钥匙*10,,
3513,10262,{6330=2},{520=10},500,{},探险器抽卡*10,,
3514,10262,{6330=1},{gold=300000},500,{},金币*10w,,
3515,10262,{6330=2},{930=5},500,{},突破材料礼袋*5,,
3516,10262,{6330=2},{870=5},500,{},古旧突破材料礼袋,,
3517,10262,{6330=2},{2102=1},500,{},中级强化石*1,,
3518,10262,{6330=5},{2103=1},500,{},紫强化*1,,
3519,10262,{6330=2},{5000=5},500,{},能量药剂*5,,
3520,10262,{6330=5},{602=1},500,{},银项链*1,,
3521,10262,{6330=50},{902=1},500,{},高级好感度礼盒*1,,
3522,10262,{6330=2},{850=20},500,{},蓝色潜能石*20,,
3523,10262,{6330=2},{851=2},500,{},紫色潜能石*2,,
3524,10262,{6330=1},{121=1},500,{},洗练核心,,
3525,10262,{6330=5},{59002=10},500,{},中级Z觉醒碎片,,
3526,10262,{6330=10},{59003=5},500,{},高级Z觉醒碎片,,
3527,10262,{6330=500},{6120=1},10,{},最老四个橙色携带道具宝箱,,
3528,10262,{6330=1000},{2195=1},2,{},热门精灵皮肤随机盲盒,,
3529,10262,{6330=1500},{6200=1},2,{},全史诗精灵随机盲盒,,
3530,10262,{6330=5},{23631=2},500,{3=3631},蒂安希碎片,,
3531,10262,{6330=5},{21261=2},500,{3=1261},洛奇亚碎片,,
3532,10262,{6330=5},{21961=2},500,{3=1961},盖欧卡碎片,,
3533,10262,{6330=5},{22431=2},500,{3=2431},达克莱伊碎片,,
3534,10262,{6330=5},{22381=2},500,{3=2381},雷吉奇卡斯碎片,,
3535,10262,{6330=5},{22351=2},500,{3=2351},帝牙卢卡碎片,,
3536,10262,{6330=5},{22361=2},500,{3=2361},帕路奇亚碎片,,
3537,10262,{6330=5},{22391=2},500,{3=2391},骑拉帝纳碎片,,
3538,10262,{6330=5},{22421=2},500,{3=2421},玛娜菲碎片,,
3539,10262,{6330=5},{22461=2},500,{3=2461},比克提尼碎片,,
3540,10262,{6330=5},{23621=2},500,{3=3621},基格尔德碎片,,
3541,10262,{6330=5},{24111=2},500,{3=4111},玛机雅娜碎片,,
3542,10262,{6330=1000},{8016=1},1,{},时间侠盗·时拉比,,
3543,10262,{6330=1000},{8014=1},1,{},街头滑板·路卡利欧,,
3544,10262,{6330=1000},{8034=1},1,{},夜幕影忍,,
3545,10262,{6330=1000},{8006=1},1,{},怪盗·达克莱伊,,
3546,10262,{6330=1000},{8010=1},1,{},鱼龙夜舞·沙奈朵,,
3547,10262,{6330=1000},{8002=1},1,{},蒂安希·冰雪公主,,
3548,10262,{6330=1000},{8012=1},1,{},西域魔灵·惩戒胡帕,,
3549,10262,{6330=1000},{8000=1},1,{},几何雪花·圣诞魔影,,
3550,10262,{6330=1000},{8028=1},1,{},超级路卡利欧皮肤,,
3551,10262,{6330=1000},{8037=1},1,{},圣翼红莲,,
3552,10262,{6330=1000},{8023=1},1,{},圣诞老人,,
3553,10262,{6330=1000},{8038=1},1,{},烈焰机甲,,
3554,10262,{6330=1000},{8027=1},1,{},魔法星使,,
3555,10262,{6330=1000},{8033=1},1,{},乐动星使,,
3556,10262,{6330=1000},{8036=1},1,{},美录坦皮肤,,
3557,10262,{6330=1000},{8020=1},1,{},幽灵船长·超级耿鬼,,
3558,10262,{6330=1000},{8024=1},1,{},月下蔷薇,,
3559,10262,{6330=1000},{8004=1},1,{},惩戒胡帕·封印之力,,
3560,10262,{6330=1000},{8029=1},1,{},梦华秋月,,
3561,10262,{6330=1000},{8018=1},1,{},银霄战甲·超级裂空座,,
3562,10262,{6330=100},{2012=1},1,{},五一头像框*1,,
3563,10262,{6330=100},{2403=1},1,{},五一称号*1,,
3600,10263,{6330=10},{talent_point=2},1000,{},天赋点*2,,
3601,10263,{6330=1},{515=1},1000,{},体力药水(中)*1,,
3602,10263,{6330=1},{502=2},1000,{},万能升星碎片*1,,
3603,10263,{6330=5},{521=2},1000,{},神兽万能碎片*2,,
3604,10263,{6330=5},{539=1},1000,{},粉色万能*1,,
3605,10263,{6330=2},{502=1},1000,{},万能升星碎片*1,,
3606,10263,{6330=10},{521=2},1000,{},神兽万能碎片*2,,
3607,10263,{6330=10},{539=1},1000,{},粉色万能*1,,
3608,10263,{6330=3},{501=1},1000,{},翡翠星石*1,,
3609,10263,{6330=2},{519=10},1000,{},抽卡券*10,,
3610,10263,{6330=2},{503=10},1000,{},金钥匙*10,,
3611,10263,{6330=2},{520=10},1000,{},探险器抽卡*10,,
3612,10263,{6330=1},{gold=300000},1000,{},金币*10w,,
3613,10263,{6330=2},{930=5},1000,{},突破材料礼袋*5,,
3614,10263,{6330=2},{870=5},1000,{},古旧突破材料礼袋,,
3615,10263,{6330=2},{2102=1},1000,{},中级强化石*1,,
3616,10263,{6330=5},{2103=1},1000,{},紫强化*1,,
3617,10263,{6330=2},{5000=5},1000,{},能量药剂*5,,
3618,10263,{6330=5},{602=1},1000,{},银项链*1,,
3619,10263,{6330=50},{902=1},1000,{},高级好感度礼盒*1,,
3620,10263,{6330=2},{850=20},1000,{},蓝色潜能石*20,,
3621,10263,{6330=2},{851=2},1000,{},紫色潜能石*2,,
3622,10263,{6330=1},{121=1},1000,{},洗练核心,,
3623,10263,{6330=5},{59002=10},1000,{},中级Z觉醒碎片,,
3624,10263,{6330=10},{59003=5},1000,{},高级Z觉醒碎片,,
3625,10263,{6330=500},{6120=1},10,{},最老四个橙色携带道具宝箱,,
3626,10263,{6330=1000},{2195=1},2,{},热门精灵皮肤随机盲盒,,
3627,10263,{6330=1500},{6200=1},2,{},全史诗精灵随机盲盒,,
3628,10263,{6330=5},{23631=3},500,{3=3631},蒂安希碎片,,
3629,10263,{6330=5},{21261=3},500,{3=1261},洛奇亚碎片,,
3630,10263,{6330=5},{21961=3},500,{3=1961},盖欧卡碎片,,
3631,10263,{6330=5},{22431=3},500,{3=2431},达克莱伊碎片,,
3632,10263,{6330=5},{22381=3},500,{3=2381},雷吉奇卡斯碎片,,
3633,10263,{6330=5},{22351=3},500,{3=2351},帝牙卢卡碎片,,
3634,10263,{6330=5},{22361=3},500,{3=2361},帕路奇亚碎片,,
3635,10263,{6330=5},{22391=3},500,{3=2391},骑拉帝纳碎片,,
3636,10263,{6330=5},{22421=3},500,{3=2421},玛娜菲碎片,,
3637,10263,{6330=5},{22461=3},500,{3=2461},比克提尼碎片,,
3638,10263,{6330=5},{23621=3},500,{3=3621},基格尔德碎片,,
3639,10263,{6330=5},{24111=3},500,{3=4111},玛机雅娜碎片,,
3640,10263,{6330=1000},{8016=1},1,{},时间侠盗·时拉比,,
3641,10263,{6330=1000},{8014=1},1,{},街头滑板·路卡利欧,,
3642,10263,{6330=1000},{8034=1},1,{},夜幕影忍,,
3643,10263,{6330=1000},{8006=1},1,{},怪盗·达克莱伊,,
3644,10263,{6330=1000},{8010=1},1,{},鱼龙夜舞·沙奈朵,,
3645,10263,{6330=1000},{8002=1},1,{},蒂安希·冰雪公主,,
3646,10263,{6330=1000},{8012=1},1,{},西域魔灵·惩戒胡帕,,
3647,10263,{6330=1000},{8000=1},1,{},几何雪花·圣诞魔影,,
3648,10263,{6330=1000},{8028=1},1,{},超级路卡利欧皮肤,,
3649,10263,{6330=1000},{8037=1},1,{},圣翼红莲,,
3650,10263,{6330=1000},{8023=1},1,{},圣诞老人,,
3651,10263,{6330=1000},{8038=1},1,{},烈焰机甲,,
3652,10263,{6330=1000},{8027=1},1,{},魔法星使,,
3653,10263,{6330=1000},{8033=1},1,{},乐动星使,,
3654,10263,{6330=1000},{8036=1},1,{},美录坦皮肤,,
3655,10263,{6330=1000},{8020=1},1,{},幽灵船长·超级耿鬼,,
3656,10263,{6330=1000},{8024=1},1,{},月下蔷薇,,
3657,10263,{6330=1000},{8004=1},1,{},惩戒胡帕·封印之力,,
3658,10263,{6330=1000},{8029=1},1,{},梦华秋月,,
3659,10263,{6330=1000},{8018=1},1,{},银霄战甲·超级裂空座,,
3660,10263,{6330=100},{2012=1},1,{},五一头像框*1,,
3661,10263,{6330=100},{2403=1},1,{},五一称号*1,,
3700,10264,{6071=20},{2152=1},88,{},紫携带万能*1,,
3701,10264,{6071=60},{945=1},88,{},紫携带任选*1,,
3702,10264,{6071=120},{2153=1},88,{},橙携带万能*1,,
3703,10264,{6071=2000},{30432=1},1,{},咸鱼龙刺*1,,
3704,10264,{6071=2000},{30433=1},1,{},鬼手全套*1,,
3705,10264,{6071=2000},{30431=1},1,{},基因多面体*1,,
3706,10264,{6071=2000},{30430=1},1,{},羁绊铃铛*1,,
3707,10264,{6071=6000},{30455=1},1,{},神·机巧魄心,,
3708,10264,{6071=8000},{6917=1},1,{},红色携带道具宝箱,,
3800,10265,{6330=10},{talent_point=2},1000,{},天赋点*2,,
3801,10265,{6330=1},{515=1},1000,{},体力药水(中)*1,,
3802,10265,{6330=1},{502=2},1000,{},万能升星碎片*1,,
3803,10265,{6330=5},{521=2},1000,{},神兽万能碎片*2,,
3804,10265,{6330=5},{539=1},1000,{},粉色万能*1,,
3805,10265,{6330=2},{502=1},1000,{},万能升星碎片*1,,
3806,10265,{6330=10},{521=2},1000,{},神兽万能碎片*2,,
3807,10265,{6330=10},{539=1},1000,{},粉色万能*1,,
3808,10265,{6330=3},{501=1},1000,{},翡翠星石*1,,
3809,10265,{6330=2},{519=10},1000,{},抽卡券*10,,
3810,10265,{6330=2},{503=10},1000,{},金钥匙*10,,
3811,10265,{6330=2},{520=10},1000,{},探险器抽卡*10,,
3812,10265,{6330=1},{gold=300000},1000,{},金币*10w,,
3813,10265,{6330=2},{930=5},1000,{},突破材料礼袋*5,,
3814,10265,{6330=2},{870=5},1000,{},古旧突破材料礼袋,,
3815,10265,{6330=2},{2102=1},1000,{},中级强化石*1,,
3816,10265,{6330=5},{2103=1},1000,{},紫强化*1,,
3817,10265,{6330=2},{5000=5},1000,{},能量药剂*5,,
3818,10265,{6330=5},{602=1},1000,{},银项链*1,,
3819,10265,{6330=50},{902=1},1000,{},高级好感度礼盒*1,,
3820,10265,{6330=2},{850=20},1000,{},蓝色潜能石*20,,
3821,10265,{6330=2},{851=2},1000,{},紫色潜能石*2,,
3822,10265,{6330=1},{121=1},1000,{},洗练核心,,
3823,10265,{6330=5},{59002=10},1000,{},中级Z觉醒碎片,,
3824,10265,{6330=10},{59003=5},1000,{},高级Z觉醒碎片,,
3825,10265,{6330=500},{6120=1},10,{},最老四个橙色携带道具宝箱,,
3826,10265,{6330=1000},{2195=1},2,{},热门精灵皮肤随机盲盒,,
3827,10265,{6330=1500},{6200=1},2,{},全史诗精灵随机盲盒,,
3828,10265,{6330=5},{23631=3},500,{3=3631},蒂安希碎片,,
3829,10265,{6330=5},{21261=3},500,{3=1261},洛奇亚碎片,,
3830,10265,{6330=5},{21961=3},500,{3=1961},盖欧卡碎片,,
3831,10265,{6330=5},{22431=3},500,{3=2431},达克莱伊碎片,,
3832,10265,{6330=5},{22381=3},500,{3=2381},雷吉奇卡斯碎片,,
3833,10265,{6330=5},{22351=3},500,{3=2351},帝牙卢卡碎片,,
3834,10265,{6330=5},{22361=3},500,{3=2361},帕路奇亚碎片,,
3835,10265,{6330=5},{22391=3},500,{3=2391},骑拉帝纳碎片,,
3836,10265,{6330=5},{22421=3},500,{3=2421},玛娜菲碎片,,
3837,10265,{6330=5},{22461=3},500,{3=2461},比克提尼碎片,,
3838,10265,{6330=5},{23621=3},500,{3=3621},基格尔德碎片,,
3839,10265,{6330=5},{24111=3},500,{3=4111},玛机雅娜碎片,,
3840,10265,{6330=1000},{8016=1},1,{},时间侠盗·时拉比,,
3841,10265,{6330=1000},{8014=1},1,{},街头滑板·路卡利欧,,
3842,10265,{6330=1000},{8034=1},1,{},夜幕影忍,,
3843,10265,{6330=1000},{8006=1},1,{},怪盗·达克莱伊,,
3844,10265,{6330=1000},{8010=1},1,{},鱼龙夜舞·沙奈朵,,
3845,10265,{6330=1000},{8002=1},1,{},蒂安希·冰雪公主,,
3846,10265,{6330=1000},{8012=1},1,{},西域魔灵·惩戒胡帕,,
3847,10265,{6330=1000},{8000=1},1,{},几何雪花·圣诞魔影,,
3848,10265,{6330=1000},{8028=1},1,{},超级路卡利欧皮肤,,
3849,10265,{6330=1000},{8037=1},1,{},圣翼红莲,,
3850,10265,{6330=1000},{8023=1},1,{},圣诞老人,,
3851,10265,{6330=1000},{8038=1},1,{},烈焰机甲,,
3852,10265,{6330=1000},{8027=1},1,{},魔法星使,,
3853,10265,{6330=1000},{8033=1},1,{},乐动星使,,
3854,10265,{6330=1000},{8036=1},1,{},美录坦皮肤,,
3855,10265,{6330=1000},{8020=1},1,{},幽灵船长·超级耿鬼,,
3856,10265,{6330=1000},{8024=1},1,{},月下蔷薇,,
3857,10265,{6330=1000},{8004=1},1,{},惩戒胡帕·封印之力,,
3858,10265,{6330=1000},{8029=1},1,{},梦华秋月,,
3859,10265,{6330=1000},{8018=1},1,{},银霄战甲·超级裂空座,,
3860,10265,{6330=100},{2012=1},1,{},五一头像框*1,,
3861,10265,{6330=100},{2403=1},1,{},五一称号*1,,
3900,10266,{6330=10},{talent_point=2},1000,{},天赋点*2,,
3901,10266,{6330=1},{515=1},1000,{},体力药水(中)*1,,
3902,10266,{6330=1},{502=2},1000,{},万能升星碎片*1,,
3903,10266,{6330=5},{521=2},1000,{},神兽万能碎片*2,,
3904,10266,{6330=5},{539=1},1000,{},粉色万能*1,,
3905,10266,{6330=2},{502=1},1000,{},万能升星碎片*1,,
3906,10266,{6330=10},{521=2},1000,{},神兽万能碎片*2,,
3907,10266,{6330=10},{539=1},1000,{},粉色万能*1,,
3908,10266,{6330=3},{501=1},1000,{},翡翠星石*1,,
3909,10266,{6330=2},{519=10},1000,{},抽卡券*10,,
3910,10266,{6330=2},{503=10},1000,{},金钥匙*10,,
3911,10266,{6330=2},{520=10},1000,{},探险器抽卡*10,,
3912,10266,{6330=1},{gold=300000},1000,{},金币*10w,,
3913,10266,{6330=2},{930=5},1000,{},突破材料礼袋*5,,
3914,10266,{6330=2},{870=5},1000,{},古旧突破材料礼袋,,
3915,10266,{6330=2},{2102=1},1000,{},中级强化石*1,,
3916,10266,{6330=5},{2103=1},1000,{},紫强化*1,,
3917,10266,{6330=2},{5000=5},1000,{},能量药剂*5,,
3918,10266,{6330=5},{602=1},1000,{},银项链*1,,
3919,10266,{6330=50},{902=1},1000,{},高级好感度礼盒*1,,
3920,10266,{6330=2},{850=20},1000,{},蓝色潜能石*20,,
3921,10266,{6330=2},{851=2},1000,{},紫色潜能石*2,,
3922,10266,{6330=1},{121=1},1000,{},洗练核心,,
3923,10266,{6330=5},{59002=10},1000,{},中级Z觉醒碎片,,
3924,10266,{6330=10},{59003=5},1000,{},高级Z觉醒碎片,,
3925,10266,{6330=500},{6120=1},10,{},最老四个橙色携带道具宝箱,,
3926,10266,{6330=1000},{2195=1},2,{},热门精灵皮肤随机盲盒,,
3927,10266,{6330=1500},{6200=1},2,{},全史诗精灵随机盲盒,,
3928,10266,{6330=5},{23631=3},500,{3=3631},蒂安希碎片,,
3929,10266,{6330=5},{21261=3},500,{3=1261},洛奇亚碎片,,
3930,10266,{6330=5},{21961=3},500,{3=1961},盖欧卡碎片,,
3931,10266,{6330=5},{22431=3},500,{3=2431},达克莱伊碎片,,
3932,10266,{6330=5},{22381=3},500,{3=2381},雷吉奇卡斯碎片,,
3933,10266,{6330=5},{22351=3},500,{3=2351},帝牙卢卡碎片,,
3934,10266,{6330=5},{22361=3},500,{3=2361},帕路奇亚碎片,,
3935,10266,{6330=5},{22391=3},500,{3=2391},骑拉帝纳碎片,,
3936,10266,{6330=5},{22421=3},500,{3=2421},玛娜菲碎片,,
3937,10266,{6330=5},{22461=3},500,{3=2461},比克提尼碎片,,
3938,10266,{6330=5},{23621=3},500,{3=3621},基格尔德碎片,,
3939,10266,{6330=5},{24111=3},500,{3=4111},玛机雅娜碎片,,
3940,10266,{6330=1000},{8016=1},1,{},时间侠盗·时拉比,,
3941,10266,{6330=1000},{8014=1},1,{},街头滑板·路卡利欧,,
3942,10266,{6330=1000},{8034=1},1,{},夜幕影忍,,
3943,10266,{6330=1000},{8006=1},1,{},怪盗·达克莱伊,,
3944,10266,{6330=1000},{8010=1},1,{},鱼龙夜舞·沙奈朵,,
3945,10266,{6330=1000},{8002=1},1,{},蒂安希·冰雪公主,,
3946,10266,{6330=1000},{8012=1},1,{},西域魔灵·惩戒胡帕,,
3947,10266,{6330=1000},{8000=1},1,{},几何雪花·圣诞魔影,,
3948,10266,{6330=1000},{8028=1},1,{},超级路卡利欧皮肤,,
3949,10266,{6330=1000},{8037=1},1,{},圣翼红莲,,
3950,10266,{6330=1000},{8023=1},1,{},圣诞老人,,
3951,10266,{6330=1000},{8038=1},1,{},烈焰机甲,,
3952,10266,{6330=1000},{8027=1},1,{},魔法星使,,
3953,10266,{6330=1000},{8033=1},1,{},乐动星使,,
3954,10266,{6330=1000},{8036=1},1,{},美录坦皮肤,,
3955,10266,{6330=1000},{8020=1},1,{},幽灵船长·超级耿鬼,,
3956,10266,{6330=1000},{8024=1},1,{},月下蔷薇,,
3957,10266,{6330=1000},{8004=1},1,{},惩戒胡帕·封印之力,,
3958,10266,{6330=1000},{8029=1},1,{},梦华秋月,,
3959,10266,{6330=1000},{8018=1},1,{},银霄战甲·超级裂空座,,
3960,10266,{6330=100},{2012=1},1,{},五一头像框*1,,
3961,10266,{6330=100},{2403=1},1,{},五一称号*1,,
4000,10267,{6330=10},{talent_point=3},1000,{},天赋点*3,,
4001,10267,{6330=1},{515=1},1000,{},体力药水(中)*1,,
4002,10267,{6330=1},{502=2},1000,{},万能升星碎片*1,,
4003,10267,{6330=5},{521=2},1000,{},神兽万能碎片*2,,
4004,10267,{6330=5},{539=1},1000,{},粉色万能*1,,
4005,10267,{6330=2},{502=1},1000,{},万能升星碎片*1,,
4006,10267,{6330=10},{521=2},1000,{},神兽万能碎片*2,,
4007,10267,{6330=10},{539=1},1000,{},粉色万能*1,,
4008,10267,{6330=100},{6059=1},100,{},饰品觉醒选择箱子*1,,
4009,10267,{6330=3},{501=2},1000,{},翡翠星石*2,,
4010,10267,{6330=2},{519=10},1000,{},抽卡券*10,,
4011,10267,{6330=2},{503=10},1000,{},金钥匙*10,,
4012,10267,{6330=2},{520=10},1000,{},探险器抽卡*10,,
4013,10267,{6330=1},{gold=300000},1000,{},金币*10w,,
4014,10267,{6330=2},{930=5},1000,{},突破材料礼袋*5,,
4015,10267,{6330=2},{870=5},1000,{},古旧突破材料礼袋,,
4016,10267,{6330=2},{2102=1},1000,{},中级强化石*1,,
4017,10267,{6330=5},{2103=1},1000,{},紫强化*1,,
4018,10267,{6330=2},{5000=5},1000,{},能量药剂*5,,
4019,10267,{6330=5},{602=1},1000,{},银项链*1,,
4020,10267,{6330=50},{902=1},1000,{},高级好感度礼盒*1,,
4021,10267,{6330=2},{850=20},1000,{},蓝色潜能石*20,,
4022,10267,{6330=2},{851=2},1000,{},紫色潜能石*2,,
4023,10267,{6330=1},{121=1},1000,{},洗练核心,,
4024,10267,{6330=5},{59002=10},1000,{},中级Z觉醒碎片,,
4025,10267,{6330=10},{59003=5},1000,{},高级Z觉醒碎片,,
4026,10267,{6330=500},{6120=1},10,{},最老四个橙色携带道具宝箱,,
4027,10267,{6330=1000},{2195=1},2,{},热门精灵皮肤随机盲盒,,
4028,10267,{6330=1500},{6200=1},2,{},全史诗精灵随机盲盒,,
4029,10267,{6330=5},{23631=3},500,{3=3631},蒂安希碎片,,
4030,10267,{6330=5},{21261=3},500,{3=1261},洛奇亚碎片,,
4031,10267,{6330=5},{21961=3},500,{3=1961},盖欧卡碎片,,
4032,10267,{6330=5},{22431=3},500,{3=2431},达克莱伊碎片,,
4033,10267,{6330=5},{22381=3},500,{3=2381},雷吉奇卡斯碎片,,
4034,10267,{6330=5},{22351=3},500,{3=2351},帝牙卢卡碎片,,
4035,10267,{6330=5},{22361=3},500,{3=2361},帕路奇亚碎片,,
4036,10267,{6330=5},{22391=3},500,{3=2391},骑拉帝纳碎片,,
4037,10267,{6330=5},{22421=3},500,{3=2421},玛娜菲碎片,,
