变量名,gateID,extraVersion,_beizhu,itemMap,count,probability,probability_tw,probability_kr,itemCount
2382,14005,4,,{6368=100},1,30,30,30,1
2383,14006,4,,{6368=100},1,30,30,30,1
2384,14007,4,,{6368=100},1,30,30,30,1
2385,14008,4,,{6368=100},1,30,30,30,1
2386,14009,4,,{6368=100},1,30,30,30,1
2387,14010,4,,{6368=100},1,30,30,30,1
2388,14101,4,,{6368=100},1,30,30,30,1
2389,14102,4,,{6368=100},1,30,30,30,1
2390,14103,4,,{6368=100},1,30,30,30,1
2391,14104,4,,{6368=100},1,30,30,30,1
2392,14105,4,,{6368=100},1,30,30,30,1
2393,14106,4,,{6368=100},1,30,30,30,1
2394,14107,4,,{6368=100},1,30,30,30,1
2395,14108,4,,{6368=100},1,30,30,30,1
2396,14109,4,,{6368=100},1,30,30,30,1
2397,14110,4,,{6368=100},1,30,30,30,1
2398,14201,4,,{6368=100},1,30,30,30,1
2399,14202,4,,{6368=100},1,30,30,30,1
2400,14203,4,,{6368=100},1,30,30,30,1
2401,14204,4,,{6368=100},1,30,30,30,1
2402,14205,4,,{6368=100},1,30,30,30,1
2403,14206,4,,{6368=100},1,30,30,30,1
2404,14207,4,,{6368=100},1,30,30,30,1
2405,14208,4,,{6368=100},1,30,30,30,1
2406,14209,4,,{6368=100},1,30,30,30,1
2407,14210,4,,{6368=100},1,30,30,30,1
2408,14301,4,,{6368=100},1,30,30,30,1
2409,14302,4,,{6368=100},1,30,30,30,1
2410,14303,4,,{6368=100},1,30,30,30,1
2411,14304,4,,{6368=100},1,30,30,30,1
2412,14305,4,,{6368=100},1,30,30,30,1
2413,14306,4,,{6368=100},1,30,30,30,1
2414,14307,4,,{6368=100},1,30,30,30,1
2415,14308,4,,{6368=100},1,30,30,30,1
2416,14309,4,,{6368=100},1,30,30,30,1
2417,14310,4,,{6368=100},1,30,30,30,1
2418,14401,4,,{6368=100},1,30,30,30,1
2419,14402,4,,{6368=100},1,30,30,30,1
2420,14403,4,,{6368=100},1,30,30,30,1
2421,14404,4,,{6368=100},1,30,30,30,1
2422,14405,4,,{6368=100},1,30,30,30,1
2423,14406,4,,{6368=100},1,30,30,30,1
2424,14407,4,,{6368=100},1,30,30,30,1
2425,14408,4,,{6368=100},1,30,30,30,1
2426,14409,4,,{6368=100},1,30,30,30,1
2427,14410,4,,{6368=100},1,30,30,30,1
2428,14501,4,,{6368=100},1,30,30,30,1
2429,14502,4,,{6368=100},1,30,30,30,1
2430,14503,4,,{6368=100},1,30,30,30,1
2431,14504,4,,{6368=100},1,30,30,30,1
2432,14505,4,,{6368=100},1,30,30,30,1
2433,14506,4,,{6368=100},1,30,30,30,1
2434,14507,4,,{6368=100},1,30,30,30,1
2435,14508,4,,{6368=100},1,30,30,30,1
2436,14509,4,,{6368=100},1,30,30,30,1
2437,14510,4,,{6368=100},1,30,30,30,1
2438,20101,4,,{6368=100},1,60,60,60,1
2439,20102,4,,{6368=100},1,60,60,60,1
2440,20103,4,,{6368=100},1,60,60,60,1
2441,20201,4,,{6368=100},1,60,60,60,1
2442,20202,4,,{6368=100},1,60,60,60,1
2443,20203,4,,{6368=100},1,60,60,60,1
2444,20301,4,,{6368=100},1,60,60,60,1
2445,20302,4,,{6368=100},1,60,60,60,1
2446,20303,4,,{6368=100},1,60,60,60,1
2447,20304,4,,{6368=100},1,60,60,60,1
2448,20401,4,,{6368=100},1,60,60,60,1
2449,20402,4,,{6368=100},1,60,60,60,1
2450,20403,4,,{6368=100},1,60,60,60,1
2451,20404,4,,{6368=100},1,60,60,60,1
2452,20501,4,,{6368=100},1,60,60,60,1
2453,20502,4,,{6368=100},1,60,60,60,1
2454,20503,4,,{6368=100},1,60,60,60,1
2455,20504,4,,{6368=100},1,60,60,60,1
2456,20505,4,,{6368=100},1,60,60,60,1
2457,20601,4,,{6368=100},1,60,60,60,1
2458,20602,4,,{6368=100},1,60,60,60,1
2459,20603,4,,{6368=100},1,60,60,60,1
2460,20604,4,,{6368=100},1,60,60,60,1
2461,20605,4,,{6368=100},1,60,60,60,1
2462,20701,4,,{6368=100},1,60,60,60,1
2463,20702,4,,{6368=100},1,60,60,60,1
2464,20703,4,,{6368=100},1,60,60,60,1
2465,20704,4,,{6368=100},1,60,60,60,1
2466,20705,4,,{6368=100},1,60,60,60,1
2467,20801,4,,{6368=100},1,60,60,60,1
2468,20802,4,,{6368=100},1,60,60,60,1
2469,20803,4,,{6368=100},1,60,60,60,1
2470,20804,4,,{6368=100},1,60,60,60,1
2471,20805,4,,{6368=100},1,60,60,60,1
2472,20901,4,,{6368=100},1,60,60,60,1
2473,20902,4,,{6368=100},1,60,60,60,1
2474,20903,4,,{6368=100},1,60,60,60,1
2475,20904,4,,{6368=100},1,60,60,60,1
2476,20905,4,,{6368=100},1,60,60,60,1
2477,21001,4,,{6368=100},1,60,60,60,1
2478,21002,4,,{6368=100},1,60,60,60,1
2479,21003,4,,{6368=100},1,60,60,60,1
2480,21004,4,,{6368=100},1,60,60,60,1
2481,21005,4,,{6368=100},1,60,60,60,1
2482,21101,4,,{6368=100},1,60,60,60,1
2483,21102,4,,{6368=100},1,60,60,60,1
2484,21103,4,,{6368=100},1,60,60,60,1
2485,21104,4,,{6368=100},1,60,60,60,1
2486,21105,4,,{6368=100},1,60,60,60,1
2487,21201,4,,{6368=100},1,60,60,60,1
2488,21202,4,,{6368=100},1,60,60,60,1
2489,21203,4,,{6368=100},1,60,60,60,1
2490,21204,4,,{6368=100},1,60,60,60,1
2491,21205,4,,{6368=100},1,60,60,60,1
2492,21301,4,,{6368=100},1,60,60,60,1
2493,21302,4,,{6368=100},1,60,60,60,1
2494,21303,4,,{6368=100},1,60,60,60,1
2495,21304,4,,{6368=100},1,60,60,60,1
2496,21305,4,,{6368=100},1,60,60,60,1
2497,21401,4,,{6368=100},1,60,60,60,1
2498,21402,4,,{6368=100},1,60,60,60,1
2499,21403,4,,{6368=100},1,60,60,60,1
2500,21404,4,,{6368=100},1,60,60,60,1
2501,21405,4,,{6368=100},1,60,60,60,1
2502,21501,4,,{6368=100},1,60,60,60,1
2503,21502,4,,{6368=100},1,60,60,60,1
2504,21503,4,,{6368=100},1,60,60,60,1
2505,21504,4,,{6368=100},1,60,60,60,1
2506,21505,4,,{6368=100},1,60,60,60,1
2507,21601,4,,{6368=100},1,60,60,60,1
2508,21602,4,,{6368=100},1,60,60,60,1
2509,21603,4,,{6368=100},1,60,60,60,1
2510,21604,4,,{6368=100},1,60,60,60,1
2511,21605,4,,{6368=100},1,60,60,60,1
2512,21701,4,,{6368=100},1,60,60,60,1
2513,21702,4,,{6368=100},1,60,60,60,1
2514,21703,4,,{6368=100},1,60,60,60,1
2515,21704,4,,{6368=100},1,60,60,60,1
2516,21705,4,,{6368=100},1,60,60,60,1
2517,21801,4,,{6368=100},1,60,60,60,1
2518,21802,4,,{6368=100},1,60,60,60,1
2519,21803,4,,{6368=100},1,60,60,60,1
2520,21804,4,,{6368=100},1,60,60,60,1
2521,21805,4,,{6368=100},1,60,60,60,1
2522,21901,4,,{6368=100},1,60,60,60,1
2523,21902,4,,{6368=100},1,60,60,60,1
2524,21903,4,,{6368=100},1,60,60,60,1
2525,21904,4,,{6368=100},1,60,60,60,1
2526,21905,4,,{6368=100},1,60,60,60,1
2527,22001,4,,{6368=100},1,60,60,60,1
2528,22002,4,,{6368=100},1,60,60,60,1
2529,22003,4,,{6368=100},1,60,60,60,1
2530,22004,4,,{6368=100},1,60,60,60,1
2531,22005,4,,{6368=100},1,60,60,60,1
2532,22101,4,,{6368=100},1,60,60,60,1
2533,22102,4,,{6368=100},1,60,60,60,1
2534,22103,4,,{6368=100},1,60,60,60,1
2535,22104,4,,{6368=100},1,60,60,60,1
2536,22105,4,,{6368=100},1,60,60,60,1
2537,22201,4,,{6368=100},1,60,60,60,1
2538,22202,4,,{6368=100},1,60,60,60,1
2539,22203,4,,{6368=100},1,60,60,60,1
2540,22204,4,,{6368=100},1,60,60,60,1
2541,22205,4,,{6368=100},1,60,60,60,1
2542,22301,4,,{6368=100},1,60,60,60,1
2543,22302,4,,{6368=100},1,60,60,60,1
2544,22303,4,,{6368=100},1,60,60,60,1
2545,22304,4,,{6368=100},1,60,60,60,1
2546,22305,4,,{6368=100},1,60,60,60,1
2547,22401,4,,{6368=100},1,60,60,60,1
2548,22402,4,,{6368=100},1,60,60,60,1
2549,22403,4,,{6368=100},1,60,60,60,1
2550,22404,4,,{6368=100},1,60,60,60,1
2551,22405,4,,{6368=100},1,60,60,60,1
2552,22501,4,,{6368=100},1,60,60,60,1
2553,22502,4,,{6368=100},1,60,60,60,1
2554,22503,4,,{6368=100},1,60,60,60,1
2555,22504,4,,{6368=100},1,60,60,60,1
2556,22505,4,,{6368=100},1,60,60,60,1
2557,22601,4,,{6368=100},1,60,60,60,1
2558,22602,4,,{6368=100},1,60,60,60,1
2559,22603,4,,{6368=100},1,60,60,60,1
2560,22604,4,,{6368=100},1,60,60,60,1
2561,22605,4,,{6368=100},1,60,60,60,1
2562,22701,4,,{6368=100},1,60,60,60,1
2563,22702,4,,{6368=100},1,60,60,60,1
2564,22703,4,,{6368=100},1,60,60,60,1
2565,22704,4,,{6368=100},1,60,60,60,1
2566,22705,4,,{6368=100},1,60,60,60,1
2567,22801,4,,{6368=100},1,60,60,60,1
2568,22802,4,,{6368=100},1,60,60,60,1
2569,22803,4,,{6368=100},1,60,60,60,1
2570,22804,4,,{6368=100},1,60,60,60,1
2571,22805,4,,{6368=100},1,60,60,60,1
2572,22901,4,,{6368=100},1,60,60,60,1
2573,22902,4,,{6368=100},1,60,60,60,1
2574,22903,4,,{6368=100},1,60,60,60,1
2575,22904,4,,{6368=100},1,60,60,60,1
2576,22905,4,,{6368=100},1,60,60,60,1
2577,23001,4,,{6368=100},1,60,60,60,1
2578,23002,4,,{6368=100},1,60,60,60,1
2579,23003,4,,{6368=100},1,60,60,60,1
2580,23004,4,,{6368=100},1,60,60,60,1
2581,23005,4,,{6368=100},1,60,60,60,1
2582,23101,4,,{6368=100},1,60,60,60,1
2583,23102,4,,{6368=100},1,60,60,60,1
2584,23103,4,,{6368=100},1,60,60,60,1
2585,23104,4,,{6368=100},1,60,60,60,1
2586,23105,4,,{6368=100},1,60,60,60,1
2587,23201,4,,{6368=100},1,60,60,60,1
2588,23202,4,,{6368=100},1,60,60,60,1
2589,23203,4,,{6368=100},1,60,60,60,1
2590,23204,4,,{6368=100},1,60,60,60,1
2591,23205,4,,{6368=100},1,60,60,60,1
2592,23301,4,,{6368=100},1,60,60,60,1
2593,23302,4,,{6368=100},1,60,60,60,1
2594,23303,4,,{6368=100},1,60,60,60,1
2595,23304,4,,{6368=100},1,60,60,60,1
2596,23305,4,,{6368=100},1,60,60,60,1
2597,23401,4,,{6368=100},1,60,60,60,1
2598,23402,4,,{6368=100},1,60,60,60,1
2599,23403,4,,{6368=100},1,60,60,60,1
2600,23404,4,,{6368=100},1,60,60,60,1
2601,23405,4,,{6368=100},1,60,60,60,1
2602,23501,4,,{6368=100},1,60,60,60,1
2603,23502,4,,{6368=100},1,60,60,60,1
2604,23503,4,,{6368=100},1,60,60,60,1
2605,23504,4,,{6368=100},1,60,60,60,1
2606,23505,4,,{6368=100},1,60,60,60,1
2607,23601,4,,{6368=100},1,60,60,60,1
2608,23602,4,,{6368=100},1,60,60,60,1
2609,23603,4,,{6368=100},1,60,60,60,1
2610,23604,4,,{6368=100},1,60,60,60,1
2611,23605,4,,{6368=100},1,60,60,60,1
2612,23701,4,,{6368=100},1,60,60,60,1
2613,23702,4,,{6368=100},1,60,60,60,1
2614,23703,4,,{6368=100},1,60,60,60,1
2615,23704,4,,{6368=100},1,60,60,60,1
2616,23705,4,,{6368=100},1,60,60,60,1
2617,23801,4,,{6368=100},1,60,60,60,1
2618,23802,4,,{6368=100},1,60,60,60,1
2619,23803,4,,{6368=100},1,60,60,60,1
2620,23804,4,,{6368=100},1,60,60,60,1
2621,23805,4,,{6368=100},1,60,60,60,1
2622,23901,4,,{6368=100},1,60,60,60,1
2623,23902,4,,{6368=100},1,60,60,60,1
2624,23903,4,,{6368=100},1,60,60,60,1
2625,23904,4,,{6368=100},1,60,60,60,1
2626,23905,4,,{6368=100},1,60,60,60,1
2627,24001,4,,{6368=100},1,60,60,60,1
2628,24002,4,,{6368=100},1,60,60,60,1
2629,24003,4,,{6368=100},1,60,60,60,1
2630,24004,4,,{6368=100},1,60,60,60,1
2631,24005,4,,{6368=100},1,60,60,60,1
2632,24101,4,,{6368=100},1,60,60,60,1
2633,24102,4,,{6368=100},1,60,60,60,1
2634,24103,4,,{6368=100},1,60,60,60,1
2635,24104,4,,{6368=100},1,60,60,60,1
2636,24105,4,,{6368=100},1,60,60,60,1
2637,24201,4,,{6368=100},1,60,60,60,1
2638,24202,4,,{6368=100},1,60,60,60,1
2639,24203,4,,{6368=100},1,60,60,60,1
2640,24204,4,,{6368=100},1,60,60,60,1
2641,24205,4,,{6368=100},1,60,60,60,1
2642,24301,4,,{6368=100},1,60,60,60,1
2643,24302,4,,{6368=100},1,60,60,60,1
2644,24303,4,,{6368=100},1,60,60,60,1
2645,24304,4,,{6368=100},1,60,60,60,1
2646,24305,4,,{6368=100},1,60,60,60,1
2647,24401,4,,{6368=100},1,60,60,60,1
2648,24402,4,,{6368=100},1,60,60,60,1
2649,24403,4,,{6368=100},1,60,60,60,1
2650,24404,4,,{6368=100},1,60,60,60,1
2651,24405,4,,{6368=100},1,60,60,60,1
2652,24501,4,,{6368=100},1,60,60,60,1
2653,24502,4,,{6368=100},1,60,60,60,1
2654,24503,4,,{6368=100},1,60,60,60,1
2655,24504,4,,{6368=100},1,60,60,60,1
2656,24505,4,,{6368=100},1,60,60,60,1
3001,10101,5,,{6313=100;6312=100},1,30,30,30,1
3002,10102,5,,{6313=100;6312=100},1,30,30,30,1
3003,10103,5,,{6313=100;6312=100},1,30,30,30,1
3004,10104,5,,{6313=100;6312=100},1,30,30,30,1
3005,10105,5,,{6313=100;6312=100},1,30,30,30,1
3006,10201,5,,{6313=100;6312=100},1,30,30,30,1
3007,10202,5,,{6313=100;6312=100},1,30,30,30,1
3008,10203,5,,{6313=100;6312=100},1,30,30,30,1
3009,10204,5,,{6313=100;6312=100},1,30,30,30,1
3010,10205,5,,{6313=100;6312=100},1,30,30,30,1
3011,10206,5,,{6313=100;6312=100},1,30,30,30,1
3012,10301,5,,{6313=100;6312=100},1,30,30,30,1
3013,10302,5,,{6313=100;6312=100},1,30,30,30,1
3014,10303,5,,{6313=100;6312=100},1,30,30,30,1
3015,10304,5,,{6313=100;6312=100},1,30,30,30,1
3016,10305,5,,{6313=100;6312=100},1,30,30,30,1
3017,10306,5,,{6313=100;6312=100},1,30,30,30,1
3018,10307,5,,{6313=100;6312=100},1,30,30,30,1
3019,10308,5,,{6313=100;6312=100},1,30,30,30,1
3020,10401,5,,{6313=100;6312=100},1,30,30,30,1
3021,10402,5,,{6313=100;6312=100},1,30,30,30,1
3022,10403,5,,{6313=100;6312=100},1,30,30,30,1
3023,10404,5,,{6313=100;6312=100},1,30,30,30,1
3024,10405,5,,{6313=100;6312=100},1,30,30,30,1
3025,10406,5,,{6313=100;6312=100},1,30,30,30,1
3026,10407,5,,{6313=100;6312=100},1,30,30,30,1
3027,10408,5,,{6313=100;6312=100},1,30,30,30,1
3028,10501,5,,{6313=100;6312=100},1,30,30,30,1
3029,10502,5,,{6313=100;6312=100},1,30,30,30,1
3030,10503,5,,{6313=100;6312=100},1,30,30,30,1
3031,10504,5,,{6313=100;6312=100},1,30,30,30,1
3032,10505,5,,{6313=100;6312=100},1,30,30,30,1
3033,10506,5,,{6313=100;6312=100},1,30,30,30,1
3034,10507,5,,{6313=100;6312=100},1,30,30,30,1
3035,10508,5,,{6313=100;6312=100},1,30,30,30,1
3036,10509,5,,{6313=100;6312=100},1,30,30,30,1
3037,10510,5,,{6313=100;6312=100},1,30,30,30,1
3038,10601,5,,{6313=100;6312=100},1,30,30,30,1
3039,10602,5,,{6313=100;6312=100},1,30,30,30,1
3040,10603,5,,{6313=100;6312=100},1,30,30,30,1
3041,10604,5,,{6313=100;6312=100},1,30,30,30,1
3042,10605,5,,{6313=100;6312=100},1,30,30,30,1
3043,10606,5,,{6313=100;6312=100},1,30,30,30,1
3044,10607,5,,{6313=100;6312=100},1,30,30,30,1
3045,10608,5,,{6313=100;6312=100},1,30,30,30,1
3046,10609,5,,{6313=100;6312=100},1,30,30,30,1
3047,10610,5,,{6313=100;6312=100},1,30,30,30,1
3048,10701,5,,{6313=100;6312=100},1,30,30,30,1
3049,10702,5,,{6313=100;6312=100},1,30,30,30,1
3050,10703,5,,{6313=100;6312=100},1,30,30,30,1
3051,10704,5,,{6313=100;6312=100},1,30,30,30,1
3052,10705,5,,{6313=100;6312=100},1,30,30,30,1
3053,10706,5,,{6313=100;6312=100},1,30,30,30,1
3054,10707,5,,{6313=100;6312=100},1,30,30,30,1
3055,10708,5,,{6313=100;6312=100},1,30,30,30,1
3056,10709,5,,{6313=100;6312=100},1,30,30,30,1
3057,10710,5,,{6313=100;6312=100},1,30,30,30,1
3058,10801,5,,{6313=100;6312=100},1,30,30,30,1
3059,10802,5,,{6313=100;6312=100},1,30,30,30,1
3060,10803,5,,{6313=100;6312=100},1,30,30,30,1
3061,10804,5,,{6313=100;6312=100},1,30,30,30,1
3062,10805,5,,{6313=100;6312=100},1,30,30,30,1
3063,10806,5,,{6313=100;6312=100},1,30,30,30,1
3064,10807,5,,{6313=100;6312=100},1,30,30,30,1
3065,10808,5,,{6313=100;6312=100},1,30,30,30,1
3066,10809,5,,{6313=100;6312=100},1,30,30,30,1
3067,10810,5,,{6313=100;6312=100},1,30,30,30,1
3068,10901,5,,{6313=100;6312=100},1,30,30,30,1
3069,10902,5,,{6313=100;6312=100},1,30,30,30,1
3070,10903,5,,{6313=100;6312=100},1,30,30,30,1
3071,10904,5,,{6313=100;6312=100},1,30,30,30,1
3072,10905,5,,{6313=100;6312=100},1,30,30,30,1
3073,10906,5,,{6313=100;6312=100},1,30,30,30,1
3074,10907,5,,{6313=100;6312=100},1,30,30,30,1
3075,10908,5,,{6313=100;6312=100},1,30,30,30,1
3076,10909,5,,{6313=100;6312=100},1,30,30,30,1
3077,10910,5,,{6313=100;6312=100},1,30,30,30,1
3078,11001,5,,{6313=100;6312=100},1,30,30,30,1
3079,11002,5,,{6313=100;6312=100},1,30,30,30,1
3080,11003,5,,{6313=100;6312=100},1,30,30,30,1
3081,11004,5,,{6313=100;6312=100},1,30,30,30,1
3082,11005,5,,{6313=100;6312=100},1,30,30,30,1
3083,11006,5,,{6313=100;6312=100},1,30,30,30,1
3084,11007,5,,{6313=100;6312=100},1,30,30,30,1
3085,11008,5,,{6313=100;6312=100},1,30,30,30,1
3086,11009,5,,{6313=100;6312=100},1,30,30,30,1
3087,11010,5,,{6313=100;6312=100},1,30,30,30,1
3088,11101,5,,{6313=100;6312=100},1,30,30,30,1
3089,11102,5,,{6313=100;6312=100},1,30,30,30,1
3090,11103,5,,{6313=100;6312=100},1,30,30,30,1
3091,11104,5,,{6313=100;6312=100},1,30,30,30,1
3092,11105,5,,{6313=100;6312=100},1,30,30,30,1
3093,11106,5,,{6313=100;6312=100},1,30,30,30,1
3094,11107,5,,{6313=100;6312=100},1,30,30,30,1
3095,11108,5,,{6313=100;6312=100},1,30,30,30,1
3096,11109,5,,{6313=100;6312=100},1,30,30,30,1
3097,11110,5,,{6313=100;6312=100},1,30,30,30,1
3098,11201,5,,{6313=100;6312=100},1,30,30,30,1
3099,11202,5,,{6313=100;6312=100},1,30,30,30,1
3100,11203,5,,{6313=100;6312=100},1,30,30,30,1
3101,11204,5,,{6313=100;6312=100},1,30,30,30,1
3102,11205,5,,{6313=100;6312=100},1,30,30,30,1
3103,11206,5,,{6313=100;6312=100},1,30,30,30,1
3104,11207,5,,{6313=100;6312=100},1,30,30,30,1
3105,11208,5,,{6313=100;6312=100},1,30,30,30,1
3106,11209,5,,{6313=100;6312=100},1,30,30,30,1
3107,11210,5,,{6313=100;6312=100},1,30,30,30,1
3108,11301,5,,{6313=100;6312=100},1,30,30,30,1
3109,11302,5,,{6313=100;6312=100},1,30,30,30,1
3110,11303,5,,{6313=100;6312=100},1,30,30,30,1
3111,11304,5,,{6313=100;6312=100},1,30,30,30,1
3112,11305,5,,{6313=100;6312=100},1,30,30,30,1
3113,11306,5,,{6313=100;6312=100},1,30,30,30,1
3114,11307,5,,{6313=100;6312=100},1,30,30,30,1
3115,11308,5,,{6313=100;6312=100},1,30,30,30,1
3116,11309,5,,{6313=100;6312=100},1,30,30,30,1
3117,11310,5,,{6313=100;6312=100},1,30,30,30,1
3118,11401,5,,{6313=100;6312=100},1,30,30,30,1
3119,11402,5,,{6313=100;6312=100},1,30,30,30,1
3120,11403,5,,{6313=100;6312=100},1,30,30,30,1
3121,11404,5,,{6313=100;6312=100},1,30,30,30,1
3122,11405,5,,{6313=100;6312=100},1,30,30,30,1
3123,11406,5,,{6313=100;6312=100},1,30,30,30,1
3124,11407,5,,{6313=100;6312=100},1,30,30,30,1
3125,11408,5,,{6313=100;6312=100},1,30,30,30,1
3126,11409,5,,{6313=100;6312=100},1,30,30,30,1
3127,11410,5,,{6313=100;6312=100},1,30,30,30,1
3128,11501,5,,{6313=100;6312=100},1,30,30,30,1
3129,11502,5,,{6313=100;6312=100},1,30,30,30,1
3130,11503,5,,{6313=100;6312=100},1,30,30,30,1
3131,11504,5,,{6313=100;6312=100},1,30,30,30,1
3132,11505,5,,{6313=100;6312=100},1,30,30,30,1
3133,11506,5,,{6313=100;6312=100},1,30,30,30,1
3134,11507,5,,{6313=100;6312=100},1,30,30,30,1
3135,11508,5,,{6313=100;6312=100},1,30,30,30,1
3136,11509,5,,{6313=100;6312=100},1,30,30,30,1
3137,11510,5,,{6313=100;6312=100},1,30,30,30,1
3138,11601,5,,{6313=100;6312=100},1,30,30,30,1
3139,11602,5,,{6313=100;6312=100},1,30,30,30,1
3140,11603,5,,{6313=100;6312=100},1,30,30,30,1
3141,11604,5,,{6313=100;6312=100},1,30,30,30,1
3142,11605,5,,{6313=100;6312=100},1,30,30,30,1
3143,11606,5,,{6313=100;6312=100},1,30,30,30,1
3144,11607,5,,{6313=100;6312=100},1,30,30,30,1
3145,11608,5,,{6313=100;6312=100},1,30,30,30,1
3146,11609,5,,{6313=100;6312=100},1,30,30,30,1
3147,11610,5,,{6313=100;6312=100},1,30,30,30,1
3148,11701,5,,{6313=100;6312=100},1,30,30,30,1
3149,11702,5,,{6313=100;6312=100},1,30,30,30,1
3150,11703,5,,{6313=100;6312=100},1,30,30,30,1
3151,11704,5,,{6313=100;6312=100},1,30,30,30,1
3152,11705,5,,{6313=100;6312=100},1,30,30,30,1
3153,11706,5,,{6313=100;6312=100},1,30,30,30,1
3154,11707,5,,{6313=100;6312=100},1,30,30,30,1
3155,11708,5,,{6313=100;6312=100},1,30,30,30,1
3156,11709,5,,{6313=100;6312=100},1,30,30,30,1
3157,11710,5,,{6313=100;6312=100},1,30,30,30,1
3158,11801,5,,{6313=100;6312=100},1,30,30,30,1
3159,11802,5,,{6313=100;6312=100},1,30,30,30,1
3160,11803,5,,{6313=100;6312=100},1,30,30,30,1
3161,11804,5,,{6313=100;6312=100},1,30,30,30,1
3162,11805,5,,{6313=100;6312=100},1,30,30,30,1
3163,11806,5,,{6313=100;6312=100},1,30,30,30,1
3164,11807,5,,{6313=100;6312=100},1,30,30,30,1
3165,11808,5,,{6313=100;6312=100},1,30,30,30,1
3166,11809,5,,{6313=100;6312=100},1,30,30,30,1
3167,11810,5,,{6313=100;6312=100},1,30,30,30,1
3168,11901,5,,{6313=100;6312=100},1,30,30,30,1
3169,11902,5,,{6313=100;6312=100},1,30,30,30,1
3170,11903,5,,{6313=100;6312=100},1,30,30,30,1
3171,11904,5,,{6313=100;6312=100},1,30,30,30,1
3172,11905,5,,{6313=100;6312=100},1,30,30,30,1
3173,11906,5,,{6313=100;6312=100},1,30,30,30,1
3174,11907,5,,{6313=100;6312=100},1,30,30,30,1
3175,11908,5,,{6313=100;6312=100},1,30,30,30,1
3176,11909,5,,{6313=100;6312=100},1,30,30,30,1
3177,11910,5,,{6313=100;6312=100},1,30,30,30,1
3178,12001,5,,{6313=100;6312=100},1,30,30,30,1
3179,12002,5,,{6313=100;6312=100},1,30,30,30,1
3180,12003,5,,{6313=100;6312=100},1,30,30,30,1
3181,12004,5,,{6313=100;6312=100},1,30,30,30,1
3182,12005,5,,{6313=100;6312=100},1,30,30,30,1
3183,12006,5,,{6313=100;6312=100},1,30,30,30,1
3184,12007,5,,{6313=100;6312=100},1,30,30,30,1
3185,12008,5,,{6313=100;6312=100},1,30,30,30,1
3186,12009,5,,{6313=100;6312=100},1,30,30,30,1
3187,12010,5,,{6313=100;6312=100},1,30,30,30,1
3188,12101,5,,{6313=100;6312=100},1,30,30,30,1
3189,12102,5,,{6313=100;6312=100},1,30,30,30,1
3190,12103,5,,{6313=100;6312=100},1,30,30,30,1
3191,12104,5,,{6313=100;6312=100},1,30,30,30,1
3192,12105,5,,{6313=100;6312=100},1,30,30,30,1
3193,12106,5,,{6313=100;6312=100},1,30,30,30,1
3194,12107,5,,{6313=100;6312=100},1,30,30,30,1
3195,12108,5,,{6313=100;6312=100},1,30,30,30,1
3196,12109,5,,{6313=100;6312=100},1,30,30,30,1
3197,12110,5,,{6313=100;6312=100},1,30,30,30,1
3198,12201,5,,{6313=100;6312=100},1,30,30,30,1
3199,12202,5,,{6313=100;6312=100},1,30,30,30,1
3200,12203,5,,{6313=100;6312=100},1,30,30,30,1
3201,12204,5,,{6313=100;6312=100},1,30,30,30,1
3202,12205,5,,{6313=100;6312=100},1,30,30,30,1
3203,12206,5,,{6313=100;6312=100},1,30,30,30,1
3204,12207,5,,{6313=100;6312=100},1,30,30,30,1
3205,12208,5,,{6313=100;6312=100},1,30,30,30,1
3206,12209,5,,{6313=100;6312=100},1,30,30,30,1
3207,12210,5,,{6313=100;6312=100},1,30,30,30,1
3208,12301,5,,{6313=100;6312=100},1,30,30,30,1
3209,12302,5,,{6313=100;6312=100},1,30,30,30,1
3210,12303,5,,{6313=100;6312=100},1,30,30,30,1
3211,12304,5,,{6313=100;6312=100},1,30,30,30,1
3212,12305,5,,{6313=100;6312=100},1,30,30,30,1
3213,12306,5,,{6313=100;6312=100},1,30,30,30,1
3214,12307,5,,{6313=100;6312=100},1,30,30,30,1
3215,12308,5,,{6313=100;6312=100},1,30,30,30,1
3216,12309,5,,{6313=100;6312=100},1,30,30,30,1
3217,12310,5,,{6313=100;6312=100},1,30,30,30,1
3218,12401,5,,{6313=100;6312=100},1,30,30,30,1
3219,12402,5,,{6313=100;6312=100},1,30,30,30,1
3220,12403,5,,{6313=100;6312=100},1,30,30,30,1
3221,12404,5,,{6313=100;6312=100},1,30,30,30,1
3222,12405,5,,{6313=100;6312=100},1,30,30,30,1
3223,12406,5,,{6313=100;6312=100},1,30,30,30,1
3224,12407,5,,{6313=100;6312=100},1,30,30,30,1
3225,12408,5,,{6313=100;6312=100},1,30,30,30,1
3226,12409,5,,{6313=100;6312=100},1,30,30,30,1
3227,12410,5,,{6313=100;6312=100},1,30,30,30,1
3228,12501,5,,{6313=100;6312=100},1,30,30,30,1
3229,12502,5,,{6313=100;6312=100},1,30,30,30,1
3230,12503,5,,{6313=100;6312=100},1,30,30,30,1
3231,12504,5,,{6313=100;6312=100},1,30,30,30,1
3232,12505,5,,{6313=100;6312=100},1,30,30,30,1
3233,12506,5,,{6313=100;6312=100},1,30,30,30,1
3234,12507,5,,{6313=100;6312=100},1,30,30,30,1
3235,12508,5,,{6313=100;6312=100},1,30,30,30,1
