变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
1169,25493275,1000,400,0,0,0,934595,934595,280379,280379,0,0,74767,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1170,25556412,1000,400,0,0,0,936941,936941,281083,281083,0,0,74955,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1171,25619550,1000,400,0,0,0,939288,939288,281787,281787,0,0,75143,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1172,25683211,1000,400,0,0,0,941654,941654,282497,282497,0,0,75332,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1173,25746872,1000,400,0,0,0,944021,944021,283207,283207,0,0,75522,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1174,25810532,1000,400,0,0,0,946387,946387,283916,283916,0,0,75711,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1175,25874193,1000,400,0,0,0,948754,948754,284626,284626,0,0,75901,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1176,25937854,1000,400,0,0,0,951120,951120,285336,285336,0,0,76090,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1177,26002040,1000,400,0,0,0,953507,953507,286052,286052,0,0,76281,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1178,26066227,1000,400,0,0,0,955893,955893,286768,286768,0,0,76472,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1179,26130413,1000,400,0,0,0,958280,958280,287483,287483,0,0,76662,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1180,26194600,1000,400,0,0,0,960666,960666,288199,288199,0,0,76853,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1181,26258786,1000,400,0,0,0,963053,963053,288915,288915,0,0,77044,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1182,26323500,1000,400,0,0,0,965459,965459,289637,289637,0,0,77237,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1183,26388214,1000,400,0,0,0,967865,967865,290359,290359,0,0,77429,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1184,26452928,1000,400,0,0,0,970272,970272,291082,291082,0,0,77622,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1185,26517642,1000,400,0,0,0,972678,972678,291804,291804,0,0,77814,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1186,26582356,1000,400,0,0,0,975084,975084,292526,292526,0,0,78007,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1187,26647600,1000,400,0,0,0,977510,977510,293254,293254,0,0,78201,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1188,26712843,1000,400,0,0,0,979937,979937,293982,293982,0,0,78395,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1189,26778087,1000,400,0,0,0,982363,982363,294709,294709,0,0,78589,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1190,26843330,1000,400,0,0,0,984790,984790,295437,295437,0,0,78783,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1191,26908574,1000,400,0,0,0,987216,987216,296165,296165,0,0,78977,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1192,26974349,1000,400,0,0,0,989663,989663,296899,296899,0,0,79173,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1193,27040124,1000,400,0,0,0,992109,992109,297633,297633,0,0,79369,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1194,27105900,1000,400,0,0,0,994556,994556,298367,298367,0,0,79564,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1195,27171675,1000,400,0,0,0,997002,997002,299101,299101,0,0,79760,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1196,27237450,1000,400,0,0,0,999449,999449,299835,299835,0,0,79956,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1197,27303759,1000,400,0,0,0,1001916,1001916,300575,300575,0,0,80153,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1198,27370068,1000,400,0,0,0,1004382,1004382,301315,301315,0,0,80351,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1199,27436378,1000,400,0,0,0,1006849,1006849,302054,302054,0,0,80548,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1200,27502687,1000,400,0,0,0,1009315,1009315,302794,302794,0,0,80746,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1201,27568996,1000,400,0,0,0,1011782,1011782,303534,303534,0,0,80943,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1202,27635842,1000,400,0,0,0,1014269,1014269,304280,304280,0,0,81142,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1203,27702687,1000,400,0,0,0,1016756,1016756,305026,305026,0,0,81341,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1204,27769533,1000,400,0,0,0,1019243,1019243,305773,305773,0,0,81539,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1205,27836378,1000,400,0,0,0,1021730,1021730,306519,306519,0,0,81738,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1206,27903224,1000,400,0,0,0,1024217,1024217,307265,307265,0,0,81937,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1207,27970608,1000,400,0,0,0,1026724,1026724,308017,308017,0,0,82138,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1208,28037992,1000,400,0,0,0,1029232,1029232,308770,308770,0,0,82338,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1209,28105376,1000,400,0,0,0,1031739,1031739,309522,309522,0,0,82539,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1210,28172760,1000,400,0,0,0,1034247,1034247,310275,310275,0,0,82739,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1211,28240144,1000,400,0,0,0,1036754,1036754,311027,311027,0,0,82940,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1212,28308068,1000,400,0,0,0,1039282,1039282,311785,311785,0,0,83142,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1213,28375993,1000,400,0,0,0,1041810,1041810,312544,312544,0,0,83344,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1214,28443917,1000,400,0,0,0,1044337,1044337,313302,313302,0,0,83547,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1215,28511842,1000,400,0,0,0,1046865,1046865,314061,314061,0,0,83749,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1216,28579766,1000,400,0,0,0,1049393,1049393,314819,314819,0,0,83951,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1217,28648233,1000,400,0,0,0,1051941,1051941,315583,315583,0,0,84155,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1218,28716700,1000,400,0,0,0,1054490,1054490,316348,316348,0,0,84359,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1219,28785166,1000,400,0,0,0,1057038,1057038,317112,317112,0,0,84563,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1220,28853633,1000,400,0,0,0,1059587,1059587,317877,317877,0,0,84767,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1221,28922100,1000,400,0,0,0,1062135,1062135,318641,318641,0,0,84971,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1222,28991112,1000,400,0,0,0,1064704,1064704,319412,319412,0,0,85176,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1223,29060123,1000,400,0,0,0,1067273,1067273,320182,320182,0,0,85382,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1224,29129135,1000,400,0,0,0,1069843,1069843,320953,320953,0,0,85587,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1225,29198146,1000,400,0,0,0,1072412,1072412,321723,321723,0,0,85793,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1226,29267158,1000,400,0,0,0,1074981,1074981,322494,322494,0,0,85998,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1227,29336717,1000,400,0,0,0,1077571,1077571,323271,323271,0,0,86205,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1228,29406276,1000,400,0,0,0,1080161,1080161,324048,324048,0,0,86412,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1229,29475834,1000,400,0,0,0,1082751,1082751,324825,324825,0,0,86620,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1230,29545393,1000,400,0,0,0,1085341,1085341,325602,325602,0,0,86827,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1231,29614952,1000,400,0,0,0,1087931,1087931,326379,326379,0,0,87034,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1232,29685060,1000,400,0,0,0,1090542,1090542,327162,327162,0,0,87243,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1233,29755168,1000,400,0,0,0,1093152,1093152,327946,327946,0,0,87452,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1234,29825276,1000,400,0,0,0,1095763,1095763,328729,328729,0,0,87661,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1235,29895384,1000,400,0,0,0,1098373,1098373,329513,329513,0,0,87870,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1236,29965492,1000,400,0,0,0,1100984,1100984,330296,330296,0,0,88079,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1237,30036151,1000,400,0,0,0,1103616,1103616,331085,331085,0,0,88289,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1238,30106810,1000,400,0,0,0,1106247,1106247,331874,331874,0,0,88500,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1239,30177470,1000,400,0,0,0,1108879,1108879,332664,332664,0,0,88710,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1240,30248129,1000,400,0,0,0,1111510,1111510,333453,333453,0,0,88921,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1241,30318788,1000,400,0,0,0,1114142,1114142,334242,334242,0,0,89131,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1242,30390000,1000,400,0,0,0,1116795,1116795,335038,335038,0,0,89343,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1243,30461213,1000,400,0,0,0,1119447,1119447,335834,335834,0,0,89555,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1244,30532425,1000,400,0,0,0,1122100,1122100,336630,336630,0,0,89768,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1245,30603638,1000,400,0,0,0,1124752,1124752,337426,337426,0,0,89980,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1246,30674850,1000,400,0,0,0,1127405,1127405,338222,338222,0,0,90192,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1247,30746618,1000,400,0,0,0,1130079,1130079,339024,339024,0,0,90406,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1248,30818386,1000,400,0,0,0,1132752,1132752,339826,339826,0,0,90620,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1249,30890154,1000,400,0,0,0,1135426,1135426,340627,340627,0,0,90834,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1250,30961922,1000,400,0,0,0,1138099,1138099,341429,341429,0,0,91048,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1251,31033690,1000,400,0,0,0,1140773,1140773,342231,342231,0,0,91262,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1252,31106016,1000,400,0,0,0,1143468,1143468,343040,343040,0,0,91478,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1253,31178342,1000,400,0,0,0,1146162,1146162,343848,343848,0,0,91693,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1254,31250668,1000,400,0,0,0,1148857,1148857,344657,344657,0,0,91909,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1255,31322994,1000,400,0,0,0,1151551,1151551,345465,345465,0,0,92124,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1256,31395320,1000,400,0,0,0,1154246,1154246,346274,346274,0,0,92340,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1257,31468206,1000,400,0,0,0,1156962,1156962,347089,347089,0,0,92557,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1258,31541092,1000,400,0,0,0,1159678,1159678,347904,347904,0,0,92774,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1259,31613978,1000,400,0,0,0,1162395,1162395,348718,348718,0,0,92992,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1260,31686864,1000,400,0,0,0,1165111,1165111,349533,349533,0,0,93209,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1261,31759750,1000,400,0,0,0,1167827,1167827,350348,350348,0,0,93426,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1262,31833198,1000,400,0,0,0,1170564,1170564,351169,351169,0,0,93645,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1263,31906646,1000,400,0,0,0,1173301,1173301,351990,351990,0,0,93864,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1264,31980094,1000,400,0,0,0,1176039,1176039,352811,352811,0,0,94083,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1265,32053542,1000,400,0,0,0,1178776,1178776,353632,353632,0,0,94302,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1266,32126990,1000,400,0,0,0,1181513,1181513,354453,354453,0,0,94521,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1267,32201002,1000,400,0,0,0,1184272,1184272,355281,355281,0,0,94742,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1268,32275014,1000,400,0,0,0,1187031,1187031,356109,356109,0,0,94962,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1269,32349026,1000,400,0,0,0,1189789,1189789,356936,356936,0,0,95183,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1270,32423038,1000,400,0,0,0,1192548,1192548,357764,357764,0,0,95403,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1271,32497050,1000,400,0,0,0,1195307,1195307,358592,358592,0,0,95624,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1272,32571628,1000,400,0,0,0,1198087,1198087,359426,359426,0,0,95847,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1273,32646207,1000,400,0,0,0,1200867,1200867,360260,360260,0,0,96069,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1274,32720785,1000,400,0,0,0,1203647,1203647,361094,361094,0,0,96292,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1275,32795364,1000,400,0,0,0,1206427,1206427,361928,361928,0,0,96514,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1276,32869942,1000,400,0,0,0,1209207,1209207,362762,362762,0,0,96737,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1277,32945089,1000,400,0,0,0,1212009,1212009,363603,363603,0,0,96961,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1278,33020236,1000,400,0,0,0,1214811,1214811,364443,364443,0,0,97185,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1279,33095384,1000,400,0,0,0,1217612,1217612,365284,365284,0,0,97409,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1280,33170531,1000,400,0,0,0,1220414,1220414,366124,366124,0,0,97633,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1281,33245678,1000,400,0,0,0,1223216,1223216,366965,366965,0,0,97857,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1282,33321396,1000,400,0,0,0,1226039,1226039,367812,367812,0,0,98083,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1283,33397114,1000,400,0,0,0,1228862,1228862,368659,368659,0,0,98309,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1284,33472832,1000,400,0,0,0,1231686,1231686,369505,369505,0,0,98535,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1285,33548550,1000,400,0,0,0,1234509,1234509,370352,370352,0,0,98761,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1286,33624268,1000,400,0,0,0,1237332,1237332,371199,371199,0,0,98987,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1287,33700559,1000,400,0,0,0,1240177,1240177,372053,372053,0,0,99215,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1288,33776850,1000,400,0,0,0,1243022,1243022,372907,372907,0,0,99442,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1289,33853140,1000,400,0,0,0,1245868,1245868,373760,373760,0,0,99670,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1290,33929431,1000,400,0,0,0,1248713,1248713,374614,374614,0,0,99897,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1291,34005722,1000,400,0,0,0,1251558,1251558,375468,375468,0,0,100125,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1292,34082588,1000,400,0,0,0,1254425,1254425,376328,376328,0,0,100354,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1293,34159453,1000,400,0,0,0,1257292,1257292,377188,377188,0,0,100583,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1294,34236319,1000,400,0,0,0,1260160,1260160,378049,378049,0,0,100813,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1295,34313184,1000,400,0,0,0,1263027,1263027,378909,378909,0,0,101042,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1296,34390050,1000,400,0,0,0,1265894,1265894,379769,379769,0,0,101271,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1297,34467493,1000,400,0,0,0,1268783,1268783,380635,380635,0,0,101502,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1298,34544936,1000,400,0,0,0,1271671,1271671,381502,381502,0,0,101733,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1299,34622378,1000,400,0,0,0,1274560,1274560,382368,382368,0,0,101965,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1300,34699821,1000,400,0,0,0,1277448,1277448,383235,383235,0,0,102196,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1301,34777264,1000,400,0,0,0,1280337,1280337,384101,384101,0,0,102427,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1302,34855286,1000,400,0,0,0,1283248,1283248,384974,384974,0,0,102660,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1303,34933309,1000,400,0,0,0,1286159,1286159,385847,385847,0,0,102893,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1304,35011331,1000,400,0,0,0,1289070,1289070,386721,386721,0,0,103125,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1305,35089354,1000,400,0,0,0,1291981,1291981,387594,387594,0,0,103358,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1306,35167376,1000,400,0,0,0,1294892,1294892,388467,388467,0,0,103591,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1307,35245980,1000,400,0,0,0,1297825,1297825,389347,389347,0,0,103826,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1308,35324584,1000,400,0,0,0,1300758,1300758,390227,390227,0,0,104060,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1309,35403188,1000,400,0,0,0,1303690,1303690,391107,391107,0,0,104295,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1310,35481792,1000,400,0,0,0,1306623,1306623,391987,391987,0,0,104529,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1311,35560396,1000,400,0,0,0,1309556,1309556,392867,392867,0,0,104764,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1312,35639584,1000,400,0,0,0,1312511,1312511,393753,393753,0,0,105000,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1313,35718771,1000,400,0,0,0,1315466,1315466,394640,394640,0,0,105237,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1314,35797959,1000,400,0,0,0,1318421,1318421,395526,395526,0,0,105473,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1315,35877146,1000,400,0,0,0,1321376,1321376,396413,396413,0,0,105710,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1316,35956334,1000,400,0,0,0,1324331,1324331,397299,397299,0,0,105946,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1317,36036107,1000,400,0,0,0,1327308,1327308,398192,398192,0,0,106184,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1318,36115880,1000,400,0,0,0,1330286,1330286,399085,399085,0,0,106422,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1319,36195654,1000,400,0,0,0,1333263,1333263,399979,399979,0,0,106661,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1320,36275427,1000,400,0,0,0,1336241,1336241,400872,400872,0,0,106899,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1321,36355200,1000,400,0,0,0,1339218,1339218,401765,401765,0,0,107137,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1322,36435561,1000,400,0,0,0,1342217,1342217,402665,402665,0,0,107377,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1323,36515922,1000,400,0,0,0,1345217,1345217,403565,403565,0,0,107617,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1324,36596284,1000,400,0,0,0,1348216,1348216,404465,404465,0,0,107857,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1325,36676645,1000,400,0,0,0,1351216,1351216,405365,405365,0,0,108097,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1326,36757006,1000,400,0,0,0,1354215,1354215,406265,406265,0,0,108337,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1327,36837958,1000,400,0,0,0,1357237,1357237,407172,407172,0,0,108579,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1328,36918909,1000,400,0,0,0,1360259,1360259,408078,408078,0,0,108821,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1329,36999861,1000,400,0,0,0,1363282,1363282,408985,408985,0,0,109062,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1330,37080812,1000,400,0,0,0,1366304,1366304,409891,409891,0,0,109304,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
1331,37161764,1000,400,0,0,0,1369326,1369326,410798,410798,0,0,109546,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
