变量名,zawakeID,awakeSeqID,level,costItemMap,exp,attrAddType,natureType,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,extraScene,extraAttrs,skillID,viceHeldItem,activeReq
3351801,3251,8,1,{59002=13;gold=2700000;53251=13},300,1,0,1,1450,7,287,8,287,9,202,10,202,<>,{},0,FALSE,{}
3351802,3251,8,2,{59002=13;gold=3150000;53251=13},300,1,0,1,1465,7,290,8,290,9,204,10,204,<>,{},0,FALSE,{}
3351803,3251,8,3,{59002=14;gold=3650000;53251=14},300,1,0,1,1479,7,293,8,293,9,206,10,206,<>,{},0,FALSE,{}
3351804,3251,8,4,{59002=14;gold=4130000;53251=14},300,1,0,1,1494,7,296,8,296,9,208,10,208,<0>,{14=300;15=300},0,FALSE,{}
3351805,3251,8,5,{59002=15;gold=4730000;53251=15},300,1,0,1,1508,7,299,8,299,9,210,10,210,<>,{},0,FALSE,{}
3351806,3251,8,6,{59002=15;gold=5180000;53251=15},300,1,0,1,1523,7,302,8,302,9,212,10,212,<>,{},0,FALSE,{}
3351807,3251,8,7,{59002=16;gold=5750000;53251=16},300,1,0,1,1537,7,305,8,305,9,214,10,214,<>,{},0,FALSE,{}
3351808,3251,8,8,{59002=16;gold=6200000;53251=16},300,1,0,1,1552,7,307,8,307,9,216,10,216,<0>,{1=5%;7=5%;8=5%;9=5%;10=5%;13=5%},0,FALSE,{}
3352101,3252,1,1,{53252=4;59003=4;gold=230000},150,1,0,1,975,7,194,8,194,9,136,10,136,<>,{},0,FALSE,{}
3352102,3252,1,2,{53252=4;59003=4;gold=270000},150,1,0,1,985,7,196,8,196,9,137,10,137,<>,{},0,FALSE,{}
3352103,3252,1,3,{53252=5;59003=5;gold=320000},150,1,0,1,995,7,198,8,198,9,139,10,139,<>,{},0,FALSE,{}
3352104,3252,1,4,{53252=5;59003=5;gold=360000},150,1,0,1,1004,7,200,8,200,9,140,10,140,<0>,{1=3%},0,FALSE,{}
3352105,3252,1,5,{53252=6;59003=6;gold=410000},150,1,0,1,1014,7,202,8,202,9,141,10,141,<>,{},0,FALSE,{}
3352106,3252,1,6,{53252=6;gold=450000;501=1;59003=6},150,1,0,1,1024,7,204,8,204,9,143,10,143,<>,{},0,FALSE,{}
3352107,3252,1,7,{53252=7;gold=500000;501=1;59003=7},150,1,0,1,1034,7,206,8,206,9,144,10,144,<>,{},0,FALSE,{}
3352108,3252,1,8,{53252=7;gold=540000;501=1;59003=7},150,1,0,1,1043,7,208,8,208,9,146,10,146,<0>,{25=300;24=300},0,FALSE,{}
3352201,3252,2,1,{53252=6;59003=6;gold=350000},180,1,0,1,1073,7,213,8,213,9,150,10,150,<>,{},0,FALSE,{}
3352202,3252,2,2,{53252=6;59003=6;gold=410000},180,1,0,1,1083,7,216,8,216,9,151,10,151,<>,{},0,FALSE,{}
3352203,3252,2,3,{53252=7;gold=480000;501=1;59003=7},180,1,0,1,1094,7,218,8,218,9,153,10,153,<>,{},0,FALSE,{}
3352204,3252,2,4,{53252=7;gold=540000;501=1;59003=7},180,1,0,1,1105,7,220,8,220,9,154,10,154,<0>,{7=3%;8=3%},0,FALSE,{}
3352205,3252,2,5,{53252=8;gold=620000;501=1;59003=8},180,1,0,1,1115,7,222,8,222,9,156,10,156,<>,{},0,FALSE,{}
3352206,3252,2,6,{53252=8;gold=680000;501=1;59003=8},180,1,0,1,1126,7,224,8,224,9,157,10,157,<>,{},0,FALSE,{}
3352207,3252,2,7,{53252=9;gold=750000;501=1;59003=9},180,1,0,1,1137,7,226,8,226,9,159,10,159,<>,{},0,FALSE,{}
3352208,3252,2,8,{53252=9;59003=9;gold=810000},180,1,0,1,1148,7,228,8,228,9,160,10,160,<>,{},79001,FALSE,{effort=7;zawakeStage=108;equipStarSum=6;equipAwakeSum=2}
3352301,3252,3,1,{53252=7;59003=7;gold=530000},210,1,0,1,1170,7,233,8,233,9,163,10,163,<>,{},0,FALSE,{}
3352302,3252,3,2,{53252=7;gold=620000;501=1;59003=7},210,1,0,1,1182,7,235,8,235,9,165,10,165,<>,{},0,FALSE,{}
3352303,3252,3,3,{53252=8;gold=720000;501=1;59003=8},210,1,0,1,1193,7,237,8,237,9,166,10,166,<>,{},0,FALSE,{}
3352304,3252,3,4,{53252=8;gold=810000;501=1;59003=8},210,1,0,1,1205,7,240,8,240,9,168,10,168,<2;12>,{25=500;24=500},0,FALSE,{}
3352305,3252,3,5,{53252=9;gold=930000;501=1;59003=9},210,1,0,1,1217,7,242,8,242,9,170,10,170,<>,{},0,FALSE,{}
3352306,3252,3,6,{53252=9;gold=1020000;501=1;59003=9},210,1,0,1,1229,7,244,8,244,9,171,10,171,<>,{},0,FALSE,{}
3352307,3252,3,7,{53252=10;gold=1130000;59003=10;2152=1;501=2},210,1,0,1,1240,7,247,8,247,9,173,10,173,<>,{},0,FALSE,{}
3352308,3252,3,8,{59003=10;231=1;gold=1220000;53252=10;501=2;221=1},210,1,0,1,1252,7,249,8,249,9,175,10,175,<>,{},79002,FALSE,{star=9;goodFeel=180;zawakeStage=208;advance=15}
3352401,3252,4,1,{53252=9;gold=800000;501=1;59003=9},240,1,0,1,1268,7,252,8,252,9,177,10,177,<>,{},0,FALSE,{}
3352402,3252,4,2,{53252=9;gold=930000;501=1;59003=9},240,1,0,1,1280,7,255,8,255,9,179,10,179,<>,{},0,FALSE,{}
3352403,3252,4,3,{53252=10;gold=1080000;501=2;59003=10},240,1,0,1,1293,7,257,8,257,9,180,10,180,<>,{},0,FALSE,{}
3352404,3252,4,4,{53252=10;gold=1220000;501=2;59003=10},240,1,0,1,1306,7,260,8,260,9,182,10,182,<0>,{14=300;16=300},0,FALSE,{}
3352405,3252,4,5,{53252=11;gold=1400000;501=2;59003=11},240,1,0,1,1318,7,262,8,262,9,184,10,184,<>,{},0,FALSE,{}
3352406,3252,4,6,{53252=11;gold=1530000;59003=11;2152=1;501=2},240,1,0,1,1331,7,265,8,265,9,186,10,186,<0>,{91=300},0,FALSE,{}
3352407,3252,4,7,{53252=12;gold=1700000;59003=12;2152=1;501=2},240,1,0,1,1344,7,267,8,267,9,187,10,187,<>,{},0,FALSE,{}
3352408,3252,4,8,{53252=12;gold=1830000;201=1;59003=12;211=1},240,1,0,1,1356,7,270,8,270,9,189,10,189,<>,{},79004,FALSE,{effort=9;equipStarSum=12;zawakeStage=308;nvalueSum=160}
3352501,3252,5,1,{59003=10;gold=1200000;521=2;501=2;53252=10},300,1,0,1,1365,7,272,8,272,9,190,10,190,<>,{},0,FALSE,{}
3352502,3252,5,2,{59003=10;gold=1400000;521=2;501=2;53252=10},300,1,0,1,1379,7,274,8,274,9,192,10,192,<>,{},0,FALSE,{}
3352503,3252,5,3,{59003=11;gold=1620000;521=2;501=2;53252=11},300,1,0,1,1392,7,277,8,277,9,194,10,194,<>,{},0,FALSE,{}
3352504,3252,5,4,{59003=11;gold=1830000;521=2;501=2;53252=11},300,1,0,1,1406,7,280,8,280,9,196,10,196,<6;10>,{14=500;16=500},0,FALSE,{}
3352505,3252,5,5,{59003=12;gold=2100000;521=2;501=2;53252=12},300,1,0,1,1420,7,282,8,282,9,198,10,198,<>,{},0,FALSE,{}
3352506,3252,5,6,{59003=12;gold=2300000;521=3;501=3;53252=12},300,1,0,1,1433,7,285,8,285,9,200,10,200,<>,{},0,FALSE,{}
3352507,3252,5,7,{59003=13;gold=2550000;521=3;501=3;53252=13},300,1,0,1,1447,7,288,8,288,9,202,10,202,<>,{},0,FALSE,{}
3352508,3252,5,8,{59003=13;gold=2750000;231=1;53252=13;221=1},300,1,0,1,1461,7,291,8,291,9,204,10,204,<0>,{23=300;22=300},0,FALSE,{}
3352601,3252,6,1,{59003=11;gold=1800000;521=2;501=2;53252=11},375,1,0,1,1463,7,291,8,291,9,204,10,204,<>,{},0,FALSE,{}
3352602,3252,6,2,{59003=11;gold=2100000;521=2;501=2;53252=11},375,1,0,1,1477,7,294,8,294,9,206,10,206,<>,{},0,FALSE,{}
3352603,3252,6,3,{59003=12;gold=2430000;521=3;501=2;53252=12},375,1,0,1,1492,7,297,8,297,9,208,10,208,<>,{},0,FALSE,{}
3352604,3252,6,4,{59003=12;gold=2750000;521=3;501=2;53252=12},375,1,0,1,1506,7,300,8,300,9,210,10,210,<13>,{23=800;22=800},0,FALSE,{}
3352605,3252,6,5,{59003=13;gold=3150000;521=3;501=3;53252=13},375,1,0,1,1521,7,303,8,303,9,212,10,212,<>,{},0,FALSE,{}
3352606,3252,6,6,{59003=13;gold=3450000;521=3;501=3;53252=13},375,1,0,1,1536,7,306,8,306,9,214,10,214,<0>,{13=3%},0,FALSE,{}
3352607,3252,6,7,{59003=14;53252=14;gold=3830000;201=1;2153=1;211=1},375,1,0,1,1550,7,308,8,308,9,216,10,216,<>,{},0,FALSE,{}
3352608,3252,6,8,{59003=14;53252=14;gold=4130000;521=8;2153=1;501=6},375,1,0,1,1565,7,311,8,311,9,218,10,218,<>,{},79003,FALSE,{effort=11;zawakeStage=508;equipStarSum=18;equipAwakeSum=6}
3352701,3252,7,1,{53252=12;59003=12;gold=2700000},450,1,0,1,1560,7,310,8,310,9,218,10,218,<>,{},0,FALSE,{}
3352702,3252,7,2,{53252=12;59003=12;gold=3150000},450,1,0,1,1576,7,314,8,314,9,220,10,220,<>,{},0,FALSE,{}
3352703,3252,7,3,{53252=13;59003=13;gold=3650000},450,1,0,1,1591,7,317,8,317,9,222,10,222,<>,{},0,FALSE,{}
3352704,3252,7,4,{53252=13;59003=13;gold=4130000},450,1,0,1,1607,7,320,8,320,9,224,10,224,<0>,{25=300;24=300},0,FALSE,{}
3352705,3252,7,5,{53252=14;59003=14;gold=4730000},450,1,0,1,1622,7,323,8,323,9,226,10,226,<>,{},0,FALSE,{}
3352706,3252,7,6,{53252=14;59003=14;gold=5180000},450,1,0,1,1638,7,326,8,326,9,228,10,228,<>,{},0,FALSE,{}
3352707,3252,7,7,{53252=15;59003=15;gold=5750000},450,1,0,1,1654,7,329,8,329,9,231,10,231,<>,{},0,FALSE,{}
3352708,3252,7,8,{53252=15;59003=15;gold=6200000},450,1,0,1,1669,7,332,8,332,9,233,10,233,<0>,{23=500;22=500},0,FALSE,{}
3352801,3252,8,1,{53252=13;59003=13;gold=4050000},600,1,0,1,1658,7,330,8,330,9,231,10,231,<>,{},0,FALSE,{}
3352802,3252,8,2,{53252=13;59003=13;gold=4730000},600,1,0,1,1674,7,333,8,333,9,234,10,234,<>,{},0,FALSE,{}
3352803,3252,8,3,{53252=14;59003=14;gold=5480000},600,1,0,1,1691,7,336,8,336,9,236,10,236,<>,{},0,FALSE,{}
3352804,3252,8,4,{53252=14;59003=14;gold=6200000},600,1,0,1,1707,7,340,8,340,9,238,10,238,<0>,{14=300;15=300},0,FALSE,{}
3352805,3252,8,5,{53252=15;59003=15;gold=7100000},600,1,0,1,1724,7,343,8,343,9,240,10,240,<>,{},0,FALSE,{}
3352806,3252,8,6,{53252=15;59003=15;gold=7770000},600,1,0,1,1740,7,346,8,346,9,243,10,243,<>,{},0,FALSE,{}
3352807,3252,8,7,{53252=16;59003=16;gold=8630000},600,1,0,1,1757,7,350,8,350,9,245,10,245,<>,{},0,FALSE,{}
3352808,3252,8,8,{53252=16;59003=16;gold=9300000},600,1,0,1,1774,7,353,8,353,9,247,10,247,<0>,{1=5%;7=5%;8=5%;9=5%;10=5%;13=5%},0,FALSE,{}
3361101,3261,1,1,{59003=4;gold=230000;53261=4},150,1,0,1,975,7,194,8,194,9,136,10,136,<>,{},0,FALSE,{}
3361102,3261,1,2,{59003=4;gold=270000;53261=4},150,1,0,1,985,7,196,8,196,9,137,10,137,<>,{},0,FALSE,{}
3361103,3261,1,3,{59003=5;gold=320000;53261=5},150,1,0,1,995,7,198,8,198,9,139,10,139,<>,{},0,FALSE,{}
3361104,3261,1,4,{59003=5;gold=360000;53261=5},150,1,0,1,1004,7,200,8,200,9,140,10,140,<0>,{1=3%},0,FALSE,{}
3361105,3261,1,5,{59003=6;gold=410000;53261=6},150,1,0,1,1014,7,202,8,202,9,141,10,141,<>,{},0,FALSE,{}
3361106,3261,1,6,{59003=6;gold=450000;501=1;53261=6},150,1,0,1,1024,7,204,8,204,9,143,10,143,<>,{},0,FALSE,{}
3361107,3261,1,7,{59003=7;gold=500000;501=1;53261=7},150,1,0,1,1034,7,206,8,206,9,144,10,144,<>,{},0,FALSE,{}
3361108,3261,1,8,{59003=7;gold=540000;501=1;53261=7},150,1,0,1,1043,7,208,8,208,9,146,10,146,<0>,{25=300;24=300},0,FALSE,{}
3361201,3261,2,1,{59003=6;gold=350000;53261=6},180,1,0,1,1073,7,213,8,213,9,150,10,150,<>,{},0,FALSE,{}
3361202,3261,2,2,{59003=6;gold=410000;53261=6},180,1,0,1,1083,7,216,8,216,9,151,10,151,<>,{},0,FALSE,{}
3361203,3261,2,3,{59003=7;gold=480000;501=1;53261=7},180,1,0,1,1094,7,218,8,218,9,153,10,153,<>,{},0,FALSE,{}
3361204,3261,2,4,{59003=7;gold=540000;501=1;53261=7},180,1,0,1,1105,7,220,8,220,9,154,10,154,<0>,{7=3%;8=3%},0,FALSE,{}
3361205,3261,2,5,{59003=8;gold=620000;501=1;53261=8},180,1,0,1,1115,7,222,8,222,9,156,10,156,<>,{},0,FALSE,{}
3361206,3261,2,6,{59003=8;gold=680000;501=1;53261=8},180,1,0,1,1126,7,224,8,224,9,157,10,157,<>,{},0,FALSE,{}
3361207,3261,2,7,{59003=9;gold=750000;501=1;53261=9},180,1,0,1,1137,7,226,8,226,9,159,10,159,<>,{},0,FALSE,{}
3361208,3261,2,8,{59003=9;gold=810000;53261=9},180,1,0,1,1148,7,228,8,228,9,160,10,160,<>,{},79001,FALSE,{effort=7;zawakeStage=108;equipStarSum=6;equipAwakeSum=2}
3361301,3261,3,1,{59003=7;gold=530000;53261=7},210,1,0,1,1170,7,233,8,233,9,163,10,163,<>,{},0,FALSE,{}
3361302,3261,3,2,{59003=7;gold=620000;501=1;53261=7},210,1,0,1,1182,7,235,8,235,9,165,10,165,<>,{},0,FALSE,{}
3361303,3261,3,3,{59003=8;gold=720000;501=1;53261=8},210,1,0,1,1193,7,237,8,237,9,166,10,166,<>,{},0,FALSE,{}
3361304,3261,3,4,{59003=8;gold=810000;501=1;53261=8},210,1,0,1,1205,7,240,8,240,9,168,10,168,<2;12>,{25=500;24=500},0,FALSE,{}
3361305,3261,3,5,{59003=9;gold=930000;501=1;53261=9},210,1,0,1,1217,7,242,8,242,9,170,10,170,<>,{},0,FALSE,{}
3361306,3261,3,6,{59003=9;gold=1020000;501=1;53261=9},210,1,0,1,1229,7,244,8,244,9,171,10,171,<>,{},0,FALSE,{}
3361307,3261,3,7,{59003=10;gold=1130000;53261=10;501=2;2152=1},210,1,0,1,1240,7,247,8,247,9,173,10,173,<>,{},0,FALSE,{}
3361308,3261,3,8,{59003=10;231=1;gold=1220000;53261=10;501=2;221=1},210,1,0,1,1252,7,249,8,249,9,175,10,175,<>,{},79002,FALSE,{star=9;goodFeel=180;zawakeStage=208;advance=15}
3361401,3261,4,1,{59003=9;gold=800000;501=1;53261=9},240,1,0,1,1268,7,252,8,252,9,177,10,177,<>,{},0,FALSE,{}
3361402,3261,4,2,{59003=9;gold=930000;501=1;53261=9},240,1,0,1,1280,7,255,8,255,9,179,10,179,<>,{},0,FALSE,{}
3361403,3261,4,3,{59003=10;gold=1080000;501=2;53261=10},240,1,0,1,1293,7,257,8,257,9,180,10,180,<>,{},0,FALSE,{}
3361404,3261,4,4,{59003=10;gold=1220000;501=2;53261=10},240,1,0,1,1306,7,260,8,260,9,182,10,182,<0>,{14=300;16=300},0,FALSE,{}
3361405,3261,4,5,{59003=11;gold=1400000;501=2;53261=11},240,1,0,1,1318,7,262,8,262,9,184,10,184,<>,{},0,FALSE,{}
3361406,3261,4,6,{59003=11;gold=1530000;53261=11;501=2;2152=1},240,1,0,1,1331,7,265,8,265,9,186,10,186,<0>,{91=300},0,FALSE,{}
3361407,3261,4,7,{59003=12;gold=1700000;53261=12;501=2;2152=1},240,1,0,1,1344,7,267,8,267,9,187,10,187,<>,{},0,FALSE,{}
3361408,3261,4,8,{59003=12;211=1;201=1;53261=12;gold=1830000},240,1,0,1,1356,7,270,8,270,9,189,10,189,<>,{},79004,FALSE,{effort=9;equipStarSum=12;zawakeStage=308;nvalueSum=160}
3361501,3261,5,1,{59003=10;gold=1200000;521=2;501=2;53261=10},300,1,0,1,1365,7,272,8,272,9,190,10,190,<>,{},0,FALSE,{}
3361502,3261,5,2,{59003=10;gold=1400000;521=2;501=2;53261=10},300,1,0,1,1379,7,274,8,274,9,192,10,192,<>,{},0,FALSE,{}
3361503,3261,5,3,{59003=11;gold=1620000;521=2;501=2;53261=11},300,1,0,1,1392,7,277,8,277,9,194,10,194,<>,{},0,FALSE,{}
3361504,3261,5,4,{59003=11;gold=1830000;521=2;501=2;53261=11},300,1,0,1,1406,7,280,8,280,9,196,10,196,<6;10>,{14=500;16=500},0,FALSE,{}
3361505,3261,5,5,{59003=12;gold=2100000;521=2;501=2;53261=12},300,1,0,1,1420,7,282,8,282,9,198,10,198,<>,{},0,FALSE,{}
3361506,3261,5,6,{59003=12;gold=2300000;521=3;501=3;53261=12},300,1,0,1,1433,7,285,8,285,9,200,10,200,<>,{},0,FALSE,{}
3361507,3261,5,7,{59003=13;gold=2550000;521=3;501=3;53261=13},300,1,0,1,1447,7,288,8,288,9,202,10,202,<>,{},0,FALSE,{}
3361508,3261,5,8,{59003=13;gold=2750000;231=1;53261=13;221=1},300,1,0,1,1461,7,291,8,291,9,204,10,204,<0>,{23=300;22=300},0,FALSE,{}
3361601,3261,6,1,{59003=11;gold=1800000;521=2;501=2;53261=11},375,1,0,1,1463,7,291,8,291,9,204,10,204,<>,{},0,FALSE,{}
3361602,3261,6,2,{59003=11;gold=2100000;521=2;501=2;53261=11},375,1,0,1,1477,7,294,8,294,9,206,10,206,<>,{},0,FALSE,{}
3361603,3261,6,3,{59003=12;gold=2430000;521=3;501=2;53261=12},375,1,0,1,1492,7,297,8,297,9,208,10,208,<>,{},0,FALSE,{}
3361604,3261,6,4,{59003=12;gold=2750000;521=3;501=2;53261=12},375,1,0,1,1506,7,300,8,300,9,210,10,210,<13>,{23=800;22=800},0,FALSE,{}
3361605,3261,6,5,{59003=13;gold=3150000;521=3;501=3;53261=13},375,1,0,1,1521,7,303,8,303,9,212,10,212,<>,{},0,FALSE,{}
3361606,3261,6,6,{59003=13;gold=3450000;521=3;501=3;53261=13},375,1,0,1,1536,7,306,8,306,9,214,10,214,<0>,{13=3%},0,FALSE,{}
3361607,3261,6,7,{59003=14;gold=3830000;211=1;201=1;2153=1;53261=14},375,1,0,1,1550,7,308,8,308,9,216,10,216,<>,{},0,FALSE,{}
3361608,3261,6,8,{59003=14;2153=1;gold=4130000;521=8;501=6;53261=14},375,1,0,1,1565,7,311,8,311,9,218,10,218,<>,{},79003,FALSE,{effort=11;zawakeStage=508;equipStarSum=18;equipAwakeSum=6}
3361701,3261,7,1,{59003=12;gold=2700000;53261=12},450,1,0,1,1560,7,310,8,310,9,218,10,218,<>,{},0,FALSE,{}
3361702,3261,7,2,{59003=12;gold=3150000;53261=12},450,1,0,1,1576,7,314,8,314,9,220,10,220,<>,{},0,FALSE,{}
3361703,3261,7,3,{59003=13;gold=3650000;53261=13},450,1,0,1,1591,7,317,8,317,9,222,10,222,<>,{},0,FALSE,{}
3361704,3261,7,4,{59003=13;gold=4130000;53261=13},450,1,0,1,1607,7,320,8,320,9,224,10,224,<0>,{25=300;24=300},0,FALSE,{}
3361705,3261,7,5,{59003=14;gold=4730000;53261=14},450,1,0,1,1622,7,323,8,323,9,226,10,226,<>,{},0,FALSE,{}
3361706,3261,7,6,{59003=14;gold=5180000;53261=14},450,1,0,1,1638,7,326,8,326,9,228,10,228,<>,{},0,FALSE,{}
3361707,3261,7,7,{59003=15;gold=5750000;53261=15},450,1,0,1,1654,7,329,8,329,9,231,10,231,<>,{},0,FALSE,{}
3361708,3261,7,8,{59003=15;gold=6200000;53261=15},450,1,0,1,1669,7,332,8,332,9,233,10,233,<0>,{23=500;22=500},0,FALSE,{}
3361801,3261,8,1,{59003=13;gold=4050000;53261=13},600,1,0,1,1658,7,330,8,330,9,231,10,231,<>,{},0,FALSE,{}
3361802,3261,8,2,{59003=13;gold=4730000;53261=13},600,1,0,1,1674,7,333,8,333,9,234,10,234,<>,{},0,FALSE,{}
3361803,3261,8,3,{59003=14;gold=5480000;53261=14},600,1,0,1,1691,7,336,8,336,9,236,10,236,<>,{},0,FALSE,{}
3361804,3261,8,4,{59003=14;gold=6200000;53261=14},600,1,0,1,1707,7,340,8,340,9,238,10,238,<0>,{14=300;15=300},0,FALSE,{}
3361805,3261,8,5,{59003=15;gold=7100000;53261=15},600,1,0,1,1724,7,343,8,343,9,240,10,240,<>,{},0,FALSE,{}
3361806,3261,8,6,{59003=15;gold=7770000;53261=15},600,1,0,1,1740,7,346,8,346,9,243,10,243,<>,{},0,FALSE,{}
3361807,3261,8,7,{59003=16;gold=8630000;53261=16},600,1,0,1,1757,7,350,8,350,9,245,10,245,<>,{},0,FALSE,{}
3361808,3261,8,8,{59003=16;gold=9300000;53261=16},600,1,0,1,1774,7,353,8,353,9,247,10,247,<0>,{1=5%;7=5%;8=5%;9=5%;10=5%;13=5%},0,FALSE,{}
3371101,3271,1,1,{59003=4;gold=230000;53271=4},150,1,0,1,975,7,194,8,194,9,136,10,136,<>,{},0,FALSE,{}
3371102,3271,1,2,{59003=4;gold=270000;53271=4},150,1,0,1,985,7,196,8,196,9,137,10,137,<>,{},0,FALSE,{}
3371103,3271,1,3,{59003=5;gold=320000;53271=5},150,1,0,1,995,7,198,8,198,9,139,10,139,<>,{},0,FALSE,{}
3371104,3271,1,4,{59003=5;gold=360000;53271=5},150,1,0,1,1004,7,200,8,200,9,140,10,140,<0>,{1=3%},0,FALSE,{}
3371105,3271,1,5,{59003=6;gold=410000;53271=6},150,1,0,1,1014,7,202,8,202,9,141,10,141,<>,{},0,FALSE,{}
3371106,3271,1,6,{59003=6;gold=450000;501=1;53271=6},150,1,0,1,1024,7,204,8,204,9,143,10,143,<>,{},0,FALSE,{}
3371107,3271,1,7,{59003=7;gold=500000;501=1;53271=7},150,1,0,1,1034,7,206,8,206,9,144,10,144,<>,{},0,FALSE,{}
3371108,3271,1,8,{59003=7;gold=540000;501=1;53271=7},150,1,0,1,1043,7,208,8,208,9,146,10,146,<0>,{25=300;24=300},0,FALSE,{}
3371201,3271,2,1,{59003=6;gold=350000;53271=6},180,1,0,1,1073,7,213,8,213,9,150,10,150,<>,{},0,FALSE,{}
3371202,3271,2,2,{59003=6;gold=410000;53271=6},180,1,0,1,1083,7,216,8,216,9,151,10,151,<>,{},0,FALSE,{}
3371203,3271,2,3,{59003=7;gold=480000;501=1;53271=7},180,1,0,1,1094,7,218,8,218,9,153,10,153,<>,{},0,FALSE,{}
3371204,3271,2,4,{59003=7;gold=540000;501=1;53271=7},180,1,0,1,1105,7,220,8,220,9,154,10,154,<0>,{7=3%;8=3%},0,FALSE,{}
3371205,3271,2,5,{59003=8;gold=620000;501=1;53271=8},180,1,0,1,1115,7,222,8,222,9,156,10,156,<>,{},0,FALSE,{}
3371206,3271,2,6,{59003=8;gold=680000;501=1;53271=8},180,1,0,1,1126,7,224,8,224,9,157,10,157,<>,{},0,FALSE,{}
3371207,3271,2,7,{59003=9;gold=750000;501=1;53271=9},180,1,0,1,1137,7,226,8,226,9,159,10,159,<>,{},0,FALSE,{}
3371208,3271,2,8,{59003=9;gold=810000;53271=9},180,1,0,1,1148,7,228,8,228,9,160,10,160,<>,{},79001,FALSE,{effort=7;zawakeStage=108;equipStarSum=6;equipAwakeSum=2}
3371301,3271,3,1,{59003=7;gold=530000;53271=7},210,1,0,1,1170,7,233,8,233,9,163,10,163,<>,{},0,FALSE,{}
3371302,3271,3,2,{59003=7;gold=620000;501=1;53271=7},210,1,0,1,1182,7,235,8,235,9,165,10,165,<>,{},0,FALSE,{}
3371303,3271,3,3,{59003=8;gold=720000;501=1;53271=8},210,1,0,1,1193,7,237,8,237,9,166,10,166,<>,{},0,FALSE,{}
3371304,3271,3,4,{59003=8;gold=810000;501=1;53271=8},210,1,0,1,1205,7,240,8,240,9,168,10,168,<2;12>,{25=500;24=500},0,FALSE,{}
3371305,3271,3,5,{59003=9;gold=930000;501=1;53271=9},210,1,0,1,1217,7,242,8,242,9,170,10,170,<>,{},0,FALSE,{}
3371306,3271,3,6,{59003=9;gold=1020000;501=1;53271=9},210,1,0,1,1229,7,244,8,244,9,171,10,171,<>,{},0,FALSE,{}
3371307,3271,3,7,{59003=10;gold=1130000;501=2;2152=1;53271=10},210,1,0,1,1240,7,247,8,247,9,173,10,173,<>,{},0,FALSE,{}
3371308,3271,3,8,{59003=10;231=1;gold=1220000;221=1;501=2;53271=10},210,1,0,1,1252,7,249,8,249,9,175,10,175,<>,{},79002,FALSE,{star=9;goodFeel=180;zawakeStage=208;advance=15}
3371401,3271,4,1,{59003=9;gold=800000;501=1;53271=9},240,1,0,1,1268,7,252,8,252,9,177,10,177,<>,{},0,FALSE,{}
3371402,3271,4,2,{59003=9;gold=930000;501=1;53271=9},240,1,0,1,1280,7,255,8,255,9,179,10,179,<>,{},0,FALSE,{}
3371403,3271,4,3,{59003=10;gold=1080000;501=2;53271=10},240,1,0,1,1293,7,257,8,257,9,180,10,180,<>,{},0,FALSE,{}
3371404,3271,4,4,{59003=10;gold=1220000;501=2;53271=10},240,1,0,1,1306,7,260,8,260,9,182,10,182,<0>,{14=300;16=300},0,FALSE,{}
3371405,3271,4,5,{59003=11;gold=1400000;501=2;53271=11},240,1,0,1,1318,7,262,8,262,9,184,10,184,<>,{},0,FALSE,{}
3371406,3271,4,6,{59003=11;gold=1530000;501=2;2152=1;53271=11},240,1,0,1,1331,7,265,8,265,9,186,10,186,<0>,{91=300},0,FALSE,{}
3371407,3271,4,7,{59003=12;gold=1700000;501=2;2152=1;53271=12},240,1,0,1,1344,7,267,8,267,9,187,10,187,<>,{},0,FALSE,{}
3371408,3271,4,8,{59003=12;gold=1830000;201=1;211=1;53271=12},240,1,0,1,1356,7,270,8,270,9,189,10,189,<>,{},79004,FALSE,{effort=9;equipStarSum=12;zawakeStage=308;nvalueSum=160}
3371501,3271,5,1,{59003=10;gold=1200000;521=2;501=2;53271=10},300,1,0,1,1365,7,272,8,272,9,190,10,190,<>,{},0,FALSE,{}
3371502,3271,5,2,{59003=10;gold=1400000;521=2;501=2;53271=10},300,1,0,1,1379,7,274,8,274,9,192,10,192,<>,{},0,FALSE,{}
3371503,3271,5,3,{59003=11;gold=1620000;521=2;501=2;53271=11},300,1,0,1,1392,7,277,8,277,9,194,10,194,<>,{},0,FALSE,{}
3371504,3271,5,4,{59003=11;gold=1830000;521=2;501=2;53271=11},300,1,0,1,1406,7,280,8,280,9,196,10,196,<6;10>,{14=500;16=500},0,FALSE,{}
3371505,3271,5,5,{59003=12;gold=2100000;521=2;501=2;53271=12},300,1,0,1,1420,7,282,8,282,9,198,10,198,<>,{},0,FALSE,{}
3371506,3271,5,6,{59003=12;gold=2300000;521=3;501=3;53271=12},300,1,0,1,1433,7,285,8,285,9,200,10,200,<>,{},0,FALSE,{}
3371507,3271,5,7,{59003=13;gold=2550000;521=3;501=3;53271=13},300,1,0,1,1447,7,288,8,288,9,202,10,202,<>,{},0,FALSE,{}
3371508,3271,5,8,{59003=13;gold=2750000;231=1;221=1;53271=13},300,1,0,1,1461,7,291,8,291,9,204,10,204,<0>,{23=300;22=300},0,FALSE,{}
