变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
2516,601441475,1000,0,0,0,0,15083293,15083293,4524988,4524988,0,0,723998,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2517,602148580,1000,0,0,0,0,15101184,15101184,4530355,4530355,0,0,724857,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2518,602855685,1000,0,0,0,0,15119075,15119075,4535723,4535723,0,0,725716,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2519,603562790,1000,0,0,0,0,15136966,15136966,4541090,4541090,0,0,726574,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2520,604269895,1000,0,0,0,0,15154857,15154857,4546458,4546458,0,0,727433,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2521,604977000,1000,0,0,0,0,15172748,15172748,4551825,4551825,0,0,728292,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2522,605686871,1000,0,0,0,0,15190709,15190709,4557214,4557214,0,0,729154,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2523,606396742,1000,0,0,0,0,15208671,15208671,4562602,4562602,0,0,730016,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2524,607106613,1000,0,0,0,0,15226632,15226632,4567991,4567991,0,0,730879,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2525,607816484,1000,0,0,0,0,15244594,15244594,4573379,4573379,0,0,731741,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2526,608526355,1000,0,0,0,0,15262555,15262555,4578768,4578768,0,0,732603,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2527,609238998,1000,0,0,0,0,15280588,15280588,4584177,4584177,0,0,733468,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2528,609951641,1000,0,0,0,0,15298620,15298620,4589587,4589587,0,0,734334,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2529,610664284,1000,0,0,0,0,15316653,15316653,4594996,4594996,0,0,735199,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2530,611376927,1000,0,0,0,0,15334685,15334685,4600406,4600406,0,0,736065,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2531,612089570,1000,0,0,0,0,15352718,15352718,4605815,4605815,0,0,736930,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2532,612804990,1000,0,0,0,0,15370821,15370821,4611246,4611246,0,0,737799,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2533,613520410,1000,0,0,0,0,15388925,15388925,4616677,4616677,0,0,738668,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2534,614235830,1000,0,0,0,0,15407028,15407028,4622108,4622108,0,0,739537,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2535,614951250,1000,0,0,0,0,15425132,15425132,4627539,4627539,0,0,740406,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2536,615666670,1000,0,0,0,0,15443235,15443235,4632970,4632970,0,0,741275,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2537,616384872,1000,0,0,0,0,15461410,15461410,4638423,4638423,0,0,742147,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2538,617103074,1000,0,0,0,0,15479584,15479584,4643875,4643875,0,0,743020,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2539,617821276,1000,0,0,0,0,15497759,15497759,4649328,4649328,0,0,743892,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2540,618539478,1000,0,0,0,0,15515933,15515933,4654780,4654780,0,0,744765,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2541,619257680,1000,0,0,0,0,15534108,15534108,4660233,4660233,0,0,745637,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2542,619978669,1000,0,0,0,0,15552354,15552354,4665706,4665706,0,0,746513,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2543,620699658,1000,0,0,0,0,15570600,15570600,4671180,4671180,0,0,747389,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2544,621420647,1000,0,0,0,0,15588846,15588846,4676653,4676653,0,0,748264,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2545,622141636,1000,0,0,0,0,15607092,15607092,4682127,4682127,0,0,749140,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2546,622862625,1000,0,0,0,0,15625338,15625338,4687600,4687600,0,0,750016,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2547,623586407,1000,0,0,0,0,15643655,15643655,4693096,4693096,0,0,750895,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2548,624310189,1000,0,0,0,0,15661972,15661972,4698591,4698591,0,0,751774,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2549,625033971,1000,0,0,0,0,15680289,15680289,4704087,4704087,0,0,752654,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2550,625757753,1000,0,0,0,0,15698606,15698606,4709582,4709582,0,0,753533,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2551,626481535,1000,0,0,0,0,15716923,15716923,4715078,4715078,0,0,754412,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2552,627208116,1000,0,0,0,0,15735312,15735312,4720594,4720594,0,0,755295,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2553,627934697,1000,0,0,0,0,15753701,15753701,4726111,4726111,0,0,756178,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2554,628661278,1000,0,0,0,0,15772090,15772090,4731627,4731627,0,0,757060,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2555,629387859,1000,0,0,0,0,15790479,15790479,4737144,4737144,0,0,757943,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2556,630114440,1000,0,0,0,0,15808868,15808868,4742660,4742660,0,0,758826,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2557,630843825,1000,0,0,0,0,15827328,15827328,4748198,4748198,0,0,759712,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2558,631573210,1000,0,0,0,0,15845788,15845788,4753736,4753736,0,0,760598,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2559,632302595,1000,0,0,0,0,15864248,15864248,4759274,4759274,0,0,761484,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2560,633031980,1000,0,0,0,0,15882708,15882708,4764812,4764812,0,0,762370,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2561,633761365,1000,0,0,0,0,15901168,15901168,4770350,4770350,0,0,763256,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2562,634493559,1000,0,0,0,0,15919700,15919700,4775910,4775910,0,0,764146,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2563,635225753,1000,0,0,0,0,15938233,15938233,4781469,4781469,0,0,765035,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2564,635957947,1000,0,0,0,0,15956765,15956765,4787029,4787029,0,0,765925,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2565,636690141,1000,0,0,0,0,15975298,15975298,4792588,4792588,0,0,766814,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2566,637422335,1000,0,0,0,0,15993830,15993830,4798148,4798148,0,0,767704,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2567,638157343,1000,0,0,0,0,16012434,16012434,4803729,4803729,0,0,768597,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2568,638892351,1000,0,0,0,0,16031038,16031038,4809311,4809311,0,0,769490,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2569,639627359,1000,0,0,0,0,16049642,16049642,4814892,4814892,0,0,770383,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2570,640362367,1000,0,0,0,0,16068246,16068246,4820474,4820474,0,0,771276,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2571,641097375,1000,0,0,0,0,16086850,16086850,4826055,4826055,0,0,772169,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2572,641835203,1000,0,0,0,0,16105526,16105526,4831658,4831658,0,0,773065,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2573,642573031,1000,0,0,0,0,16124202,16124202,4837261,4837261,0,0,773962,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2574,643310859,1000,0,0,0,0,16142878,16142878,4842864,4842864,0,0,774858,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2575,644048687,1000,0,0,0,0,16161554,16161554,4848467,4848467,0,0,775755,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2576,644786515,1000,0,0,0,0,16180230,16180230,4854070,4854070,0,0,776651,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2577,645527169,1000,0,0,0,0,16198979,16198979,4859695,4859695,0,0,777551,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2578,646267823,1000,0,0,0,0,16217727,16217727,4865319,4865319,0,0,778451,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2579,647008477,1000,0,0,0,0,16236476,16236476,4870944,4870944,0,0,779351,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2580,647749131,1000,0,0,0,0,16255224,16255224,4876568,4876568,0,0,780251,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2581,648489785,1000,0,0,0,0,16273973,16273973,4882193,4882193,0,0,781151,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2582,649233270,1000,0,0,0,0,16292793,16292793,4887839,4887839,0,0,782054,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2583,649976755,1000,0,0,0,0,16311614,16311614,4893485,4893485,0,0,782958,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2584,650720240,1000,0,0,0,0,16330434,16330434,4899131,4899131,0,0,783861,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2585,651463725,1000,0,0,0,0,16349255,16349255,4904777,4904777,0,0,784765,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2586,652207210,1000,0,0,0,0,16368075,16368075,4910423,4910423,0,0,785668,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2587,652953531,1000,0,0,0,0,16386969,16386969,4916091,4916091,0,0,786575,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2588,653699852,1000,0,0,0,0,16405862,16405862,4921759,4921759,0,0,787482,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2589,654446173,1000,0,0,0,0,16424756,16424756,4927427,4927427,0,0,788388,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2590,655192494,1000,0,0,0,0,16443649,16443649,4933095,4933095,0,0,789295,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2591,655938815,1000,0,0,0,0,16462543,16462543,4938763,4938763,0,0,790202,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2592,656687977,1000,0,0,0,0,16481509,16481509,4944453,4944453,0,0,791112,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2593,657437139,1000,0,0,0,0,16500475,16500475,4950143,4950143,0,0,792023,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2594,658186301,1000,0,0,0,0,16519441,16519441,4955833,4955833,0,0,792933,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2595,658935463,1000,0,0,0,0,16538407,16538407,4961523,4961523,0,0,793844,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2596,659684625,1000,0,0,0,0,16557373,16557373,4967213,4967213,0,0,794754,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2597,660436634,1000,0,0,0,0,16576411,16576411,4972924,4972924,0,0,795668,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2598,661188643,1000,0,0,0,0,16595450,16595450,4978636,4978636,0,0,796582,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2599,661940652,1000,0,0,0,0,16614488,16614488,4984347,4984347,0,0,797495,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2600,662692661,1000,0,0,0,0,16633527,16633527,4990059,4990059,0,0,798409,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2601,663444670,1000,0,0,0,0,16652565,16652565,4995770,4995770,0,0,799323,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2602,664199532,1000,0,0,0,0,16671677,16671677,5001504,5001504,0,0,800240,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2603,664954394,1000,0,0,0,0,16690788,16690788,5007237,5007237,0,0,801158,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2604,665709256,1000,0,0,0,0,16709900,16709900,5012971,5012971,0,0,802075,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2605,666464118,1000,0,0,0,0,16729011,16729011,5018704,5018704,0,0,802993,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2606,667218980,1000,0,0,0,0,16748123,16748123,5024438,5024438,0,0,803910,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2607,667976700,1000,0,0,0,0,16767307,16767307,5030193,5030193,0,0,804831,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2608,668734420,1000,0,0,0,0,16786492,16786492,5035948,5035948,0,0,805752,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2609,669492140,1000,0,0,0,0,16805676,16805676,5041703,5041703,0,0,806672,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2610,670249860,1000,0,0,0,0,16824861,16824861,5047458,5047458,0,0,807593,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2611,671007580,1000,0,0,0,0,16844045,16844045,5053213,5053213,0,0,808514,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2612,671768163,1000,0,0,0,0,16863303,16863303,5058990,5058990,0,0,809438,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2613,672528746,1000,0,0,0,0,16882561,16882561,5064768,5064768,0,0,810363,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2614,673289329,1000,0,0,0,0,16901819,16901819,5070545,5070545,0,0,811287,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2615,674049912,1000,0,0,0,0,16921077,16921077,5076323,5076323,0,0,812212,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2616,674810495,1000,0,0,0,0,16940335,16940335,5082100,5082100,0,0,813136,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2617,675573946,1000,0,0,0,0,16959666,16959666,5087900,5087900,0,0,814064,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2618,676337397,1000,0,0,0,0,16978997,16978997,5093699,5093699,0,0,814992,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2619,677100848,1000,0,0,0,0,16998328,16998328,5099499,5099499,0,0,815920,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2620,677864299,1000,0,0,0,0,17017659,17017659,5105298,5105298,0,0,816848,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2621,678627750,1000,0,0,0,0,17036990,17036990,5111098,5111098,0,0,817776,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2622,679394075,1000,0,0,0,0,17056395,17056395,5116919,5116919,0,0,818707,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2623,680160400,1000,0,0,0,0,17075799,17075799,5122741,5122741,0,0,819639,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2624,680926725,1000,0,0,0,0,17095204,17095204,5128562,5128562,0,0,820570,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2625,681693050,1000,0,0,0,0,17114608,17114608,5134384,5134384,0,0,821502,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2626,682459375,1000,0,0,0,0,17134013,17134013,5140205,5140205,0,0,822433,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2627,683228580,1000,0,0,0,0,17153491,17153491,5146048,5146048,0,0,823368,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2628,683997785,1000,0,0,0,0,17172969,17172969,5151891,5151891,0,0,824303,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2629,684766990,1000,0,0,0,0,17192447,17192447,5157734,5157734,0,0,825237,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2630,685536195,1000,0,0,0,0,17211925,17211925,5163577,5163577,0,0,826172,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2631,686305400,1000,0,0,0,0,17231403,17231403,5169420,5169420,0,0,827107,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2632,687077490,1000,0,0,0,0,17250955,17250955,5175286,5175286,0,0,828046,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2633,687849580,1000,0,0,0,0,17270507,17270507,5181152,5181152,0,0,828984,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2634,688621670,1000,0,0,0,0,17290059,17290059,5187018,5187018,0,0,829923,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2635,689393760,1000,0,0,0,0,17309611,17309611,5192884,5192884,0,0,830861,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2636,690165850,1000,0,0,0,0,17329163,17329163,5198750,5198750,0,0,831800,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2637,690940830,1000,0,0,0,0,17348789,17348789,5204638,5204638,0,0,832742,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2638,691715810,1000,0,0,0,0,17368415,17368415,5210525,5210525,0,0,833684,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2639,692490790,1000,0,0,0,0,17388041,17388041,5216413,5216413,0,0,834626,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2640,693265770,1000,0,0,0,0,17407667,17407667,5222300,5222300,0,0,835568,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2641,694040750,1000,0,0,0,0,17427293,17427293,5228188,5228188,0,0,836510,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2642,694818625,1000,0,0,0,0,17446993,17446993,5234098,5234098,0,0,837456,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2643,695596500,1000,0,0,0,0,17466693,17466693,5240008,5240008,0,0,838401,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2644,696374375,1000,0,0,0,0,17486393,17486393,5245918,5245918,0,0,839347,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2645,697152250,1000,0,0,0,0,17506093,17506093,5251828,5251828,0,0,840292,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2646,697930125,1000,0,0,0,0,17525793,17525793,5257738,5257738,0,0,841238,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2647,698710901,1000,0,0,0,0,17545567,17545567,5263670,5263670,0,0,842187,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2648,699491677,1000,0,0,0,0,17565341,17565341,5269602,5269602,0,0,843136,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2649,700272453,1000,0,0,0,0,17585115,17585115,5275534,5275534,0,0,844086,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2650,701053229,1000,0,0,0,0,17604889,17604889,5281466,5281466,0,0,845035,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651,701834005,1000,0,0,0,0,17624663,17624663,5287398,5287398,0,0,845984,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2652,702617688,1000,0,0,0,0,17644511,17644511,5293352,5293352,0,0,846937,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2653,703401371,1000,0,0,0,0,17664359,17664359,5299307,5299307,0,0,847889,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2654,704185054,1000,0,0,0,0,17684207,17684207,5305261,5305261,0,0,848842,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2655,704968737,1000,0,0,0,0,17704055,17704055,5311216,5311216,0,0,849794,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2656,705752420,1000,0,0,0,0,17723903,17723903,5317170,5317170,0,0,850747,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2657,706539015,1000,0,0,0,0,17743826,17743826,5323147,5323147,0,0,851703,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2658,707325610,1000,0,0,0,0,17763749,17763749,5329124,5329124,0,0,852660,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2659,708112205,1000,0,0,0,0,17783672,17783672,5335101,5335101,0,0,853616,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2660,708898800,1000,0,0,0,0,17803595,17803595,5341078,5341078,0,0,854573,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2661,709685395,1000,0,0,0,0,17823518,17823518,5347055,5347055,0,0,855529,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2662,710474907,1000,0,0,0,0,17843515,17843515,5353055,5353055,0,0,856489,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2663,711264419,1000,0,0,0,0,17863513,17863513,5359054,5359054,0,0,857449,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2664,712053931,1000,0,0,0,0,17883510,17883510,5365054,5365054,0,0,858408,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2665,712843443,1000,0,0,0,0,17903508,17903508,5371053,5371053,0,0,859368,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2666,713632955,1000,0,0,0,0,17923505,17923505,5377053,5377053,0,0,860328,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2667,714425389,1000,0,0,0,0,17943577,17943577,5383074,5383074,0,0,861292,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2668,715217823,1000,0,0,0,0,17963649,17963649,5389096,5389096,0,0,862255,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2669,716010257,1000,0,0,0,0,17983721,17983721,5395117,5395117,0,0,863219,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2670,716802691,1000,0,0,0,0,18003793,18003793,5401139,5401139,0,0,864182,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2671,717595125,1000,0,0,0,0,18023865,18023865,5407160,5407160,0,0,865146,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2672,718390487,1000,0,0,0,0,18044012,18044012,5413204,5413204,0,0,866113,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2673,719185849,1000,0,0,0,0,18064159,18064159,5419248,5419248,0,0,867080,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
