变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
3633371,,,,,,,,,81013,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=target2:hasBuff(3633211) and 1 or 0;caster=2;lifeRound=1;value=<list(3633211),1>;cfgId=3633372;holder=2}>;<{prob=target2:hasBuff(3633211) and 0 or 1;caster=2;value=1;holder=2;cfgId=3633211;lifeRound=1}>>;triggerPoint=13};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
3633372,,,,,changeBuffLifeRound,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
3633611,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3633612,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3633620,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=1;holder=2;cfgId=3633621;lifeRound=999}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
3633621,,,,,buffRecord,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<-1;(self:Bdamage()+self:specialDamage())*(1+self:skillLv(36336,36346,36396)*0.003-0.003)*(1+countObjByBuffExGroup(self:force(),list(3633611,3633612),list(),list(c.undeath_oc()))*0.4)>",,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3633622,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;lifeRound=999;value=<self:hasBuff(3634111) and 3638 or (self:hasBuff(3639111) and 3640 or 3635);99;0;0;1;{damageDodge=1;defence=1;rebound=0;hpMax=-1;specialDefence=1};2;{posType=2;followMark=4002;dealGroup=11;x=(self:hasBuff(3634111) and 600 or 650);y=120};1;0>;cfgId=3633623;holder=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
3633623,,,,,summon,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<0;0>,<2>,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{prob=1;caster={input=selfForceEx(list(4002));process=random(1)};lifeRound=999;value=<0>;cfgId=3633627;holder={input=selfForceEx(list(4002));process=random(1)}}>;<{prob=1;caster=2;value=1;holder={input=selfForceEx(list(4002));process=random(1)};cfgId=3633327;lifeRound=999}>;<{prob=1;caster=2;lifeRound=999;value=<list(list(),list(9998))>;cfgId=3633626;holder={input=selfForceEx(list(4002));process=random(1)}}>;<{prob=1;caster=2;value=1;holder={input=selfForceEx(list(4002));process=random(1)};cfgId=3633631;lifeRound=999}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
3633624,,,,,damageAllocate,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<2014;2019>,<1;10>,,,,,,,,
3633625,,,,,replaceTarget,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<0;0;1>,,1,<1>,,,,,,,,,,,,,,,,<2020>,,,,,,,,,
3633626,,,,,replaceBuffHolder,,,2,81013,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3633627,,,,,aura,,,2,81013,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster={input=selfForceEx(list(4002));process=random(1)};value=<1;2;17;10000>;lifeRound=999;prob=1;cfgId=3633624;holder=20}>;<{bond=1;caster={input=selfForceEx(list(4002));process=random(1)};value=<2;1;1;1;1;99;10000>;lifeRound=999;prob=1;cfgId=3633625;holder=20}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
3633631,,,,,,,,2,81013,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=self:damage()*0.3+self:specialDamage()*0.3;holder=11;cfgId=3633231;lifeRound=999}>;<{prob=1;caster=2;value=skillLv(36336,36346,36396)*2000-2000;holder=13;cfgId=3633632;lifeRound=1}>;<{prob=1;caster=2;value=1;holder=2;cfgId=3633641;lifeRound=999}>;<{prob=(self:flagZ4() and less(self:getBuffOverlayCount(3633633),2) ) and 1 or 0;caster=2;value=1;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|ignoreBuffGroup(list(c.yinshenplus_oc()))|buffDifferExclude('group',{602})|random(1)};cfgId=3633311;lifeRound=1}>;<{prob=self:flagZ4() and 1 or 0;caster=2;value=1;holder=2;cfgId=3633633;lifeRound=999}>>;triggerPoint=13};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
3633632,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=2001;damageType=2}>,,,<1>,,,,,,,,,,,,,,,,<4021>,,,,,,,,,{effectRes=koudai_dianxi_mega/guangshu.skel;offsetPos={y=0;x=0};deep=13;startDelayTime=0;time=100;endDelayTime=300;scaleX=1;aniName=buff_guangshu_dun_loop}
3633633,,,,,,,,2,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633641,,,,,,,,2,,,,<3633361>,<3633361>,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_gjxt.png,,,,,,<1>,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{bond=2;caster=2;prob=1;value=1;holder=2;cfgId=3633642;lifeRound=999}>;<{bond=2;caster=2;prob=1;value=1;holder=2;cfgId=3633642;lifeRound=999}>;<{bond=2;caster=2;prob=1;value=1;holder=2;cfgId=3633642;lifeRound=999}>;<{bond=2;caster=2;prob=1;value=1;holder=2;cfgId=3633642;lifeRound=999}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{prob=(moreE(self:getBuffOverlayCount(3633642),1)) and 1 or 0;caster=2;value=200000;holder={input=enemyForce();process=buffDifferExclude('group',{c.notbuff_oc()})|ignoreBuffGroup(list(c.yinshenplus_oc()))|buffDifferOptional('id',{762680})|random(1)};cfgId=3633644;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<(trigger.resumeHpFrom~=103)>;triggerPoint=27};{nodeId=3;effectFuncs=<castBuff>;funcArgs=<<{prob=(moreE(self:getBuffOverlayCount(3633642),1)) and 1 or 0;caster=2;value=200000;holder={input=enemyForce();process=buffDifferExclude('group',{c.notbuff_oc()})|ignoreBuffGroup(list(c.yinshenplus_oc()))|buffDifferOptional('id',{762680})|random(1)};cfgId=3633644;lifeRound=1}>>;triggerPoint=10}>",,,,,,,,1,,,,,,,,,,{action={standby=jian_standby_loop;hit=jian_hit;win_loop=jian_win_loop;skill2=skill2;attack=jian_attack;skill1=jian_skill1;run_loop=jian_run_loop};unitRes=<koudai_dianxi_mega/hero_dianxi_mega.skel;koudai_dianxi_megapf/hero_dianxi_megapf.skel>},,,,,,
3633642,,,,,,,,2,,,,,,,2,4,,,battle/buff_icon/logo_gj.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0;30>,,,,,,,,
3633643,,,,,,,,2,,,,,<3633642>,<1;1;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633644,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=2001;damageType=2}>,,,<1>,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=(moreE(self:getBuffOverlayCount(3633642),1)) and 1 or 0;caster=2;value=1;holder=2;cfgId=3633643;lifeRound=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,<4021;4022>,,,,,,,,,{effectRes=koudai_dianxi_mega/guangshu.skel;offsetPos={y=0;x=0};deep=13;startDelayTime=0;time=100;endDelayTime=300;scaleX=1;aniName=buff_guangshu_skill_loop}
3633645,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=2001;damageType=2}>,,,<1>,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=(moreE(self:getBuffOverlayCount(3633642),1)) and 1 or 0;caster=2;value=1;holder=2;cfgId=3633643;lifeRound=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,<4021;4022>,,,,,,,,,{effectRes=koudai_dianxi_mega/guangshu.skel;offsetPos={y=0;x=0};deep=13;startDelayTime=0;time=100;endDelayTime=300;scaleX=1;aniName=buff_guangshu_skill_loop}
3633651,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1>,"<{nodeId=1;funcArgs=<<{caster=2;value=min(getValueTab(trigger.resumeHp,overFlowValIdx)*0.5,self:Bdamage()*0.5+self:BspecialDamage()*0.5);holder={input=selfForceEx(list(4002,4003));process=random(2)};cfgId=3633652;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<more(getValueTab(trigger.resumeHp,overFlowValIdx),0)>;triggerPoint=27}>",,,,,,,,1,,,,,,,,,,,,,,,,
3633652,,,,,addHP,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_hf.png,,,<{ignoreToDamage=True;ignoreHealAddRate=True;ignoreLockResume=True;ignoreBeHealAddRate=True}>,,,<1>,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
3633660,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;funcArgs=<<{bond=1;caster=2;prob=1;value=1;holder=2;cfgId=3633661;lifeRound=2}>>;effectFuncs=<castBuff>;onSomeFlag=<getNowRound()==1>;triggerPoint=3}>,,,,,,,,1,,,,,,,,,,,,,,,,
3633661,,,,,,,,,,,,,,,1,1,,,,,koudai_dianxi_mega/hero_dianxi_mega.skel,<buff_yanjingyan_loop>,,,3,2,{'y'=400;'x'=200},,koudai_dianxi_mega/hero_dianxi_mega.skel,buff_yanjingyan_chuxian,,5,2,{'y'=400;'x'=200},,,,,battle/txt/txt_yjy.png,20050,,,,,<1>,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=(not target2:hasBuff(3633620)) and  (target2:natureIntersection(list(9))  or target2:natureIntersection(list(13)) or  target2:natureIntersection(list(18))) and 1 or 0;value=self:damage()*0.5;holder=11;cfgId=3633642;lifeRound=99}>;<{bond=1;caster=2;prob=(not target2:hasBuff(3633620)) and  (target2:natureIntersection(list(9))  or target2:natureIntersection(list(13)) or  target2:natureIntersection(list(18))) and 1 or 0;value=self:specialDamage()*0.5;holder=11;cfgId=3633643;lifeRound=99}>;<{bond=1;caster=2;prob=(not target2:hasBuff(3633620)) and  (target2:natureIntersection(list(9))  or target2:natureIntersection(list(13)) or  target2:natureIntersection(list(18))) and 1 or 0;value=self:damage()*0.5;holder=11;cfgId=3633644;lifeRound=99}>;<{bond=1;caster=2;prob=(not target2:hasBuff(3633620)) and  (target2:natureIntersection(list(9))  or target2:natureIntersection(list(13)) or  target2:natureIntersection(list(18))) and 1 or 0;value=self:specialDamage()*0.5;holder=11;cfgId=3633645;lifeRound=99}>;<{bond=1;caster=2;prob=(target2:natureIntersection(list(9))  or target2:natureIntersection(list(13)) or  target2:natureIntersection(list(18))) and 1 or 0;value=1;holder=11;cfgId=3633666;lifeRound=99}>>;triggerPoint=1}>,,2,,,,,,1,,,,,,,,,,,{3634=3633661;3639=3639661},,,,,
3633662,,,,,damage,,,,,,,,,,1,1,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
3633663,,,,,specialDamage,,,,,,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
3633664,,,,,defence,,,,,,,,,,1,1,,,battle/buff_icon/logo_wf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
3633665,,,,,specialDefence,,,,,,,,,,1,1,,,battle/buff_icon/logo_tf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tftg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
3633666,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{prob=((target2:force()~=self:force())  and less(self:getBuffOverlayCount(3633669),5)) and 1 or 0;caster=2;value=150000;holder=8;cfgId=3633667;lifeRound=1}>;<{prob=(less(self:getBuffOverlayCount(3633669),5)) and 1 or 0;caster=2;value=target2:hpMax()*0.05;holder=1;cfgId=3633668;lifeRound=1}>;<{prob=(less(self:getBuffOverlayCount(3633669),5)) and 1 or 0;caster=2;value=1;holder=2;cfgId=3633669;lifeRound=1}>>;triggerPoint=8};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
3633667,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=2001;damageType=2}>,,,<1>,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
3633668,,,,,addHP,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,<1;10>,,,,,,,,
3633669,,,,,,,,2,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
3633681,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;lifeRound=999;value=<0;1;0;15>;cfgId=3633682;holder=2}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
3633682,,,,,reborn,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{caster=2;value=0;holder=2;cfgId=3633683;lifeRound=1}>;<{caster=2;value=0;holder=2;cfgId=3633701;lifeRound=1}>;<{caster=2;value=0;holder=2;cfgId=3633702;lifeRound=1}>>;triggerPoint=26};{nodeId=0;triggerPoint=12}>,,,,,,,,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
3633683,,,,,buff10,,,,80012,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{bond=1;caster=2;lifeRound=99;value=<99;1>;cfgId=3633684;holder=2}>;<{bond=1;caster=2;value=0;holder=2;cfgId=3633685;lifeRound=99}>;<{bond=1;caster=2;lifeRound=99;value=<0;0;0;1;1;0>;cfgId=3633686;holder=2}>;<{bond=1;caster=2;value=0;holder=2;cfgId=3633687;lifeRound=99}>;<{bond=1;caster=2;lifeRound=99;value=<99;1;1>;cfgId=3633688;holder=2}>;<{bond=1;caster=2;value=0;holder=2;cfgId=3633689;lifeRound=99}>>;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff;castBuff>;triggerTimes=<1;1>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff;castBuff>;funcArgs=<<{caster=2;value=self:hpMax()*0.5;holder=2;cfgId=3633690;lifeRound=1}>;<{caster=2;value=500;holder=2;cfgId=3633691;lifeRound=1}>>;triggerPoint=19}>,,,0,,,,,1,,,,,,,<9999>,,{wave=0;gameEnd=0},,,,,,,
3633684,,,,,keepHpUnChanged,,,,81012,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,<9999>,,{wave=0;gameEnd=0},,,,,,,
3633685,,,,,lockMp1Add,,,,81012,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,<9999>,,{wave=0;gameEnd=0},,,,,,,
3633686,,,,,depart,,,,4207,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<9999>,,{wave=0;gameEnd=0},,,,,,,
3633687,,,,,stun,,,,81012,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<9999>,,{wave=0;gameEnd=0},,,,,,,
3633688,,,,,lockHp,,,,81012,,,,,,1,1,,,,,,,,,,,,,koudai_ailanpenhuolongx_mega/hero_ailanpenhuolongx_mega.skel,buff_fuhuo,,,,,,,,,,,,,,1,<1>,,,4,,,,,,1,,,,,,,<9999>,,{wave=0;gameEnd=0},,,,,,,
3633689,,,,,stun,,,,81012,,,,,,1,1,,,,,koudai_dianxi_mega/hero_dianxi_mega.skel,<die_loop>,,,,,,,,,,,,,,,,{typ=hide;args={lifebar={isShow=False};sprite={isShow=False}}},,,,,,1,<1>,,,,,,,,,1,,,,,,,<9999>,,{wave=0;gameEnd=0},,{3634=3633689;3639=3639689},,,,,
3633690,,,,,addHP,,,,81012,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_hf.png,,,<{ignoreToDamage=True;ignoreHealAddRate=True;ignoreLockResume=True;ignoreBeHealAddRate=True}>,,,<1>,,,,,,,,,,,,,,,,<9999>,<1;10>,,,,,,,,
3633691,,,,,addMp1,,,2,81012,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,<{ignoreMp1Recover=True;ignoreLockMp1Add=True}>,,,<1>,,,,,,,,,,,,,,,,<9999>,,,,,,,,,
3633692,,,,,kill,,,2,81012,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<True;True>,,,,,,,,,,,,,,,,,,,<9999>,,,,,,,,,
3633701,,,,,buffRecord,,,2,81012,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<-2;(self:Bdamage()+self:specialDamage())*(1+self:skillLv(36336,36346,36396)*0.003-0.003)*(1+countObjByBuffExGroup(self:force(),list(3633611,3633612),list(),list(c.undeath_oc()))*0.4)*(self:flagZ4() and 5 or 3)>",,,,,,,,,,,,1,,,,,,,<9999>,,,,,,,,,
3633702,,,,,,,,2,81012,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;funcArgs=<<{prob=1;caster=2;lifeRound=999;value=<self:hasBuff(3634111) and 3638 or (self:hasBuff(3639111) and 3640 or 3635);99;0;0;1;{damageDodge=1;defence=1;rebound=0;hpMax=-2;specialDefence=1};2;{posType=2;followMark=4003;dealGroup=11;x=(self:hasBuff(3634111) and 600 or 650);y=120};1;0>;cfgId=3633703;holder=1}>>;effectFuncs=<castBuff>;delSelfWhenTriggered=1;triggerTimes=<1;1>;triggerPoint=32};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,<9999>,,,,,,,,,
3633703,,,,,summon,,,2,81012,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<0;0>,<2>,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{prob=1;caster={input=selfForceEx(list(4003));process=random(1)};lifeRound=999;value=<0>;cfgId=3633708;holder={input=selfForceEx(list(4003));process=random(1)}}>;<{prob=1;caster=2;value=1;holder={input=selfForceEx(list(4003));process=random(1)};cfgId=3633327;lifeRound=999}>;<{prob=1;caster=2;lifeRound=999;value=<list(list(),list(9998))>;cfgId=3633706;holder={input=selfForceEx(list(4003));process=random(1)}}>;<{prob=1;caster=2;value=1;holder={input=selfForceEx(list(4003));process=random(1)};cfgId=3633631;lifeRound=999}>;<{prob=1;caster=2;value=1;holder={input=selfForceEx(list(4003));process=random(1)};cfgId=3633707;lifeRound=999}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,<9999>,,,,,,,,,
3633704,,,,,damageAllocate,,,2,81012,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<2014;9999;2019>,<1;10>,,,,,,,,
3633705,,,,,replaceTarget,,,2,81012,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<0;0;1>,,1,<1>,,,,,,,,,,,,,,,,<9999;2020>,,,,,,,,,
3633706,,,,,replaceBuffHolder,,,2,81013,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9999>,,,,,,,,,
3633707,,,,,,,,2,81013,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=self:flagZ4() and 1 or 0;caster=2;value=1;holder={input=enemyForce();process=buffDifferExclude('group',{c.notbuff_oc()})|ignoreBuffGroup(list(c.yinshenplus_oc()))|buffDifferOptional('id',{3633311})|random(1)};cfgId=3633311;lifeRound=1}>;<{prob=self:hasBuff(3633683) and 1 or 0;caster=2;value=1;holder=2;cfgId=3633692;lifeRound=1}>>;triggerPoint=13};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,<9999>,,,,,,,,,
3633708,,,,,aura,,,2,81013,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster={input=selfForceEx(list(4003));process=random(1)};value=<1;2;17;10000>;lifeRound=999;prob=1;cfgId=3633704;holder=20}>;<{bond=1;caster={input=selfForceEx(list(4003));process=random(1)};value=<2;1;1;1;1;99;10000>;lifeRound=999;prob=1;cfgId=3633705;holder=20}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,<9999>,,,,,,,,,
3634111,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3634342,,,,,assistAttack,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639111,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461111,,,,,buffDamage,,,2,10101,,,,,,2,5,,,battle/buff_icon/logo_zs.png,,buff/zhuoshao/zhuoshao.skel,<zhuoshao_loop_top>,,,,,,,,,,,,,,,,,battle/txt/txt_zs1.png,,,<{damageType=1;natureType=2;processId=3}>,,,,<{nodeId=0;triggerPoint=5}>,,,,,,,,,,,,,,,,,,,,,,,,
2461220,,,,,,,,,,,,<2461220>,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461221,,,,,immuneDamage,,,2,,,,,,,1,1,,,battle/buff_icon/logo_yl.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_yl2.png,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|buffDiffer('id',{2461220})|random(2)};value=1;prob=target2:hasBuff(2461220) and 1 or 0;cfgId=2461222;lifeRound=3}>;<{bond=1;caster=2;prob=1;value=1;holder=2;cfgId=2461226;lifeRound=3}>;<{bond=1;caster=2;prob=self:flagZ2() and 1 or 0;value=7500;holder=2;cfgId=2461223;lifeRound=3}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{prob=exitInTab(trigger.beAddBuff:getGroup(),list(c.kongzhis_oc())) and 1 or 0;caster=2;value=0;holder=1;cfgId=2461229;lifeRound=1}>>;triggerPoint=29};{nodeId=3;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=self:specialDamage()*0.4;holder=7;cfgId=2461111;lifeRound=2}>>;triggerPoint=10};{nodeId=0;triggerPoint=1}>",,2,,,,,,,,,,,,,<1012>,<1;10>,,{action={hit=hit2;standby_loop=standby_loop2;skill2=skill2;attack=attack_yl;skill1=skill1_yl;run_loop=run_loop2};unitRes=<koudai_biketini/hero_biketini.skel;koudai_biketini_pifu/hero_biketini_pifu.skel>},,,,,,
2461222,,,,,stun,,,2,603,,,,<2461220>,,1,1,,,battle/buff_icon/logo_nlfs.png,,koudai_biketini/hero_biketini.skel,<suolian_loop>,,,,,,,koudai_biketini/hero_biketini.skel,suolian_chuxian,,,,{'y'=20;'x'=0},,,,,battle/txt/txt_yys.png,,,,,,,,,,,,,,,,,,,,,,,<1;20>,,,,,,,,
2461223,,,,,immuneControlVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_mkltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224,,,,,strike,,,2,1006,,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
2461225,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
