变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
4641354,冠军奖杯携带补充,,,,damageSub,,,2,,,,,,,1,1,,FALSE,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
4641355,冠军奖杯携带补充,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
4641611,冠军奖杯携带补充,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;lifeRound=999;value=<1;2;1>;cfgId=4641612;holder=1}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{caster=2;value=3000+self:skillLv(46416)*10-10;holder=1;cfgId=4641613;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<moreE(self:speed(),trigger.skill:owner():speed())>;extraAttackTrigger=2;triggerPoint=14}>",,,,,,,,1,,,,,,,,,,,,,,,,
4641612,冠军奖杯携带补充,,,,alterDmgRecordVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{natureDelta=<setValue(list(""natureDeltaAdd""),arg.natureType==5 and more(attacker:speed(),target:speed()) and list(natureDeltaAdd*1+min((attacker:speed()-target:speed())/target:speed()*3,0.6)) or list(natureDeltaAdd*1))>}>",,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
4641613,冠军奖杯携带补充,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=target2:hasBuff(3610001) and (target2:getBuff(3610001):getValue()+buff:getValue()) or buff:getValue();holder=1;cfgId=3610001;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{prob=target2:hasBuff(3610001) and 1 or 0;caster=2;value=max(0,target2:getBuff(3610001):getValue()-buff:getValue());holder=1;cfgId=3610001;lifeRound=999}>>;triggerPoint=2}>",,4,,,,,,1,,,,,,,,,,,,,,,,
4641651,冠军奖杯携带补充,,,,aura,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<11>,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;prob=(target2:natureIntersection(list(5)) or target2:flag(10009)) and 1 or 0;value=0;holder=20;cfgId=4641652;lifeRound=999}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
4641652,冠军奖杯携带补充,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;funcArgs=<<{caster=2;value=0;holder={input=curHeroMainTarget;process=random(1)};cfgId=4641653;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<less(target:speed(),self:speed())>;extraAttackTrigger=2;triggerPoint=25}>",,,,,,,,1,,,,,,,,,,,,,,,,
4641653,冠军奖杯携带补充,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{caster=2;value=max(self:damage(),self:specialDamage())*0.6;holder=1;cfgId=4641654;lifeRound=1}>;<{caster=2;value=max(self:damage(),self:specialDamage())*0.4;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=4641654;lifeRound=1}>;<{prob=self:hasBuff(4641355) and 1 or 0;caster=2;value=max(self:damage(),self:specialDamage())*0.36;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=4641654;lifeRound=1}>;<{prob=self:hasBuff(4641355) and 1 or 0;caster=2;value=max(self:damage(),self:specialDamage())*0.32;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=4641654;lifeRound=1}>>;triggerPoint=1}>",,,,,,,,1,,,,,,,,,,,,,,,,
4641654,冠军奖杯携带补充,,,,buffDamage,,,2,,,,<521541;521542;521543;521544;521545;521546;521547;521548;521549;521550;521551;521552;521553;521554;521555;521556;521557;521558>,,,1,1,,,,,,,,,,,,,koudai_leijiaileqi/hero_leijiaileqi.skel,dianhu,,,,,,,,,battle/txt/txt_dianhu.png,,,<{damageType=2;natureType=5;processId=3005}>,,1,<1>,,,,,,,,,1,,,,,,,<4021>,,,,,,,,,
4641811,冠军奖杯携带补充,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;lifeRound=1;value=<list(0,0,1);1;1>;cfgId=4641812;holder=2}>>;effectFuncs=<castBuff>;delSelfWhenTriggered=1;onSomeFlag=<not target:isBeControlled() and lessE(target:indexInAttackerArray(1,1),2)>;triggerPoint=3}>",,,,,,,,1,,,,,,,,,,,,,,,,
4641812,冠军奖杯携带补充,,,,assistAttack,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
4641851,冠军奖杯携带补充,,,,,,,2,81001,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;lifeRound=999;value=<1;self:hpMax();self:mp1();15>;cfgId=4641852;holder=2}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=0;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(2)};cfgId=4641653;lifeRound=1}>>;triggerPoint=13}>",,,,,,,,1,,,,,,,,,,,,,,,,
4641852,冠军奖杯携带补充,,,,reborn,,,2,81001,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=1;holder=1;cfgId=4641853;lifeRound=2}>>;triggerPoint=28};{nodeId=2;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;lifeRound=1;value=<1>;cfgId=4641854;holder=1}>;<{caster=2;value=0;holder=2;cfgId=4641351;lifeRound=999}>;<{caster=2;lifeRound=999;value=<1;1;1;1;0;0>;cfgId=4641856;holder=2}>>;triggerPoint=26};{nodeId=0;triggerPoint=12}>,,,,,,,<{type=1;limit=1}>,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
4641853,冠军奖杯携带补充,,,,stun,,,2,80001,,,,<1271245>,,1,1,,,,,,,,,,,,,,,,,,,,,,{typ=hide;args={lifebar={isShow=False};sprite={isShow=True}}},,,,,,,,,,,,{2=<1;0.87;0.67;0.9>},,,,1,,,,,,,<1041>,,{wave=0;gameEnd=0},,,,,,,
4641854,冠军奖杯携带补充,,,,immuneDamage,,,2,81001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=0;holder=1;cfgId=4641855;lifeRound=1}>>;triggerPoint=19};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
4641855,冠军奖杯携带补充,,,,kill,,,2,81001,,,,<4641853;4641854>,,1,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,<True;True>,,1,<1>,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
4641856,冠军奖杯携带补充,,,,depart,,,2,81001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651111,小刚超级大钢蛇携带衍生,,,,damageDodge,,,2,,,,,,,1,1,,,battle/buff_icon/icon_sbts.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sbts.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651211,小刚超级大钢蛇携带衍生,,,,,,,2,,,,,,,1,1,,,battle/buff_icon/icon_xxsc.png,,koudai_smqt/hero_smqt.skel,<xxsb_loop>,,,,,{'y'=0;'x'=-370},,,,,,,,,,,,battle/txt/txt_xxsb.png,,,,,,,<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=1000;holder=1;cfgId=1651212;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<not trigger.skill:owner():natureIntersection(list(10))>;triggerPoint=14};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=200000;holder=15;cfgId=1651213;lifeRound=1}>>;triggerPoint=10};{nodeId=3;funcArgs=<<{prob=1;caster=2;value=0;holder=1;cfgId=1651214;lifeRound=1}>;<{prob=1;caster=2;value=1000;holder=1;cfgId=1651215;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<self:flagZ2()>;triggerPoint=1}>,,,,,,,,,,,,,,,,<0;20>,,,,,,,,
1651212,小刚超级大钢蛇携带衍生,,,,damageDodge,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651213,小刚超级大钢蛇携带衍生,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=2001;damageType=2}>,,,,,,,,,,,,,,,,,,,<5000;5025;4021>,,,,,,,,,
1651214,小刚超级大钢蛇携带衍生,,,,qusan1,,,2,60001,,,,,<3;0;1>,1,1,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=1;holder=1;cfgId=3300001;lifeRound=1}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
1651215,小刚超级大钢蛇携带衍生,,,,immuneControlVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_mkltg.png,,,<70022>,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
1651311,小刚超级大钢蛇携带衍生,,,,confusion,,,2,109,,,,,,1,1,,,battle/buff_icon/logo_mh.png,,buff/hunluan/meihuo.skel,<meihuo_loop>,,,2,,{'y'=-140;'x'=0},,,,,,,,,,,,battle/txt/txt_mh.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651312,小刚超级大钢蛇携带衍生,,,,damageHit,,,2,10505,,,,,,1,1,,,battle/buff_icon/icon_sczm.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sczm.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651313,小刚超级大钢蛇携带衍生,,,,changeBuffLifeRound,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651350,小刚超级大钢蛇携带衍生,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;funcArgs=<<{prob=1;caster=1;lifeRound=2;value=<0>;cfgId=1651351;holder=1}>>;effectFuncs=<castBuff>;delSelfWhenTriggered=1;onSomeFlag=<(getExtraRoundMode()~=7 and getExtraRoundMode()~=8 and getExtraRoundMode()~=9)>;triggerPoint=42};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,<3006>,,,,,,,,,
1651351,小刚超级大钢蛇携带衍生,,,,backStage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;value=<1654;99;0;1.1;1;{immuneControl=0;initMp1=0;speed=1;mp1Max=1};1;{followMark=4014;dealGroup=17;x=0;y=0;isNormalSelectable=1};0;1>;lifeRound=999;prob=1;cfgId=1651352;holder=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,<2026>,,{wave=0;gameEnd=0},,,,,,,
1651352,小刚超级大钢蛇携带衍生,,,,summon,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=0;holder=20;cfgId=1651353;lifeRound=999}>;<{bond=2;caster=2;value=<1;2;1;0;1;99;15;1>;lifeRound=999;prob=target:natureIntersection(list(9)) and 0 or 1;cfgId=1651361;holder=20}>;<{bond=2;caster=2;value=<1;1;1;0;1;99;15;1>;lifeRound=999;prob=1;cfgId=1651361;holder=1}>;<{bond=1;caster=2;prob=((self2:originUnitId()==1972 or self2:originUnitId()==1973) and 1 or 0);value=1;holder=20;cfgId=1972611;lifeRound=999}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,4,,,,,,,,,,,,,,,{wave=2;gameEnd=2},,,,,,,
1651353,小刚超级大钢蛇携带衍生,,,,,,,,80016,,,,,,1,1,,,battle/buff_icon/logo_rh.png,,,,,,,,,,,,,,,,,,,{typ=hide;args={other={isShow=True};lifebar={isShow=False};sprite={isShow=True}}},,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=1;prob=1;value=target:id();holder=1;cfgId=1651354;lifeRound=999}>;<{prob=1;caster=1;value=getNowRound();holder=1;cfgId=1651359;lifeRound=999}>;<{prob=1;caster=2;value=0;holder=1;cfgId=1651364;lifeRound=999}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{prob=1;caster=1;lifeRound=1;value=<target:id();self:originUnitId();0;0;1>;cfgId=1651357;holder=2}>>;effectFuncs=<castBuff>;onSomeFlag=<caster:isSameObj(caster:getObjByFormula(1, 'selfForceEx(list(4014))|summoner|nodead', 'roundNoAttacked|speedRankWithRoundLeftHeros|first')) and moreE(getNowRound(),target:getBuff(1651359):getValue()+(isSeatEmpty(target:id()) and 0 or 1 ))>;triggerPoint=42};{nodeId=3;funcArgs=<<{prob=1;caster=1;lifeRound=1;value=<target:id();self:originUnitId();0;0;1>;cfgId=1651357;holder=2}>>;effectFuncs=<castBuff>;onSomeFlag=<caster:isSameObj(caster:getObjByFormula(1, 'selfForceEx(list(4014))|summoner|nodead', 'roundNoAttacked|speedRankWithRoundLeftHeros|first')) and moreE(getNowRound(),target:getBuff(1651359):getValue()+(isSeatEmpty(target:id()) and 0 or 1 ))>;triggerPoint=3};{nodeId=4;funcArgs=<<{prob=1;caster=1;value=0;holder=1;cfgId=1651358;lifeRound=1}>;<{prob=1;caster=1;lifeRound=1;value=<target:id();self:originUnitId();0;0;1>;cfgId=1651357;holder=2}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<self:hasBuff(1651351) or self:isRealDeath()>;triggerPoint=2};{nodeId=5;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=1;lifeRound=1;value=<target:id();self:originUnitId();0;0;1>;cfgId=1651357;holder=2}>>;triggerPoint=13};{nodeId=6;delSelfWhenTriggered=1;onSomeFlag=<not self:hasBuff(1651351)>;triggerPoint=32}>",,,,,,,,,,,,,,,<9999;3006>,,{wave=2;gameEnd=2},,,,,,,
1651354,小刚超级大钢蛇携带衍生,,,,fieldBuff,,,,,,,<1651355>,,,1,1,,,,,koudai_longtoudishu/hero_longtoudishu.skel,<skill2_2>,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=1;prob=1;value=target:id();holder=11;cfgId=1651355;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=1;prob=target2:force()==self:force() and 1 or 0;value=target:id();holder=20;cfgId=1651355;lifeRound=999}>;<{prob=self2:id()==self:id() and 0 or 0;caster=20;value=0;holder=1;cfgId=1651356;lifeRound=1}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
1651355,小刚超级大钢蛇携带衍生,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{prob=1;caster=1;value=0;holder={input=selfForceEx(list(4014));process=selfSeat()};cfgId=1651356;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<target:id()== buff:getValue()>;triggerPoint=47};{nodeId=2;funcArgs=<<{prob=1;caster=1;value=0;holder={input=selfForceEx(list(4014));process=selfSeat()};cfgId=1651356;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<target:id()== buff:getValue()>;triggerPoint=32};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
1651356,小刚超级大钢蛇携带衍生,,,,,,,,,,,,<1651354>,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_qs.png,,,,,1,<1>,,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
1651357,小刚超级大钢蛇携带衍生,,,,frontStage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=1;caster=1;value=0;holder=1;cfgId=1651360;lifeRound=1}>;<{prob=0;caster=1;value=0;holder={input=selfForceEx(list(4014));process=selectObjSeat()};cfgId=1651358;lifeRound=1}>>;triggerPoint=35};{nodeId=0;triggerPoint=1}>,,4,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
1651358,小刚超级大钢蛇携带衍生,,,,kill,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<True;True>,,1,<1>,,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
1651359,小刚超级大钢蛇携带衍生,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
1651360,小刚超级大钢蛇携带衍生,,,,,,,,,,,,<1651351>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,4,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
1651361,小刚超级大钢蛇携带衍生,,,,damageLink,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
1651362,小刚超级大钢蛇携带衍生,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{damageType=0;natureType=9;processId=3}>,,1,<1>,,,,,,,,,,,,,,,,<5000;5025;4021>,,,,,,,,,
1651363,小刚超级大钢蛇携带衍生,,,,,,,2,,,,,,,2,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<9999;3006>,,{wave=0;gameEnd=0},,,,,,,
1651364,小刚超级大钢蛇携带衍生,,,,stun,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{typ=hide;args={other={isShow=True};lifebar={isShow=False};sprite={isShow=False}}},,,,,,,,<{nodeId=1;funcArgs=<<{prob=1;caster=1;value=0;holder=1;cfgId=1651358;lifeRound=1}>>;effectFuncs=<castBuff>;delSelfWhenTriggered=1;onSomeFlag=<not self:hasBuff(1651351)>;triggerPoint=32};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
1651365,小刚超级大钢蛇携带衍生,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651366,小刚超级大钢蛇携带衍生,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651611,小刚超级大钢蛇携带衍生,,,,aura,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;value=<1;2;1>;lifeRound=1;prob=trigger.obj.force == self:force() and target2:natureIntersection(list(9)) and 1 or 0;cfgId=1651612;holder=20}>;<{bond=1;caster=2;prob=trigger.obj.force ~= self:force() and moreE(countObjByBuffFlag(self:force(),{},{5015,5025}),1) and 1 or 0;value=(1000+(skillLv(16516,16526,16536) or 0)*10-10)*-1;holder=20;cfgId=1651614;lifeRound=1}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
1651612,小刚超级大钢蛇携带衍生,,,,alterDmgRecordVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageAdd""),(arg.from==1 and list(env:finalDamageSub()*10000+(1000+(attacker:getBuff(1651612):getCaster():skillLv(16516,16526,16536) or 0)*10-10)) or list(env:finalDamageSub()*10000)))>}>",,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
1651613,小刚超级大钢蛇携带衍生,,,,damageDodge,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
1651614,小刚超级大钢蛇携带衍生,,,,damageHit,,,2,10505,,,,,,1,1,,,battle/buff_icon/logo_zm.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_zm1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651621,小刚超级大钢蛇携带衍生,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=target:flagZ4() and 1 or 0;caster=2;value=0;holder=2;cfgId=1651622;lifeRound=999}>>;triggerPoint=1}>,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
1651622,小刚超级大钢蛇携带衍生,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=self:flagZ4() and 1 or 0;caster=2;value=0;holder={input=selfForce|nodead;process=attrDiffer(""natureType"", {9})};cfgId=1651625;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=0;holder=2;cfgId=1651623;lifeRound=999}>;<{prob=more(self:getBuffOverlayCount(1651623),0) and self:getBuffOverlayCount(1651623)%2==0 and 1 or 0;caster=2;value=0;holder={input=selfForce|nodead;process=battleFlagDiffer('battleFlag', {2721})|random(1)};cfgId=1651211;lifeRound=1}>;<{prob=more(self:getBuffOverlayCount(1651623),0) and self:getBuffOverlayCount(1651623)%2==0 and 1 or 0;caster=2;value=0;holder={input=selfForce|nodead;process=battleFlagDiffer('battleFlag', {2721})|random(1)};cfgId=1651624;lifeRound=1}>>;triggerPoint=8}>",,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
1651623,小刚超级大钢蛇携带衍生,,,,,,,,,,,,,,2,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
1651624,小刚超级大钢蛇携带衍生,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=0;holder=1;cfgId=1651350;lifeRound=999}>>;triggerPoint=6}>,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
1651625,小刚超级大钢蛇携带衍生,,,,,,,2,,,,,,,1,1,,,battle/buff_icon/icon_sbts.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sbts.png,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=2000;holder=1;cfgId=1651626;lifeRound=1}>>;triggerPoint=14}>,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
1651626,小刚超级大钢蛇携带衍生,,,,damageDodge,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;funcArgs=<<{caster=2;value=target:getBuff(3610101):getValue()*(trigger.skill:getNatureType()==5 and 1 or (trigger.skill:getNatureType()==10 and -1 or 0));holder=1;cfgId=3610100;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<trigger.skill:getNatureType()==5 or trigger.skill:getNatureType()==10>;extraAttackTrigger=2;triggerPoint=14};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
1651651,小刚超级大钢蛇携带衍生,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=(2000+(skillLv(16516,16526,16536) or 0)*20-20)+(moreE(countObjByBuffFlag(self:force(),{},{5015,5025}),1) and 1000 or 0);holder=1;cfgId=1651652;lifeRound=999}>;<{bond=1;caster=2;holder={input=selfForce|nodead;process=exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {9})|random(1)};value=((2000+(skillLv(16516,16526,16536) or 0)*20-20)+(moreE(countObjByBuffFlag(self:force(),{},{5015,5025}),1) and 1000 or 0))*0.5;prob=1;cfgId=1651652;lifeRound=999}>>;triggerPoint=1}>",,,,,,,,,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
1651652,小刚超级大钢蛇携带衍生,,,,,,,2,,,,,,,1,1,,,battle/buff_icon/icon_sbts.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sbts.png,,,,,,,<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=target:getBuff(1651652):getValue();holder=1;cfgId=1651653;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<not trigger.skill:owner():natureIntersection(list(10))>;triggerPoint=14}>,,,,,,,,,,,,,,,,,,,,,,,,
