变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
326639,,1,14,,,,,,,<3261331;3261335>,<3;2>,<self:flagZ3() and 1 or 0;self:flagZ3() and 1 or 0>,,<<0>;<0>>,,
326661,,1,14,,,,,,,<3261611;3261612;3261616;3261651;3261653;3261655;3261658;3261671;3265001>,<999;999;999;999;999;999;999;999;999>,"<1;1;1;1;1;1;1;moreE(self:star(),8) and 1 or 0;1>",,<1;target:BhpMax()*1;1;1;1;1;1;1;1>,,
326662,,1,14,,,,,,,<3261627;3261681;3261682>,<999;999;999>,"<moreE(self:star(),6) and 1 or 0;(((target:cardID() == 3261) or (target:cardID() == 3262)) and (moreE(countObjByNatureExit(self:force(),18),1))) and 1 or 0;(((target:cardID() == 3261) or (target:cardID() == 3262)) and (moreE(countObjByNatureExit(self:force(),18),1))) and 1 or 0>",,"<1;<-1;18>;<0;list(18,-1,18,-1)>>",,
,,,,,,,,,,,,,,,,
326711,美洛耶塔·歌声皮肤,,,,,,,,,,,,,,326711,
326712,,1,14,,,,,,,<3261111>,<3>,<self:flagZ1() and 1 or 0>,,<1>,,
326713,,,,enemyForce|nodead,curSelected,,,,,<3261613>,<1>,<0.2>,,<0>,,
326721,,,,,,,,,,,,,,,326721,
326722,,,,enemyForce|nodead,backRowRandom(2),,,,,<3261211>,<self:flagZ1() and 2 or 1>,<1>,,<1>,,
326723,,,,enemyForce|nodead,curSelected,,,,,<3261613>,<1>,<0.2>,,<0>,,
326731,,,,enemyForce|nodead,targetRow,,,,,,,,,,326731,
326732,,,,enemyForce|nodead,targetRow,,,,,,,,,,326732,
326733,,,,,,,,,,,,,,,,
326734,,,,enemyForce|nodead,curSelected,,,,,<3261311;3261312;3261324>,<2;1;2>,<1;1;target:hasBuffGroup(109) and 1 or 0>,,"<(500+(skillLv(32613,32623,32633,32643,32653,32663,32673,32683) or 0)*10-10);1;self:damage()*0.8>",,
326735,,,,enemyForce|nodead,curSelected,,,,,<3261613>,<1>,"<moreE(self:star(),11) and 1 or 0.8>",,<0>,,
326736,,,,enemyForce|nodead,exclude(list(csvSelectObj:id()))|targetRow,,,,,<3261613;3261324>,<1;2>,<0.3;target:hasBuffGroup(109) and 1 or 0>,,<0;self:damage()*0.8>,,
326737,,1,14,,,,,,,<3261313;3261321>,<1;1>,<1;1>,,<3000;1>,,
326738,,1,14,,,,,,,<3261325;3261341>,<1;1>,"<moreE(self:star(),11)   and 1 or 0;self:flagZ3() and 1 or 0>",,<1;1>,,
326739,,1,14,,,,,,,<3261331;3261335>,<3;2>,<self:flagZ3() and 1 or 0;self:flagZ3() and 1 or 0>,,<<0>;<0>>,,
326761,,1,14,,,,,,,<3261611;3261612;3261616;3261651;3261653;3261655;3261658;3261671;3265001>,<999;999;999;999;999;999;999;999;999>,"<1;1;1;1;1;1;1;moreE(self:star(),8) and 1 or 0;1>",,<1;target:BhpMax()*1;1;1;1;1;1;1;1>,,
326762,,1,14,,,,,,,<3261627;3261681;3261682>,<999;999;999>,"<moreE(self:star(),6) and 1 or 0;(((target:cardID() == 3261) or (target:cardID() == 3262)) and (moreE(countObjByNatureExit(self:force(),18),1))) and 1 or 0;(((target:cardID() == 3261) or (target:cardID() == 3262)) and (moreE(countObjByNatureExit(self:force(),18),1))) and 1 or 0>",,"<1;<-1;18>;<0;list(18,-1,18,-1)>>",,
,,,,,,,,,,,,,,,,
326811,美洛耶塔·舞步皮肤,,,,,,,,,,,,,,326811,
326812,,1,14,,,,,,,<3261111>,<3>,<self:flagZ1() and 1 or 0>,,<1>,,
326813,,,,enemyForce|nodead,curSelected,,,,,<3261613>,<1>,<0.2>,,<0>,,
326821,,,,,,,,,,,,,,,326821,
326822,,,,enemyForce|nodead,backRowRandom(2),,,,,<3261211>,<self:flagZ1() and 2 or 1>,<1>,,<1>,,
326823,,,,enemyForce|nodead,curSelected,,,,,<3261613>,<1>,<0.2>,,<0>,,
326831,,,,enemyForce|nodead,targetRow,,,,,,,,,,326831,
326832,,,,enemyForce|nodead,targetRow,,,,,,,,,,326832,
326833,,,,,,,,,,,,,,,,
326834,,,,enemyForce|nodead,curSelected,,,,,<3261311;3261312;3261324>,<2;1;2>,<1;1;target:hasBuffGroup(109) and 1 or 0>,,"<(500+(skillLv(32613,32623,32633,32643,32653,32663,32673,32683) or 0)*10-10);1;self:damage()*0.8>",,
326835,,,,enemyForce|nodead,curSelected,,,,,<3261613>,<1>,"<moreE(self:star(),11) and 1 or 0.8>",,<0>,,
326836,,,,enemyForce|nodead,exclude(list(csvSelectObj:id()))|targetRow,,,,,<3261613;3261324>,<1;2>,<0.3;target:hasBuffGroup(109) and 1 or 0>,,<0;self:damage()*0.8>,,
326837,,1,14,,,,,,,<3261313;3261321>,<1;1>,<1;1>,,<3000;1>,,
326838,,1,14,,,,,,,<3261325;3261341>,<1;1>,"<moreE(self:star(),11)   and 1 or 0;self:flagZ3() and 1 or 0>",,<1;1>,,
326839,,1,14,,,,,,,<3261331;3261335>,<3;2>,<self:flagZ3() and 1 or 0;self:flagZ3() and 1 or 0>,,<<0>;<0>>,,
326861,,1,14,,,,,,,<3261611;3261612;3261616;3261651;3261653;3261655;3261658;3261671;3265001>,<999;999;999;999;999;999;999;999;999>,"<1;1;1;1;1;1;1;moreE(self:star(),8) and 1 or 0;1>",,<1;target:BhpMax()*1;1;1;1;1;1;1;1>,,
326862,,1,14,,,,,,,<3261627;3261681;3261682>,<999;999;999>,"<moreE(self:star(),6) and 1 or 0;(((target:cardID() == 3261) or (target:cardID() == 3262)) and (moreE(countObjByNatureExit(self:force(),18),1))) and 1 or 0;(((target:cardID() == 3261) or (target:cardID() == 3262)) and (moreE(countObjByNatureExit(self:force(),18),1))) and 1 or 0>",,"<1;<-1;18>;<0;list(18,-1,18,-1)>>",,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
327111,盖诺赛克特,,,,,,,,,,,,,,327111,
327112,,1,14,,,,,,,<3271634;3271111>,<999;2>,<1;1>,,<self:Bdamage()*0.05+(self:hasBuff(3271634) and self:getBuff(3271634):getValue() or 0);self:Bdamage()*(self:flagZ1() and 0.15 or 0.1)>,,
327121,,,,,,,,,,,,,,,327121,
327122,,1,14,,,,,,,<3271720>,<999>,<1>,,<0>,,
327123,,,,enemyForce|nodead,"buffDifferOptional('group',{c.yinshen_oc()})|random(1)",,,,,<3271211>,<1>,<1>,,<0>,,
327124,,,,enemyForce|nodead,"otherProcessExcept(327123)|buffDifferOptional('group',{c.yinshen_oc()})|random(1)",,,,,<3271211>,<1>,<self:flagZ2() and (self:getBuffOverlayCount(3271713)==2) and 1 or 0>,,<0>,,
327125,,,,enemyForce|nodead,"buffDifferOptional('id',{3271211})|random(1)",,,,,<3271716;3271716>,<1;1>,<(self:getBuffOverlayCount(3271713)==1) and 1 or 0;(self:getBuffOverlayCount(3271713)==2) and 1 or 0>,,<self:damage()*1.2;self:damage()*1.2>,,
327131,,,,enemyForce|nodead,column,,,,,,,,,,327131,
327132,,,,enemyForce|nodead,useOtherProcess(327131),,,,,,,,,,327132,
327133,,1,14,,,,,,,<3271720;3271720;3271311>,<999;999;999>,<1;self:flagZ3() and 1 or 0;not self:hasBuff(3271311) and 1 or 0>,,<0;0;0>,,
327134,,1,14,,,,,,,<3271312>,<999>,<1>,,<0>,,
327135,,1,14,,,,,,,<3271315>,<1>,<1>,,<0>,,
327141,,,,enemyForce|nodead,column,,,,,,,,,,327131,
327142,,,,enemyForce|nodead,useOtherProcess(327141),,,,,,,,,,327132,
327143,,1,14,,,,,,,<3271318>,<1>,<1>,,<0>,,
327151,,,,enemyForce|nodead,column,,,,,,,,,,327131,
327152,,,,enemyForce|nodead,useOtherProcess(327151),,,,,,,,,,327132,
327153,,1,14,,,,,,,<3271332>,<1>,<1>,,<500>,,
327154,,1,14,,,,,,,<3271318>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
327161,,1,14,,,,,,,<3271611>,<999>,<1>,,<0>,,
327162,,1,14,,,,,,,<3271621>,<999>,<1>,,<0>,,
327163,,1,14,,,,,,,<3271711>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
327171,,,,enemyForce|nodead,"curSelected|sputtering(0.45,false)",,,,,,,,,,327171,
,,,,,,,,,,,,,,,,
360111,哲尔尼亚斯,,,,,,,,,,,,,,360111,
360112,,1,14,,,,,,,<3601111;3601112>,<2;2>,<1;self:flagZ1() and 1 or 0>,,<1000;self:hpMax()*0.1>,,
360121,,,,,,,,,,,,,,,360121,
360122,,,,selfForce|nodead,"attrDiffer(""natureType"", {18})",,,,,<3601215>,<1>,<1>,,<1>,,
360123,,1,14,,,,,,,<3601211;3601217>,<2;999>,<1;1>,,<1;1>,,
360124,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|buffDifferExclude('id',{3601211})|rowback|buffDifferOptional('id',{3601215})|random(1)",,,,,<3601211>,<1>,<1>,,<1>,,
360125,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|buffDifferExclude('id',{3601211})|buffDiffer('id',{3601215})|random(1)",,,,,<3601211>,<1>,"<(self:flagZ2() and less(self:getBuffOverlayCount(3601217),3)) and 1 or 0>",,<1>,,
360131,,,11,,,,,,,,,,,,360131,
360132,,,11,,,,,,,,,,,,360132,
360133,,1,14,,,,,,,<3601330>,"<moreE(self:star(),11) and 2 or 1>",<1>,,<1>,,
360134,,1,14,,,,,,,<3601341>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<1>,,
360135,,1,11,,,,,,,<3601353>,<1>,<self:flagZ3() and 1 or 0>,,<1>,,
360136,,1,11,,,,,,,<3601620;3601211>,<1;1>,"<(less(self:getBuffOverlayCount(3601351),1) and self:flagZ3()   and target:hasBuff(3601311))  and 1 or 0;(self:getBuffOverlayCount(3601351)==1 and self:flagZ3() and target:hasBuff(3601311) ) and 1 or 0>",,<1;1>,,
360137,,1,14,,,,,,,<3601351>,<999>,<self:flagZ3() and 1 or 0>,,<1>,,
360161,,1,14,,,,,,,<3601611>,<999>,<1>,,<1>,,
360162,,1,14,,,,,,,<3601631>,<999>,"<moreE(self:star(),6) and 1 or 0>",,"<<99;2;0;list(0,0.5);16>>",,
360163,,1,14,,,,,,,,,,,,,
360164,,1,14,,,,,,,<3601310>,"<moreE(self:star(),11) and 2 or 1>","<moreE(self:star(),8) and 1 or 0>",,<1>,,
360165,,,14,,,,,,,<3601661>,<999>,<self:flagZ4() and 1 or 0>,,<1>,,
,,,,,,,,,,,,,,,,
360311,哲尔尼亚斯皮肤,,,,,,,,,,,,,,360311,
360312,,1,14,,,,,,,<3601111;3601112>,<2;2>,<1;self:flagZ1() and 1 or 0>,,<1000;self:hpMax()*0.1>,,
360321,,,,,,,,,,,,,,,360321,
360322,,,,selfForce|nodead,"attrDiffer(""natureType"", {18})",,,,,<3601215>,<1>,<1>,,<1>,,
360323,,1,14,,,,,,,<3601211;3601217>,<2;999>,<1;1>,,<1;1>,,
360324,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|buffDifferExclude('id',{3601211})|rowback|buffDifferOptional('id',{3601215})|random(1)",,,,,<3601211>,<1>,<1>,,<1>,,
360325,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|buffDifferExclude('id',{3601211})|buffDiffer('id',{3601215})|random(1)",,,,,<3601211>,<1>,"<(self:flagZ2() and less(self:getBuffOverlayCount(3601217),3)) and 1 or 0>",,<1>,,
360331,,,11,,,,,,,,,,,,360331,
360332,,,11,,,,,,,,,,,,360332,
360333,,1,14,,,,,,,<3601330>,"<moreE(self:star(),11) and 2 or 1>",<1>,,<1>,,
360334,,1,14,,,,,,,<3601341>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<1>,,
360335,,1,11,,,,,,,<3601353>,<1>,<self:flagZ3() and 1 or 0>,,<1>,,
360336,,1,11,,,,,,,<3601620;3601211>,<1;1>,"<(less(self:getBuffOverlayCount(3601351),1) and self:flagZ3()   and target:hasBuff(3601311))  and 1 or 0;(self:getBuffOverlayCount(3601351)==1 and self:flagZ3() and target:hasBuff(3601311) ) and 1 or 0>",,<1;1>,,
360337,,1,14,,,,,,,<3601351>,<999>,<self:flagZ3() and 1 or 0>,,<1>,,
360361,,1,14,,,,,,,<3601611>,<999>,<1>,,<1>,,
360362,,1,14,,,,,,,<3601631>,<999>,"<moreE(self:star(),6) and 1 or 0>",,"<<99;2;0;list(0,0.5);16>>",,
360363,,1,14,,,,,,,,,,,,,
360364,,1,14,,,,,,,<3601310>,"<moreE(self:star(),11) and 2 or 1>","<moreE(self:star(),8) and 1 or 0>",,<1>,,
360365,,,14,,,,,,,<3601661>,<999>,<self:flagZ4() and 1 or 0>,,<1>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
361111,伊裴尔塔尔,,,,,,,,,,,,,,361111,
361112,,,,,,,,,,<3611101;3611105>,<2;1>,<1;self:flagZ1()  and 1 or 0>,,<1;self:hpMax()*0.05>,,
361121,,,,,,,,,,,,,,,361121,
361122,,,,,,,,,,,,,,,361122,
361123,,,,,,,,,,<3611211;3611213>,<2;1>,<1;self:flagZ2()  and 1 or 0>,,<1;self:hpMax()*0.05>,,
361124,,,,enemyForce|nodead,"rowfront|buffDifferExclude('group',{c.fly_notbuff_oc()})|buffDifferExclude('id',{3611211})|random(1)",,,,,<3611211>,<2>,<self:flagZ2()  and 1 or 0>,,<1>,,
361131,,,,,,,,,,,,,,,361131,
361132,,,,,,,,,,,,,,,361132,
361133,,1,14,,,,,,,<3611321>,<1>,<1>,,<3000>,,
361134,,,,,,,,,,<3611311;3611351;3611331;3611331;3611354>,<2;2;1;1;1>,"<1;moreE(self:star(),11) and 1 or 0;(moreE(self:hpMax(),target:hpMax())  ) and 1 or  0.5;(self:flagZ3()  and (not self:hasBuff(3611341))) and 0.5 or 0;(moreE(self:star(),11)and moreE(self:hpMax(),target:hpMax())) and 1 or 0>",,<1;1;1;1;self:hpMax()*0.05>,,
361135,,,,enemyForce|nodead,"exclude(list(csvSelectObj:id()))|buffDifferExclude('group',{c.fly_notbuff_oc()})|buffDifferExclude('id',{3611311})|random(2)",,,,,<3611311;3611351;3611331;3611354>,<2;2;1;1>,"<1;moreE(self:star(),11) and 1 or 0;(self:flagZ3()  and (not self:hasBuff(3611341))) and 0.5 or 0;(moreE(self:star(),11)and moreE(self:hpMax(),target:hpMax())) and 1 or 0>",,<1;1;1;self:hpMax()*0.05>,,
361136,,1,14,,,,,,,<3611341>,<999>,<self:flagZ3()  and 1 or 0>,,<1>,,
361137,,1,14,,,,,,,<3611361>,<1>,<(self:flagZ3() and (not self:hasBuff(3611341))) and 1 or 0>,,<1>,,
361138,,,11,,,,,,,<3611622>,<1>,<self:flagZ3() and 1 or 0>,,<self:specialDamage()*1.5*((target:natureIntersection(list(11)) or target:natureIntersection(list(14)))  and 1.5 or 1)>,,
361161,,1,14,,,,,,,<3611610;3611611;3611631>,<999;999;999>,<1;1;1>,,<1;1;1>,,
361162,,1,14,,,,,,,<3611640;3611651>,<999;999>,"<moreE(self:star(),6)  and 1 or 0;self:flagZ4()  and 1 or 0>",,<1;1>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
363111,蒂安希,,,,,,,,,,,,,,363111,
363112,,1,14,,,,,,,<3631111>,<2>,<1>,,<0>,,
363121,,,,,,,,,,,,,,,363121,
363122,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<3631211;3631221>,<999;2>,<1;1>,,<(self:specialDefence()+self:defence())*1.5;0>,,
363123,,1,14,,,,,,,<3631211>,<999>,<1>,,<(self:specialDefence()+self:defence())*1.5>,,
363131,,,,,,,,,,,,,,,363131,
363132,,,,,,,,,,,,,,,363132,
363133,,,,,,,,,,<3631311>,<1>,<1>,,<0>,,
363134,,1,14,,,,,,,<3631321;3631330>,<1;1>,<1;1>,,<0;0>,,
363135,,1,14,,,,,,,<3631341>,<1>,<self:flagZ3() and 1 or 0>,,<0>,,
363141,,1,14,,,,,,,<3631321>,<999>,<1>,,<0>,,
363161,,,,,,,,,,,,,,,,
363162,,1,14,,,,,,,<3631681>,<999>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
363211,蒂安希皮肤,,,,,,,,,,,,,,363211,
363212,,1,14,,,,,,,<3631111>,<2>,<1>,,<0>,,
363221,,,,,,,,,,,,,,,363221,
363222,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<3631211;3631221>,<999;2>,<1;1>,,<(self:specialDefence()+self:defence())*1.5;0>,,
363223,,1,14,,,,,,,<3631211>,<999>,<1>,,<(self:specialDefence()+self:defence())*1.5>,,
363231,,,,,,,,,,,,,,,363231,
363232,,,,,,,,,,,,,,,363232,
363233,,,,,,,,,,<3631311>,<1>,<1>,,<0>,,
363234,,1,14,,,,,,,<3631321;3631330>,<1;1>,<1;1>,,<0;0>,,
363235,,1,14,,,,,,,<3631341>,<1>,<self:flagZ3() and 1 or 0>,,<0>,,
363241,,1,14,,,,,,,<3631321>,<999>,<1>,,<0>,,
363261,,,,,,,,,,,,,,,,
363262,,1,14,,,,,,,<3631681>,<999>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
364111,惩戒胡帕,,,,,,,,,,,,,,364111,
364112,,1,14,,,,,,,<3641111>,<2>,<1>,,<self:specialDamage()*0.1>,,
364113,,,,,,,,,,<3641121>,<1>,<self:flagZ1() and 1 or 0>,,<-80>,,
364121,,,,,,,,,,,,,,,364121,
364122,,1,14,,,,,,,<3641211>,<1>,<1>,,<<1;1;1>>,,
364123,,,,enemyForce | nodead,"buffDiffer('id',{3641620})|random(1)",,,,,<3641212>,<1>,<1>,,<0>,,
364131,,,2,,,,,,,,,,,,364131,
364132,,,2,,,,,,,,,,,,364132,
364133,,,,,,,,,,<3641300;3641311>,<1;5>,<1;1>,,<0;<0;0;0;0;1;1>>,,
364134,,,11,,,,,,,<3641620;3641321>,<1;1>,"<self:hasBuff(3641320) and 0 or to10(moreE(self:star(),11));self:hasBuff(3641320) and 0 or (target:hasBuff(3641620) and (to10(moreE(self:star(),11))) or 0)>",,<0;self:specialDamage()*1.2>,,
364135,,1,14,,,,,,,<3641320>,<999>,<1>,,<0>,,
364136,,,,enemyForce | nodead,"otherProcessExcept(364133)|buffDifferExclude('group',{c.fly_notbuff_oc()})|buffDifferExclude('id',{3641312})|frontRowRandom(1)",,,,,<3641331>,<5>,<self:flagZ3() and (self:hasBuff(3641320) and 1 or 0.5) or 0>,,<<0;0;0;0;1;1>>,,
364161,,1,14,,,,,,,<3641316>,<999>,<1>,,"<<list(3641312,3642312)>>",,
364162,,1,14,,,,,,,<3641611;3641631;3641641>,<999;999;999>,<1;1;1>,,<0;0;0>,,
364163,,1,14,,,,,,,<3641681>,<999>,"<to10(moreE(self:star(),8))>",,<<0;self:BhpMax()*1.5;0;0>>,,
364164,,1,14,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
364211,解放胡帕,,,,,,,,,,,,,,364211,
364212,,1,14,,,,,,,<3641111>,<2>,<1>,,<self:specialDamage()*0.1>,,
364213,,,,,,,,,,<3642121>,<1>,<self:flagZ1() and 1 or 0>,,"<min(self:BspecialDamage()*0.2,-target:specialDamage()*0.1)>",,
364221,,,,,,,,,,,,,,,364221,
364222,,1,14,,,,,,,<3642211>,<1>,<1>,,<2000>,,
364223,,,,,,,,,,<3642212>,<2>,<1>,,<-5000>,,
364224,,,,enemyForce | nodead,"buffDiffer('id',{3642620})|random(1)",,,,,<3642213;3642221>,<1;1>,<1;self:flagZ2() and 1 or 0>,,"<list(list(c.kongzhi1_oc()),2,1);0>",,
364231,,,2,,,,,,,,,,,,364231,
364232,,,,enemyForce | nodead,useOtherProcess(364231),,,,,,,,,,364232,
364233,,,,,,,,,,,,,,,364233,
364234,,,,enemyForce|nodead,rowfront|otherProcessExcept(364233),,,,,,,,,,364234,
364235,,,,,,,,,,<3642300;3642311>,<1;5>,<1;1>,,<0;<0;0;0;0;1;1>>,,{prob=1;needUpdateTarget=True}
364236,,,11,,,,,,,<3642620;3642321>,<1;1>,"<self:hasBuff(3642320) and 0 or to10(moreE(self:star(),11));self:hasBuff(3642320) and 0 or (target:hasBuff(3642620) and (to10(moreE(self:star(),11))) or 0)>",,<0;self:specialDamage()*1.2>,,
364237,,1,14,,,,,,,<3642320>,<999>,<1>,,<0>,,
364238,,,,enemyForce | nodead,"otherProcessExcept(364233)|buffDifferExclude('group',{c.fly_notbuff_oc()})|buffDifferExclude('id',{3642312})|frontRowRandom(1)",,,,,<3642331>,<5>,<self:flagZ3() and (self:hasBuff(3641320) and 1 or 0.5) or 0>,,<<0;0;0;0;1;1>>,,
364261,,1,14,,,,,,,<3642316>,<999>,<1>,,"<<list(3641312,3642312)>>",,
364262,,1,14,,,,,,,<3642611;3642631;3642641>,<999;999;999>,<1;1;1>,,<0;0;0>,,
364263,,1,14,,,,,,,<3642681>,<999>,"<to10(moreE(self:star(),8))>",,<<0;self:BhpMax()*1.5;0;0>>,,
364264,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
364411,惩戒胡帕,,,,,,,,,,,,,,364411,
364412,,1,14,,,,,,,<3641111>,<2>,<1>,,<self:specialDamage()*0.1>,,
364413,,,,,,,,,,<3641121>,<1>,<self:flagZ1() and 1 or 0>,,<-80>,,
364421,,,,,,,,,,,,,,,364421,
364422,,1,14,,,,,,,<3641211>,<1>,<1>,,<<1;1;1>>,,
364423,,,,enemyForce | nodead,"buffDiffer('id',{3641620})|random(1)",,,,,<3641212>,<1>,<1>,,<0>,,
364431,,,2,,,,,,,,,,,,364431,
364432,,,2,,,,,,,,,,,,364432,
364433,,,,,,,,,,<3641300;3641311>,<1;5>,<1;1>,,<0;<0;0;0;0;1;1>>,,
364434,,,11,,,,,,,<3641620;3641321>,<1;1>,"<self:hasBuff(3641320) and 0 or to10(moreE(self:star(),11));self:hasBuff(3641320) and 0 or (target:hasBuff(3641620) and (to10(moreE(self:star(),11))) or 0)>",,<0;self:specialDamage()*1.2>,,
364435,,1,14,,,,,,,<3641320>,<999>,<1>,,<0>,,
364436,,,,enemyForce | nodead,"otherProcessExcept(364133)|buffDifferExclude('group',{c.fly_notbuff_oc()})|buffDifferExclude('id',{3641312})|frontRowRandom(1)",,,,,<3641331>,<5>,<self:flagZ3() and (self:hasBuff(3641320) and 1 or 0.5) or 0>,,<<0;0;0;0;1;1>>,,
364461,,1,14,,,,,,,<3641316>,<999>,<1>,,"<<list(3641312,3642312)>>",,
364462,,1,14,,,,,,,<3641611;3641631;3641641>,<999;999;999>,<1;1;1>,,<0;0;0>,,
364463,,1,14,,,,,,,<3641681>,<999>,"<to10(moreE(self:star(),8))>",,<<0;self:BhpMax()*1.5;0;0>>,,
364464,,1,14,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
364511,解放胡帕,,,,,,,,,,,,,,364511,
364512,,1,14,,,,,,,<3641111>,<2>,<1>,,<self:specialDamage()*0.1>,,
364513,,,,,,,,,,<3642121>,<1>,<self:flagZ1() and 1 or 0>,,"<min(self:BspecialDamage()*0.2,-target:specialDamage()*0.1)>",,
364521,,,,,,,,,,,,,,,364521,
364522,,1,14,,,,,,,<3642211>,<1>,<1>,,<2000>,,
364523,,,,,,,,,,<3642212>,<2>,<1>,,<-5000>,,
364524,,,,enemyForce | nodead,"buffDiffer('id',{3642620})|random(1)",,,,,<3642213;3642221>,<1;1>,<1;self:flagZ2() and 1 or 0>,,"<list(list(c.kongzhi1_oc()),2,1);0>",,
364531,,,2,,,,,,,,,,,,364531,
364532,,,2,,,,,,,,,,,,364532,
364533,,,,,,,,,,,,,,,,
364534,,,,,,,,,,,,,,,,
364535,,,,,,,,,,<3642300;3642311>,<1;5>,<1;1>,,<0;<0;0;0;0;1;1>>,,{prob=1;needUpdateTarget=True}
364536,,,11,,,,,,,<3642620;3642321>,<1;1>,"<self:hasBuff(3642320) and 0 or to10(moreE(self:star(),11));self:hasBuff(3642320) and 0 or (target:hasBuff(3642620) and (to10(moreE(self:star(),11))) or 0)>",,<0;self:specialDamage()*1.2>,,
364537,,1,14,,,,,,,<3642320>,<999>,<1>,,<0>,,
364538,,,,enemyForce | nodead,"otherProcessExcept(364535)|buffDifferExclude('group',{c.fly_notbuff_oc()})|buffDifferExclude('id',{3642312})|frontRowRandom(1)",,,,,<3642331>,<5>,<self:flagZ3() and (self:hasBuff(3641320) and 1 or 0.5) or 0>,,<<0;0;0;0;1;1>>,,
364561,,1,14,,,,,,,<3642316>,<999>,<1>,,"<<list(3641312,3642312)>>",,
364562,,1,14,,,,,,,<3642611;3642631;3642641>,<999;999;999>,<1;1;1>,,<0;0;0>,,
364563,,1,14,,,,,,,<3642681>,<999>,"<to10(moreE(self:star(),8))>",,<<0;self:BhpMax()*1.5;0;0>>,,
364564,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
417111,美录坦,,,,,,,,,,,,,,417111,
417112,,1,14,,,,,,,<4171111>,<2>,<1>,,<2000>,,
417113,,1,14,,,,,,,<4171112>,<2>,<self:flagZ1() and 1 or 0>,,<2000>,,
417121,,,,,,,,,,,,,,,417121,
417122,,1,14,,,,,,,<4171211>,<1>,<1>,,<3000>,,
417123,,1,14,,,,,,,<4171212>,<1>,<1>,,<<2;2;1>>,,
417124,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {17})|random(1)",,,,,<4171213>,<1>,<1>,,<0>,,
417125,,,,selfForce | nodead,"otherProcessExcept(417122,417124)|attrDiffer('natureType', {17})|random(1)",,,,,<4171213>,<1>,<self:flagZ2() and 1 or 0>,,<0>,,
417131,,,,enemyForce | nodead,frontRowRandom(1),,,,,,,,,,417131,
417132,,,,enemyForce | nodead,backRowRandom(1),,,,,,,,,,417132,
417133,,,,enemyForce | nodead,"useOtherProcess(417131,417132)",,,,,,,,,,417133,
417134,,1,14,,,,,,,<4171311>,<1>,<1>,,"<min(self:getBuff(4171312):getValue(),6000+((skillLv(41723) or 0)-1)*20)>",,
417135,,,,enemyForce | nodead,"useOtherProcess(417131,417132)",,,,,<4171313>,<2>,<1>,,<0>,,
417136,,1,14,,,,,,,<4171321>,<999>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
417137,,,,enemyForce | nodead,otherProcessExcept(417135)|random(2),,,,,<4171313>,<2>,<self:flagZ3() and 1 or 0>,,<0>,,
417138,,1,14,,,,,,,<4171341>,<2>,<self:flagZ3() and 1 or 0>,,<5000>,,
417139,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {17})",,,,,<4171351>,<1>,<self:flagZ3() and 1 or 0>,,<0>,,
417161,,1,14,,,,,,,<4171611>,<999>,<1>,,<0>,,
417162,,1,14,,,,,,,<4172623;4171621>,<999;999>,<1;1>,,<0;0>,,
417163,,1,14,,,,,,,<4171711>,<999>,<1>,,<0>,,
417164,,1,14,,,,,,,<4171721>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
417165,,1,14,,,,,,,<4171811>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
417211,美录梅塔,,,,,,,,,,,,,,417211,
417212,,1,14,,,,,,,<4171111>,<2>,<1>,,<2000>,,
417213,,1,14,,,,,,,<4171112>,<2>,<self:flagZ1() and 1 or 0>,,<2000>,,
417221,,,,,,,,,,,,,,,417221,
417222,,1,14,,,,,,,<4171211>,<1>,<1>,,<3000>,,
