变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
7141331,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;value=<1;99>;lifeRound=999;prob=1;cfgId=7141336;holder=1}>;<{bond=1;caster=2;prob=1;value=0;holder=1;cfgId=7141334;lifeRound=999}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{caster=2;value=0;holder=1;cfgId=7141333;lifeRound=1}>>;effectFuncs=<castBuff>;delSelfWhenTriggered=1;triggerPoint=42}>,,,,,,,,,,,,,,,,,,{action={hit=mtss};unitRes=<koudai_sgcjxyw/hero_sgcjxyw.skel;koudai_sgcjxyw_pifu/hero_sgcjxyw_pifu.skel>},,,,,,
7141332,,,,,assistAttack,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=enemyForce|nodead;process=buffDiffer('id',{7141313,7141318})|random(1)}>",,,,,,,,,,,,,,,,,,,,,,,,,,,
7141333,,,,,qusan2,,,,60001,,,,,<3;0;2>,1,1,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{caster=2;value=1;holder=1;cfgId=3300001;lifeRound=1}>;<{prob=1;caster=2;value=0;holder=1;cfgId=7141618;lifeRound=1}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,2,,,,,,,,,,,,,,,,,,,,,,
7141334,,,,,,,,,80002,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
7141336,,,,,immuneDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<2010>,,,,,,,,,
7141337,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=24;damageType=2}>,,,<1>,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
7141361,,,,,,,,2,5317,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=self:Bspeed()*0.09;holder=1;cfgId=7141362;lifeRound=999}>;<{bond=1;caster=2;prob=1;value=2000;holder=1;cfgId=7141363;lifeRound=999}>;<{bond=1;caster=2;prob=1;value=2000;holder=1;cfgId=7141364;lifeRound=999}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,,,{action={hit=hit2;standby_loop=standby2_loop};unitRes=<koudai_sgcjxyw/hero_sgcjxyw.skel;koudai_sgcjxyw_pifu/hero_sgcjxyw.skel_pifu>},,,,,,
7141362,,,,,speed,,,2,1081,,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141363,,,,,cure,,,2,3085,,,,,,1,1,,,battle/buff_icon/logo_zll_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_zlltg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
7141364,,,,,grassDamageAdd,,,2,,,,,,,1,1,,FALSE,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
7141611,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=min(self:Acure(),5000);holder=2;cfgId=7141612;lifeRound=999}>>;triggerPoint=32}>",,,,,,,,1,,,,,,,,,,,,,,,,
7141612,,,,,strike,,,,1006,,,,,,1,1,,FALSE,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141614,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;lifeRound=999;value=<10;<>;<>>;cfgId=7141615;holder=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7141615,,,,,finalAttrLimit,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{cureStrikeEffect=self:strikeDamage();cureStrike=self:strike()}>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141616,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=less(self:getBuffOverlayCount(7141618),2) and 1 or 0;caster=2;value=0;holder=1;cfgId=7141617;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<trigger.cureStrike==true>;triggerPoint=27}>",,,,,,,,,,,,,,,,,,,,,,,,
7141617,,,,,qusan2,,,,60001,,,,,<3;0;2>,1,1,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{caster=2;value=1;holder=1;cfgId=3300001;lifeRound=1}>;<{prob=1;caster=2;value=0;holder=1;cfgId=7141618;lifeRound=999}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7141618,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;delSelfWhenTriggered=1;triggerPoint=4};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7141622,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{caster=2;value=(self:hasBuff(7141623) and self:getBuff(7141623):getValue() or 0)+(0.15+((self:skillLv(71416) or 0)-1)*0.001)*(getValueTab(trigger.resumeHp,normalValIdx) or 0);holder=2;cfgId=7141623;lifeRound=999}>>;effectFuncs=<castBuff>;onSomeFlag=<more(getValueTab(trigger.resumeHp,normalValIdx),0) and (trigger.cureStrike==true)>;triggerPoint=27}>",,,,,,,,,,,,,,,,,,,,,,,,
7141623,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
7141652,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=self:specialDamage()*(random((self:hasBuffFlag(1042) and 100 or 50),100)+0.01*min(self:Acure(),5000))*0.01;holder=1;cfgId=7141653;lifeRound=1}>>;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
7141653,,,,,addHP,,,2,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,,,,,,,,,,battle/txt/txt_hf.png,,,,,,,"<{nodeId=1;funcArgs=<<{bond=1;caster=2;prob=1;value=getValueTab(trigger.resumeHp,normalValIdx);holder=2;cfgId=7141654;lifeRound=999}>>;effectFuncs=<castBuff>;onSomeFlag=<trigger.resumeHpFromKey==7141653 and more(getValueTab(trigger.resumeHp,normalValIdx),0)>;triggerPoint=27};{nodeId=2;delSelfWhenTriggered=1;triggerPoint=42};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,<2031>,<1;10>,,,,,,,,
7141654,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141655,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=2*(self:hasBuff(7141654) and self:getBuff(7141654):getValue() or 0);holder=1;cfgId=7141656;lifeRound=1}>>;triggerPoint=1}>,,,,,,,,,,,,,,,<9998;9999;1043>,,,,,,,,,
7141656,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,koudai_sgcjxyw/hero_sgcjxyw.skel,fylx,,,,,TRUE,,,,battle/txt/txt_fylx.png,,,<{processId=35}>,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=0;holder=2;cfgId=7141657;lifeRound=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,<4021>,,,,{7142=7141326},,,,,
7141657,,,,,,,,2,,,,,<7141654>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;delSelfWhenTriggered=1;triggerPoint=42};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7141671,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{prob=moreE(self:hp(),0.75*self:hpMax()) and 1 or 0;caster=2;value=0;holder=2;cfgId=7141672;lifeRound=1}>;<{prob=(moreE(self:hp(),0.5*self:hpMax()) and less(self:hp(),0.75*self:hpMax())) and 1 or 0;caster=2;value=0;holder=2;cfgId=7141673;lifeRound=1}>;<{prob=(moreE(self:hp(),0.25*self:hpMax()) and less(self:hp(),0.5*self:hpMax())) and 1 or 0;caster=2;value=0;holder=2;cfgId=7141674;lifeRound=1}>>;triggerPoint=32}>",,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
7141672,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=self:hasBuff(7141821) and 1 or 0;caster=2;value=self:specialDamage()*0.75;holder=1;cfgId=7141822;lifeRound=1}>;<{prob=self:hasBuff(7141821) and 1 or 0;caster=2;value=0;holder=1;cfgId=7141823;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;triggerTimes=<1;1>;onSomeFlag=<lessThan(self:hp()/self:hpMax(),0.75)>;triggerPoint=18};{nodeId=2;funcArgs=<<{prob=self:hasBuff(7141821) and 1 or 0;caster=2;value=self:specialDamage()*0.75;holder=1;cfgId=7141822;lifeRound=1}>;<{prob=self:hasBuff(7141821) and 1 or 0;caster=2;value=0;holder=1;cfgId=7141823;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;triggerTimes=<1;1>;onSomeFlag=<lessThan(self:hp()/self:hpMax(),0.5)>;triggerPoint=18};{nodeId=3;funcArgs=<<{prob=self:hasBuff(7141821) and 1 or 0;caster=2;value=self:specialDamage()*0.75;holder=1;cfgId=7141822;lifeRound=1}>;<{prob=self:hasBuff(7141821) and 1 or 0;caster=2;value=0;holder=1;cfgId=7141823;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;triggerTimes=<1;1>;onSomeFlag=<lessThan(self:hp()/self:hpMax(),0.25)>;triggerPoint=18}>",,4,,,,,,,,,,,,,,,,,,,,,,
7141673,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=self:hasBuff(7141821) and 1 or 0;caster=2;value=self:specialDamage()*0.75;holder=1;cfgId=7141822;lifeRound=1}>;<{prob=self:hasBuff(7141821) and 1 or 0;caster=2;value=0;holder=1;cfgId=7141823;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;triggerTimes=<1;1>;onSomeFlag=<lessThan(self:hp()/self:hpMax(),0.5)>;triggerPoint=18};{nodeId=2;funcArgs=<<{prob=self:hasBuff(7141821) and 1 or 0;caster=2;value=self:specialDamage()*0.75;holder=1;cfgId=7141822;lifeRound=1}>;<{prob=self:hasBuff(7141821) and 1 or 0;caster=2;value=0;holder=1;cfgId=7141823;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;triggerTimes=<1;1>;onSomeFlag=<lessThan(self:hp()/self:hpMax(),0.25)>;triggerPoint=18}>",,4,,,,,,,,,,,,,,,,,,,,,,
7141674,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=self:hasBuff(7141821) and 1 or 0;caster=2;value=self:specialDamage()*0.75;holder=1;cfgId=7141822;lifeRound=1}>;<{prob=self:hasBuff(7141821) and 1 or 0;caster=2;value=0;holder=1;cfgId=7141823;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;triggerTimes=<1;1>;onSomeFlag=<lessThan(self:hp()/self:hpMax(),0.25)>;triggerPoint=18}>",,4,,,,,,,,,,,,,,,,,,,,,,
7141681,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;funcArgs=<<{prob=self:hasBuff(7141220) and 1 or 0;caster=2;value=0;holder=1;cfgId=7141682;lifeRound=1}>>;effectFuncs=<castBuff>;extraAttackTrigger=1;triggerPoint=8}>,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
7141682,,,,,,,,,,,,,<7141220>,<3;0;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;delSelfWhenTriggered=1;triggerPoint=42};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7141711,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=1;holder=2;cfgId=7141721;lifeRound=999}>;<{prob=1;caster=2;value=1;holder=2;cfgId=7141731;lifeRound=999}>;<{prob=1;caster=2;value=1;holder=2;cfgId=7141741;lifeRound=999}>>;effectFuncs=<castBuff;castBuff;castBuff>;onSomeFlag=<(getObjInAttackerArrayId(self:id(),0) == 1) or (getObjInAttackerArrayId(self:id(),0 ) == 2)>;triggerPoint=5};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
7141721,,,,,,,,,,,,,,,1,1,,,battle/buff_icon/logo_qieyan.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_qieyan.png,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;value=<list();list();list(2019,2020)>;lifeRound=999;prob=1;cfgId=7141723;holder=1}>;<{bond=1;caster=2;value=<1;99;1>;lifeRound=999;prob=1;cfgId=7141726;holder=1}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{prob=1;caster=2;value=1;holder={input=enemyForceEx(list(c.yanxizhangaiwu_oc()));process=random(1)};cfgId=7141722;lifeRound=1}>>;effectFuncs=<castBuff>;extraAttackTrigger=1;triggerPoint=7};{nodeId=3;delSelfWhenTriggered=1;triggerPoint=4}>",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
7141722,,,,,kill,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<True;True>,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=self:Bspeed()*0.03;holder=2;cfgId=7141725;lifeRound=999}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,<9997;9998;9999>,<1;10>,,,,,,,,
7141723,,,,,ignoreSpecBuff,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,4,,,,,,,,,,,,,,,,,,,,,,
7141725,,,,,speed,,,2,,,,,,,2,5,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141726,,,,,alterDmgRecordVal,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageAdd""),(target:natureIntersection(list(9,13))) and list(env:finalDamageAdd()*10000+10000 ) or list(env:finalDamageAdd()*10000))>}>",,,,,,,,,,,,1,,,,,,,,,,,,,,,,
7141731,,,,,,,,,,,,,,,1,1,,,battle/buff_icon/logo_poshui.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_poshui.png,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;value=<3>;lifeRound=999;prob=1;cfgId=7141732;holder=1}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{prob=1;caster=2;value=self:specialDamage()*1.5;holder={input=triggerObject|summoner};cfgId=7141733;lifeRound=1}>;<{prob=1;caster=2;value=self:Bspeed()*0.03;holder=2;cfgId=7141725;lifeRound=999}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<exitInTab(trigger.obj.followMark,c.shuixizhaohuan())>;triggerPoint=37};{nodeId=3;delSelfWhenTriggered=1;triggerPoint=4}>",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
7141732,,,,,dmgAdjustAllocateAndLink,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=allEx(list(2001,2002,2003,2004,2005,3001,3002));process=random(99)}>",,,,,,,,,,,,,,,,,,,,,,,,,,,
7141733,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{damageType=2;natureType=4;processId=3004}>,,,,,,4,,,,,,,,,,,,,<4021>,,,,,,,,,
7141741,,,,,,,,,,,,,,,1,1,,,battle/buff_icon/logo_bilei.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bilei.png,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;value=<2;99;1>;lifeRound=999;prob=1;cfgId=7141742;holder=1}>;<{bond=1;caster=2;prob=1;value=5000;holder=1;cfgId=7141743;lifeRound=999}>>;triggerPoint=1};{nodeId=2;delSelfWhenTriggered=1;triggerPoint=4}>,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
7141742,,,,,alterDmgRecordVal,,,2,81010,,,,,,,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,"<{calcInternalDamageFinish=<setValue(list(""calFinalDamage""),exitInTab(processId,list(3005,3110)) and list(calFinalDamage*0) or list(calFinalDamage*1))>}>",,1,<1>,,,,,,,,,,,,,,,,<9999>,,,,,,,,,
7141743,,,,,natureDamageSub,,,2,,,,,,,1,1,,FALSE,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sxkxts.png,,,<9>,,1,<1>,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
7141821,,,,,,,,,,,,,,,2,3,,,battle/buff_icon/logo_mlgs.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_mlgs.png,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=1500;holder=2;cfgId=7141825;lifeRound=999}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,<0;20>,,,,,,,,
7141822,,,,,addHP,,,,,,,,,,1,1,,,,,,,,,,,,,koudai_sgcjxyw/hero_sgcjxyw.skel,zlbj,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,<1;10>,,,{7142=7141822},,,,,
7141823,,,,,,,,,,,,,<7141821>,<3;0;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;delSelfWhenTriggered=1;triggerPoint=42};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7141825,,,,,grassDamageAdd,,,2,,,,,,,1,1,,FALSE,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
7141841,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=0;holder=1;cfgId=7141842;lifeRound=999}>;<{prob=moreE(self:getBuffOverlayCount(7141842),3) and 1 or 0;caster=2;value=0;holder=1;cfgId=7141821;lifeRound=999}>;<{prob=moreE(self:getBuffOverlayCount(7141842),3) and 1 or 0;caster=2;value=0;holder=1;cfgId=7141843;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff>;onSomeFlag=<trigger.cureStrike==true>;triggerPoint=27}>",,,,,,,,,,,,,,,,,,,,,,,,
7141842,,,,,,,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141843,,,,,,,,,,,,,<7141842>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;delSelfWhenTriggered=1;triggerPoint=42};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7141911,,,,,,,,,,,,,,,,1,,,,,koudai_sgcjxyw/hero_sgcjxyw.skel,<myfdsh_sd2_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_myfd.png,5,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{prob=getNowRound()==1 and 1 or 0;caster=2;value=0;holder={input=enemyForce|nodead;process=attr(""hp"",""min"",1)};cfgId=7141914;lifeRound=1}>;<{prob=getNowRound()==2 and 1 or 0;caster=2;value=0;holder={input=enemyForce|nodead;process=attr(""hp"",""min"",1)};cfgId=7141914;lifeRound=1}>;<{prob=getNowRound()==3 and 1 or 0;caster=2;value=0;holder={input=enemyForce|nodead;process=attr(""hp"",""min"",1)};cfgId=7141914;lifeRound=1}>>;triggerPoint=4}>",,6,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,{7142=7141312},,,,,
7141912,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{list=<{playType=1;typ=onceEffect;args={onceEffectResPath=koudai_sgcjxyw/hero_sgcjxyw.skel;onceEffectOffsetPos={y=180;x=10};onceEffectAniName=myfd_sh}};{playType=1;typ=wait;args={lifetime=300}};{playType=1;typ=playDeferList;args={key=id}}>},,,,<{damageType=2;natureType=4;processId=3004}>,,,,,,4,,,,,,,,,,,,,<4021>,,,,{7142=7141313},,,,,
7141913,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{list=<{playType=1;typ=onceEffect;args={onceEffectResPath=koudai_sgcjxyw/hero_sgcjxyw.skel;onceEffectOffsetPos={y=180;x=10};onceEffectAniName=myfd_sh}};{playType=1;typ=wait;args={lifetime=300}};{playType=1;typ=playDeferList;args={key=id}}>},,,,<{damageType=2;natureType=4;processId=71419}>,,,,,,4,,,,,,,,,,,,,<4021>,,,,{7142=7141313},,,,,
7141914,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=target2:natureIntersection(list(3,9,13)) and 0 or 1;caster=2;value=self:BspecialDamage()*4.75*1.5;holder=1;cfgId=7141912;lifeRound=1}>;<{prob=target2:natureIntersection(list(3,9,13)) and 1 or 0;caster=2;value=self:BspecialDamage()*4.75*1.5;holder=1;cfgId=7141913;lifeRound=1}>>;triggerPoint=1}>",,,,,,,,,,,,,,,<9997;9998;9999>,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7161111,冠军皮卡丘,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=target2:hasBuff(3610001) and (target2:getBuff(3610001):getValue()+buff:getValue()) or buff:getValue();holder=1;cfgId=3610001;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{prob=target2:hasBuff(3610001) and 1 or 0;caster=2;value=max(0,target2:getBuff(3610001):getValue()-buff:getValue());holder=1;cfgId=3610001;lifeRound=999}>>;triggerPoint=2}>",,,,,,,,1,,,,,,,,,,,,,,,,
7161121,,,,,alterDmgRecordVal,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageSub""),( ( arg.from==1 ) and list(env:finalDamageSub()*10000+1000) or list(env:finalDamageSub()*10000)) )>}>",,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
7161211,,,,,,,,2,,,,,,,1,1,,,battle/buff_icon/logo_jdpm.png,,koudai_gjpkq/hero_gjpkq.skel,<jdpm_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_jdpm.png,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;value=<2;99;1>;lifeRound=999;prob=1;cfgId=7161212;holder=1}>;<{bond=1;caster=2;prob=self:flagZ2() and 0 or 1;value=list(3,1,150);holder=1;cfgId=7161213;lifeRound=999}>;<{bond=1;caster=2;prob=self:flagZ2() and 1 or 0;value=list(3,1,300);holder=1;cfgId=7161213;lifeRound=999}>;<{bond=1;caster=2;holder={input=selfForce|nodead;process=battleFlagDifferExclude('battleFlag', {10029})|attrDiffer(""natureType"", {5})};value=0;prob=1;cfgId=7161214;lifeRound=999}>;<{bond=1;caster=2;value=<2;99;3>;lifeRound=999;prob=1;cfgId=7161218;holder=1}>;<{bond=1;caster=2;prob=1;value=0;holder=14;cfgId=7161231;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=self:flagZ2() and 1 or 0;caster=2;lifeRound=1;value=<list(list(list(c.gabuff1_gabuff2_oc()),list()),list(7161651),list(2,list(1)),1,1,0)>;cfgId=7161221;holder=15}>;<{prob=self2:curSkill():getNatureType()==9 and 0 or 1;caster=15;value=0;holder=2;cfgId=7161219;lifeRound=1}>>;triggerPoint=10}>",,,,,,,,,,,,,,,,,,,,,,,,
7161212,,,,,alterDmgRecordVal,,,2,3326,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageSub""),(intersection(arg.buffFlag,list(1049,1050))) and list(env:finalDamageSub()*10000+5000) or list(env:finalDamageSub()*10000))>}>",,,,,,,,,,,,,,,,,,,<1042>,,,,,,,,,
