变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
26002942,,1,1,selfForce|nodead,backRowRandom(1),{},,99,,<260023412>,<99>,<1>,<>,<1>,,
26003041,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26003141,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26003241,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26003341,,0,14,,,{},,99,,<260024411;260024412>,<99;99>,<1;1>,<>,<1000;4000>,,
26003441,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26003541,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26003641,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26003741,,0,14,,,{},,99,,<260025417>,<99>,<1>,<>,<1>,,
26003841,,0,14,,,{},,99,,<260025411;260025412;260025419>,<99;99;99>,<1;1;1>,<>,<<99;1;0>;1;1>,,
26003941,,0,14,,,{},,99,,<260025414;260025415>,<99;99>,<1;1>,<>,<<99;1;0>;1>,,
26004041,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26004141,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26004241,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26004341,,0,14,,,{},,99,,<260026411;260026415;260026417>,<99;99;99>,<1;1;1>,<>,<1;1;1>,,
26004441,,0,14,,,{},,99,,<260026411;260026415;260026417>,<99;99;99>,<1;1;1>,<>,<1;1;1>,,
26004541,,0,14,,,{},,99,,<260026411;260026415;260026417>,<99;99;99>,<1;1;1>,<>,<1;1;1>,,
26004641,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26004741,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26004841,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26004941,,0,11,,,{},,99,,<260027411>,<99>,<1>,<>,<1>,,
26005041,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26005141,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26005241,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26005341,,0,11,,,{},,99,,<260028411>,<99>,<1>,<>,<<1;0;1>>,,
26005441,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26005541,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26005641,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26005741,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26005841,,1,1,enemyForce|nodead,"setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<260029411>,<99>,<1>,<>,<1>,,
26005851,,0,14,,,{},,99,,<260029414;260029415;260029417>,<99;99;99>,<1;1;1>,<>,<<99;1;0>;1;1>,,
26005941,,0,14,,,{},,99,,<260029412>,<99>,<1>,<>,<1>,,
26006041,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26006141,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26006241,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26006341,,0,14,,,{},,99,,<260030411>,<99>,<1>,<>,<1>,,
26006441,,0,14,,,{},,99,,<260030413;260030414>,<99;99>,<1;1>,<>,<<99;1;0>;1>,,
26006541,,0,14,,,{},,99,,<260030413;260030414>,<99;99>,<1;1>,<>,<<99;1;0>;1>,,
26006641,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26006741,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26006841,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26006941,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26007041,,0,11,,,{},,99,,<260031411;260031412>,<1;99>,<1;1>,<>,<1200;1>,,
26007141,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26007241,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26007341,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26007441,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
26007541,,0,14,,,{},,99,,<>,<>,<1>,<>,<>,,
26007542,,1,1,selfForce|nodead,random(2)|rowback|otherProcessExcept(26007541),{},,99,,<260032414>,<99>,<1>,<>,<1>,,
26007543,,1,1,enemyForce|nodead,"setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<>,<>,<1>,<>,<>,,
26007544,,0,14,,,{},,99,,<260032411>,<99>,<1>,<>,<1>,,
26007641,,0,14,,,{},,99,,<260033411>,<99>,<1>,<>,<1>,,
26007741,,0,14,,,{},,99,,<260033413>,<99>,<1>,<>,<1>,,
26007841,,0,14,,,{},,99,,<260034411;260034412>,<99;99>,<1;1>,<>,<0;200>,,
26007941,,0,14,,,{},,99,,<2233113;260035412>,<99;99>,<1;1>,<>,<0;0>,,
26008041,,0,14,,,{},,99,,<260036411;401110;260036412>,<99;99;99>,"<moreEqualThan(self:star(),8) and 1 or 0;moreEqualThan(self:star(),8) and 1 or 0;1>",<>,"<<list(0,0,1);1;1>;1;<1>>",,
26008042,,0,14,,,{},,99,,<260036413>,<99>,<1>,<>,<1>,,
30012141,,0,11,,,{},,99,,<300121411;300121414>,<99;99>,"<less(countObjByBuff(2,{ 300121411 },{}),countForceNum(1)) and 1 or 0;1>",<>,<<0;1;0>;0>,,
30012142,,0,11,,,{},,99,,<300121415>,<99>,<1>,<>,<0>,,
30023141,,0,11,,,{},,99,,<300231411;300231412>,<3;99>,<1;1>,<>,<target:damage()*10;-target:hpMax()*0.7>,,
30032141,,1,1,object(12),,{},,99,,<300321411>,<99>,<1>,<>,<-self:speed()*0.6>,,
30032142,,1,1,object(10),,{},,99,,<300000001>,<1>,<1>,<>,<300>,,
30042141,,0,14,,,{},,99,,<300421411;300421412;300421413;300421414;300421415;300421416;300421417;300421418;300421419;300421420;300421421;300421422;300421423;300421424;300000001;300421451>,<99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99>,"<(moreE(countObjByNature(1,1,10) ,1) or moreE(countObjByNature(1,2,10) ,1)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,1) or moreE(countObjByNature(1,2,10) ,1)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,1) or moreE(countObjByNature(1,2,10) ,1)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,1) or moreE(countObjByNature(1,2,10) ,1)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,1) or moreE(countObjByNature(1,2,10) ,1)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,1) or moreE(countObjByNature(1,2,10) ,1)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,1) or moreE(countObjByNature(1,2,10) ,1)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,1) or moreE(countObjByNature(1,2,10) ,1)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,1) or moreE(countObjByNature(1,2,10) ,1)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,1) or moreE(countObjByNature(1,2,10) ,1)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,2) or moreE(countObjByNature(1,2,10) ,2)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,2) or moreE(countObjByNature(1,2,10) ,2)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,2) or moreE(countObjByNature(1,2,10) ,2)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,2) or moreE(countObjByNature(1,2,10) ,2)) and 1 or 0;(moreE(countObjByNature(1,1,10) ,1) or moreE(countObjByNature(1,2,10) ,1)) and 1 or 0;1>",<>,<self:speed()*1;self:damage()*2;5000;5000;5000;5000;5000;5000;20000;10000;5000;10000;5000;5000;5000;0>,,
30043141,,0,14,,,{},,99,,<300431411;300431412;300431415;300431417;300431421;300431422>,<99;99;99;99;10;10>,<1;1;1;1;0;1>,<>,"<<list(1,0,0);1;0>;1;1;1;self:damage()*0.2;3000>",,
30043142,,0,14,,,{},,99,,<401106;401107>,<99;99>,<1;1>,<>,"<<list(1,0,0);1;0>;1>",,
30043143,,0,2,,,{},,99,,<300431413;300431414;300431420>,<10;10;10>,<1;1;1>,<>,<0;10000;1000>,,
30043144,,1,11,,,{},,99,,<300431419>,<99>,<1>,<>,<25000>,,
30044141,,0,11,,,{},,99,,<400000301;400000307;400000309>,<4;99;3>,<1;1;1>,<>,<0;50000;3000>,,
30044142,,1,1,selfForce | nodead,exclude(list(csvSelf:id())),{},,99,,<400000308>,<99>,<1>,<>,<10000>,,
30044143,,0,14,,,{},,99,,<400000303;400000302>,<99;2>,<1;1>,<>,<0;5000>,,
30044144,,1,11,,,{},,99,,<400000306>,<99>,<1>,<>,<100000>,,
30111141,,0,14,,,{},,99,,<301111411>,<99>,<1>,<>,<0>,,
30111142,,1,1,object(7),,{},,99,,<301112411>,<99>,<1>,<>,<0>,,
30111143,,1,1,object(8),,{},,99,,<301113411>,<99>,<1>,<>,<0>,,
30111144,,1,1,object(9),,{},,99,,<301114411>,<99>,<1>,<>,<0>,,
30111145,,1,1,object(10),,{},,99,,<>,<>,<1>,<>,<>,,
30111146,,1,1,object(12),,{},,99,,<301116411>,<99>,<1>,<>,<0>,,
30112111,,1,1,enemyForce|nodead,,"{process={value=<buffDiffer('id',{301121419})|random(1);selected()>;key=moreE(countObjByBuff(1,{301121419},{}),1)}}",,99,,<>,<>,<1>,<>,<>,89111,
30112141,,1,11,,,{},,99,,<301121419>,<99>,<(target:nature(1)==15 or target:nature(2)==15) and 1 or 0>,<>,<0>,,
30112142,,0,14,,,{},,99,,<301121411;301121415;301121417;300000003>,<99;99;99;1>,"<1;1;1;moreE(countObjByBuff(1,{301121419},{}),1) and 1 or 0>",<>,<0;0;0;self:speed()*0.5>,,
30113141,,0,14,,,{},,99,,<301131411>,<2>,<1>,<>,<0>,,
30122141,,1,11,,,{},,99,,<301221412>,<99>,<1>,<>,<15000>,,
30122142,,0,11,,,{},,99,,<301221411>,<99>,<0>,<>,<-target:hpMax()*0.7>,,
30122241,,1,11,,,{},,99,,<301221412>,<99>,<1>,<>,<15000>,,
30122242,,0,2,,,{},,99,,<301222421>,<99>,<1>,<>,<0>,,
30123141,,1,1,selfForce()|nodead,exclude(list(csvSelf:id())),{},,99,,<301231411>,<99>,<1>,<>,<0>,,
30124141,,1,1,object(10),,{},,99,,<301241411>,<99>,<1>,<>,<0>,,
30124142,,1,1,object(12),,{},,99,,<301241421>,<99>,<1>,<>,<0>,,
30131141,,0,11,,,{},,99,,<301311411>,<99>,<1>,<>,<target:speed()*1.5>,,
30131142,,0,3,,,{},,99,,<301311412;301311413>,<1;1>,<1;1>,<>,<2000;target:damage()*1>,,
30131143,,1,1,object(1),single,{},,99,,<301311414>,<1>,<1>,<>,<0>,,
30131144,,1,1,object(3),single,{},,99,,<301311416>,<1>,<1>,<>,<0>,,
30131145,,1,1,object(2),single,{},,99,,<301311415>,<1>,<1>,<>,<0>,,
30133141,,0,11,,,{},,99,,<301331411;301331412>,<99;99>,<1;1>,<>,<5000;0>,,
30134141,,0,14,,,{},,99,,<301341411;301341413;301341414>,<99;99;99>,<1;1;1>,<>,<0;50000;0>,,
30143141,,0,14,,,{},,99,,<301431411;300000001;301431413>,<99;1;99>,<1;1;1>,<>,<0;1000;0>,,
30144141,,0,14,,,{},,99,,<301441411;301441416;301441417>,<99;99;99>,<1;1;1>,<>,<0;2000;-self:damage()*0.7>,,
30144142,,1,1,enemyForce | nodead,"buffDifferExclude('group',{c.egg_chaopin_bingzhu_fly_oc()})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<301441412>,<99>,<1>,<>,<0>,,
30144143,,1,1,enemyForce | nodead,"buffDifferExclude('id',{301441412})",{},,99,,<301441413>,<99>,<1>,<>,<0>,,
30144144,,1,1,enemyForce | nodead,"buffDiffer('id',{301441412})",{},,99,,<301441412>,<99>,<1>,<>,<0>,,
30144145,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
30202141,,0,14,,,{},,99,,<302021411;302021412;302021413;301311412>,<99;99;99;1>,<1;1;1;1>,<>,<30000;30000;target:speed()*1.8;2000>,,
30211141,,0,14,,,{},,99,,<302111411>,<99>,<1>,<>,<0>,,
30211142,,1,1,object(7),,{},,99,,<302112411>,<99>,<1>,<>,<0>,,
30211143,,1,1,object(8),,{},,99,,<302113411>,<99>,<1>,<>,<0>,,
30211144,,1,1,object(9),,{},,99,,<302114411>,<99>,<1>,<>,<0>,,
30211145,,1,1,object(10),,{},,99,,<302115411>,<99>,<1>,<>,<0>,,
30211146,,1,1,object(12),,{},,99,,<302116411>,<99>,<1>,<>,<0>,,
30213141,,0,11,,,{},,99,,<302131411>,<99>,<1>,<>,<1000>,,
30213142,,0,14,,,{},,99,,<302131412>,<99>,<1>,<>,<-self:speed()*0.35>,,
30232141,,0,11,,,{},,99,,<302321411>,<1>,<1>,<>,<2000>,,
30242141,,0,14,,,{},,99,,<302421411>,<99>,<1>,<>,<0>,,
30242142,,1,1,object(10),,{},,99,,<302421415>,<99>,<1>,<>,<0>,,
30242143,,1,1,object(12),,{},,99,,<302421416>,<99>,<1>,<>,<0>,,
30242144,,0,11,,,{},,99,,<302421413;300000002>,<99;99>,<1;1>,<>,<0;3000>,,
30242145,,1,11,,,{},,99,,<300000002>,<99>,<1>,<>,<3000>,,
30243131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,127131,
30243132,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,127132,
30243133,,1,11,,,{},,99,,<1271211>,<2>,<1>,<>,<self:damage()*0.4>,,
30243134,,0,11,,,{},,99,,<1271249>,<1>,<1>,<>,<0>,,
30243135,,0,14,,,{},,99,,<302431415>,<1>,<1>,<>,<self:hpMax()*0.2>,,
30243136,,1,1,selfForce,otherProcessExcept(30243135),{},,99,,<302431413>,<99>,<1>,<>,<<0;1;0;1>>,,
30243141,,0,11,,,{},,99,,<302431411>,<99>,<1>,<>,<0>,,
30243142,,0,14,,,{},,99,,<302431412>,<99>,<1>,<>,<0>,,
30302141,,0,14,,,{},,99,,<303021411;303021412;303021413>,<1;1;1>,<1;1;1>,<>,<1000;self:speed();10000>,,
30311141,,0,14,,,{},,99,,<303111411>,<99>,<1>,<>,<0>,,
30311142,,1,1,object(7),,{},,99,,<303112411>,<99>,<1>,<>,<0>,,
30311143,,1,1,object(8),,{},,99,,<303113411>,<99>,<1>,<>,<0>,,
30311144,,1,1,object(9),,{},,99,,<303114411>,<99>,<1>,<>,<0>,,
30311145,,1,1,object(10),,{},,99,,<303115411>,<99>,<1>,<>,<0>,,
30311146,,1,1,object(12),,{},,99,,<303116411>,<99>,<1>,<>,<0>,,
30322141,,0,11,,,{},,99,,<303221411;303221412>,<99;99>,<1;1>,<>,"<<list(1,1,1);1;0>;0>",,
30331141,,1,1,all,random(12),{},,99,,<303311411>,<3>,<1>,<>,<6000>,,
30331142,,0,11,,,{},,99,,<303311412;303311413;303361411>,<3;99;2>,<1;1;1>,<>,<4000;2000;2000>,,
30336141,,0,14,,,{},,99,,<303361411;303361412>,<2;2>,<1;1>,<>,<6000;3000>,,
30342141,,1,1,all,,{},,99,,<303421411>,<99>,<1>,<>,<0>,,
30343141,,1,1,all,random(12),{},,99,,<303431410;303431412;303431413>,<99;99;99>,<1;0;0>,<>,<0;0;0>,,
30422141,,0,14,,,{},,99,,<304221411>,<99>,<1>,<>,<self:speed()*0.5>,,
30444141,,0,14,,,{},,99,,<304441411>,<99>,<1>,<>,<0>,,
30524141,,1,1,object(5),,{},,99,,<2821140>,<99>,<1>,<>,<0>,,
30524142,,1,1,object(11),,{},,99,,<2821132;2821134;2821136>,<99;99;99>,<1;1;1>,<>,"<<6;self:hasBuff(2821141) and 0.75 or 1>;list(1,list(1001,1002,1003,1004,1005,1011,1012,1013,1014,1015,1021,1022,1023,1024,1025,1201,1202,1203,1211,1212,1213,1221,1222,1223,1401,1411,1421,1431,1441,1451),6);0>",,
30524143,,1,1,object(1),,{},,99,,<2821140>,<99>,<1>,<>,<0>,,
30524144,,1,1,object(7),,{},,99,,<2821132;2821134;2821136>,<99;99;99>,<1;1;1>,<>,"<<6;self:hasBuff(2821141) and 0.75 or 1>;list(1,list(1001,1002,1003,1004,1005,1011,1012,1013,1014,1015,1021,1022,1023,1024,1025,1201,1202,1203,1211,1212,1213,1221,1222,1223,1401,1411,1421,1431,1441,1451),6);0>",,
30524145,,1,1,object(2),,{},,99,,<2821140>,<99>,<1>,<>,<0>,,
30524146,,1,1,object(8),,{},,99,,<2821132;2821134;2821136>,<99;99;99>,<1;1;1>,<>,"<<6;self:hasBuff(2821141) and 0.75 or 1>;list(1,list(1001,1002,1003,1004,1005,1011,1012,1013,1014,1015,1021,1022,1023,1024,1025,1201,1202,1203,1211,1212,1213,1221,1222,1223,1401,1411,1421,1431,1441,1451),6);0>",,
30524147,,1,1,object(3),,{},,99,,<2821140>,<99>,<1>,<>,<0>,,
30524148,,1,1,object(9),,{},,99,,<2821132;2821134;2821136>,<99;99;99>,<1;1;1>,<>,"<<6;self:hasBuff(2821141) and 0.75 or 1>;list(1,list(1001,1002,1003,1004,1005,1011,1012,1013,1014,1015,1021,1022,1023,1024,1025,1201,1202,1203,1211,1212,1213,1221,1222,1223,1401,1411,1421,1431,1441,1451),6);0>",,
30524149,,1,1,object(4),,{},,99,,<2821140>,<99>,<1>,<>,<0>,,
30524150,,1,1,object(10),,{},,99,,<2821132;2821134;2821136>,<99;99;99>,<1;1;1>,<>,"<<6;self:hasBuff(2821141) and 0.75 or 1>;list(1,list(1001,1002,1003,1004,1005,1011,1012,1013,1014,1015,1021,1022,1023,1024,1025,1201,1202,1203,1211,1212,1213,1221,1222,1223,1401,1411,1421,1431,1441,1451),6);0>",,
30524151,,1,1,object(6),,{},,99,,<2821140>,<99>,<1>,<>,<0>,,
30524152,,1,1,object(12),,{},,99,,<2821132;2821134;2821136>,<99;99;99>,<1;1;1>,<>,"<<6;self:hasBuff(2821141) and 0.75 or 1>;list(1,list(1001,1002,1003,1004,1005,1011,1012,1013,1014,1015,1021,1022,1023,1024,1025,1201,1202,1203,1211,1212,1213,1221,1222,1223,1401,1411,1421,1431,1441,1451),6);0>",,
30533141,,0,14,,,{},,99,,<305331411>,<99>,<1>,<>,<3000>,,
30533241,,0,14,,,{},,99,,<305331411;305332411>,<99;99>,<1;1>,<>,<3000;0>,,
30533341,,0,14,,,{},,99,,<305331411;305332421>,<99;99>,<1;1>,<>,<3000;0>,,
30533441,,0,14,,,{},,99,,<305331411;305332431>,<99;99>,<1;1>,<>,<3000;-self:specialDamage()*0.7>,,
30541141,,0,14,,,{},,99,,<305411411;1010003;305411413;305411414;305411415;305411416;305411417>,<99;99;99;99;99;99;99>,"<moreE(self:getBuffOverlayCount(305411412),11) and 0 or 1;1;1;1;1;1;0>",<>,<1;0;100000;self:specialDamage()*1.2;self:defence()*0.3;self:specialDefence()*0.3;self:speed()*0.3>,,
30611141,,0,14,,,{},,99,,<306111411>,<99>,<1>,<>,<0>,,
30611142,,1,1,object(7),,{},,99,,<306112411>,<99>,<1>,<>,<0>,,
30611143,,1,1,object(8),,{},,99,,<306113411>,<99>,<1>,<>,<0>,,
30611144,,1,1,object(9),,{},,99,,<306114411>,<99>,<1>,<>,<0>,,
30611145,,1,1,object(10),,{},,99,,<>,<>,<1>,<>,<>,,
30611146,,1,1,object(12),,{},,99,,<>,<>,<1>,<>,<>,,
30632141,,1,24,,,{},,99,,<3151121;3151171;3151172;3151190>,<99;99;99;66>,<1;1;1;0>,<>,<0;0;0;0>,,
30632142,,0,11,,,{},,99,,<3151161>,<99>,<1>,<>,<0>,,
30642141,,0,11,,,{},,99,,<3151190;306421412>,<99;99>,<1;1>,<>,"<0;list(list(1500,1510,1520),7,1)>",,
30642142,,1,11,,,{},,99,,<306421411;300000002>,<99;99>,<1;1>,<>,<8000;4000>,,
30644141,,0,14,,,{},,99,,<1991652;1991653;1991657>,<7;7;7>,<1;1;1>,<>,<1816;0;0>,,
30722111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,15211,
30722121,,1,1,,,{},,99,,<151211>,<2>,<2>,<>,<2>,15221,
30722122,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
30722131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,15231,
30722132,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,15232,
30722133,,1,11,,,{},,99,,<151211>,<3>,<1>,<>,<2>,,
30722161,,0,14,,,{},,99,,<307221611;307221612;307221613>,<99;99;99>,<1;1;1>,<>,<1;self:speed()*0.5;1000>,,
30733141,,0,11,,,{},,99,,<307331411>,<3>,<1>,<>,<10000>,,
30741141,,0,11,,,{},,99,,<307411411>,<99>,<1>,<>,<0>,,
30741142,,0,14,,,{},,99,,<307411413>,<99>,<1>,<>,<0>,,
30741143,,0,3,,,{},,99,,<307411416>,<99>,<1>,<>,<2500>,,
30744141,,0,14,,,{},,99,,<307441411>,<99>,<1>,<>,<0>,,
30744142,,1,1,object(10),,{},,99,,<307441451>,<99>,<1>,<>,<0>,,
30744143,,1,1,object(12),,{},,99,,<307441461>,<99>,<1>,<>,<0>,,
30744144,,1,1,object(7),,{},,99,,<307441421>,<99>,<1>,<>,<0>,,
30744145,,1,1,object(8),,{},,99,,<307441431>,<99>,<1>,<>,<0>,,
30744146,,1,1,object(9),,{},,99,,<307441441>,<99>,<1>,<>,<0>,,
30744147,,1,1,selfForce | nodead,otherProcessExcept(30744141),{},,99,,<307441413;307441427;307441418>,<99;99;1>,<1;1;1>,<>,<20000;999;990>,,
30744148,,0,11,,,{},,99,,<300000003>,<1>,<target:hasBuff(307441422) and 0 or 1>,<>,<self:Bspeed()*1>,,
40000001,,1,1,object(8),,{},,99,,<400000001>,<99>,<1>,<>,<0>,,
40000002,,0,14,,,{},,99,,<400000001;400000008>,<99;99>,<1;1>,<>,<0;0>,,
40000003,,0,11,,,{},,99,,<400000009>,<99>,<1>,<>,<0>,,
40000021,,1,1,object(10),,{},,99,,<400000201;400000202>,<99;99>,<1;1>,<>,<0;0>,,
40000022,,0,14,,,{},,99,,<>,<>,<1>,<>,<>,,
40000041,,0,11,,,{},,99,,<400000401;400000402>,<99;99>,<1;1>,<>,<0;92>,,
40000042,,1,11,,,{},,99,,<400000401;400000402;400000404>,<99;99;99>,<1;0;1>,<>,<0;92;<1;1;11>>,,
40000043,,1,1,selfForce | nodead,random(1),{},,99,,<400000405>,<99>,<1>,<>,<0>,,
40000051,,0,14,,,{},,99,,<400000501;400000502>,<99;99>,<1;1>,<>,<<1;7>;0>,,
40000052,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,,
40000053,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
40010011,,0,14,,,{},,99,,<400100111>,<99>,<1>,<>,<0>,,
40010021,,0,14,,,{},,99,,<400100211>,<99>,<1>,<>,<0>,,
40010031,,0,14,,,{},,99,,<400100311>,<99>,<1>,<>,<0>,,
40010041,,1,1,selfForce|nodead,"setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<400100411>,<99>,<1>,<>,<0>,,
40010051,,0,14,,,{},,99,,<400100511>,<99>,<1>,<>,<0>,,
40010061,,0,14,,,{},,99,,<400100611>,<99>,<1>,<>,<0>,,
40010071,,0,14,,,{},,99,,<400100711>,<99>,<1>,<>,<0>,,
40010081,,1,11,,,{},,99,,<400100811>,<99>,<1>,<>,<-1000>,,
40010091,,0,14,,,{},,99,,<400100911>,<99>,<1>,<>,<0>,,
40010101,,0,14,,,{},,99,,<400101011>,<99>,<1>,<>,<0>,,
40010111,,0,14,,,{},,99,,<400101111>,<99>,<1>,<>,<0>,,
40010121,,0,2,,,{},,99,,<400101211>,<99>,<1>,<>,<2000>,,
40010131,,0,14,,,{},,99,,<400101311;400101312>,<99;99>,<1;1>,<>,<self:defence();self:specialDefence()>,,
40010141,,0,14,,,{},,99,,<400101411>,<99>,<1>,<>,<0>,,
40010151,,0,14,,,{},,99,,<400101511>,<99>,<1>,<>,<0>,,
40010161,,0,14,,,{},,99,,<400101611>,<99>,<1>,<>,<0>,,
40010171,,0,14,,,{},,99,,<400101711>,<99>,<1>,<>,<0>,,
40010181,,0,14,,,{},,99,,<400101811>,<99>,<1>,<>,<0>,,
40010191,,1,1,enemyForce|nodead,backRowRandom(1),{},,99,,<400101911>,<2>,"<less(sumBuffOverlayByGroupInForce(target:force(),27),1) and 1 or 0>",<>,<0>,,
40010201,,1,11,,,{},,99,,<400102011>,<3>,<1>,<>,<-2000>,,
40010211,,0,14,,,{},,99,,<400102111>,<99>,<1>,<>,<0>,,
40010221,,0,14,,,{},,99,,<400102211>,<99>,<1>,<>,<0>,,
40010231,,0,14,,,{},,99,,<400102311>,<99>,<1>,<>,<0>,,
40010241,,0,14,,,{},,99,,<400102411>,<99>,<1>,<>,<0>,,
40010251,,0,14,,,{},,99,,<400102511>,<99>,<1>,<>,<0>,,
40010261,,0,14,,,{},,99,,<400102611>,<3>,<1>,<>,<2000>,,
40010271,,0,14,,,{},,99,,<400102711>,<99>,<1>,<>,<0>,,
40010281,,0,14,,,{},,99,,<400102811>,<99>,<1>,<>,<0>,,
40010291,,0,14,,,{},,99,,<400102911>,<99>,<1>,<>,<0>,,
40010301,,0,14,,,{},,99,,<400103011>,<99>,<1>,<>,<0>,,
40010311,,0,14,,,{},,99,,<400103111>,<99>,<1>,<>,<0>,,
40010321,,0,14,,,{},,99,,<400103211>,<99>,<1>,<>,<self:rebound()*5*self:hpMax()>,,
40010331,,0,14,,,{},,99,,<400103311>,<99>,<1>,<>,<0>,,
40010341,,0,14,,,{},,99,,<400103411>,<99>,<1>,<>,<0>,,
40010351,,0,14,,,{},,99,,<400103511>,<99>,<1>,<>,<0>,,
40010361,,0,14,,,{},,99,,<400103611>,<99>,<1>,<>,<0>,,
40010371,,0,14,,,{},,99,,<400103711>,<99>,<1>,<>,<0>,,
40010381,,0,14,,,{},,99,,<400103811>,<99>,<1>,<>,<0>,,
40010391,,0,14,,,{},,99,,<400103911>,<99>,<1>,<>,<0>,,
40010401,,0,14,,,{},,99,,<400104011>,<99>,<1>,<>,<0>,,
40020011,,0,14,,,{},,99,,<520271>,<99>,<1>,<>,<1>,,
40020021,,1,1,selfForce|nodead,random(1),{},,99,,<400200211>,<99>,<1>,<>,<0>,,
40020031,,1,1,selfForce|nodead,random(1),{},,99,,<400200311>,<99>,<1>,<>,<0>,,
40020041,,1,1,selfForce|nodead,random(1),{},,99,,<400200411>,<99>,<1>,<>,<0>,,
40020051,,1,1,selfForce|nodead,random(1),{},,99,,<400200511>,<99>,<1>,<>,<0>,,
40020061,,1,1,selfForce|nodead,random(1),{},,99,,<400200611>,<99>,<1>,<>,<9999>,,
40020071,,1,1,selfForce|nodead,random(1),{},,99,,<400200711>,<99>,<1>,<>,<0>,,
40020081,,1,1,selfForce|nodead,random(1),{},,99,,<400200811>,<99>,<1>,<>,<0>,,
40020511,,0,14,,,{},,99,,<400205111>,<99>,<1>,<>,<0>,,
40020521,,0,14,,,{},,99,,<400205211>,<99>,<1>,<>,<0>,,
40020531,,0,14,,,{},,99,,<400205311>,<99>,<1>,<>,<0>,,
40020541,,0,14,,,{},,99,,<400205411>,<99>,<0>,<>,<<0;self:hpMax();self:mp1Max();0>>,,
40020611,,0,14,,,{},,99,,<400205111>,<99>,<1>,<>,<0>,,
40020621,,0,14,,,{},,99,,<400205211>,<99>,<1>,<>,<0>,,
40020631,,0,14,,,{},,99,,<400205311>,<99>,<1>,<>,<0>,,
