变量名,huodongID,_beizhu,name,_name,name_tw,name_en,name_vn,name_kr,name_pt,name_th,limit,levelLimit,item,rechargeID,rmbCost,sort,refresh,status,icon,hot,oldPrice,languages
9162,24054,神兽礼包,Zygarde $1.99 Pack,,基格爾德 $1.99 包,Zygarde $1.99 Pack,Gói Zygarde $1.99,자가드 $1.99 패키지,Pacote Zygarde $1.99,แพ็ค Zygarde $1.99,1,,{card={id=3621};gold=300000;rmb=12888;993=3;972=2;500=2},103,,,,,activity/direct_gift/icon_gjbx12.png,,,
9163,24054,神兽礼包,Zygarde $2.99 Pack,,基格爾德 $2.99 包,Zygarde $2.99 Pack,Gói Zygarde $2.99,자가드 $2.99 패키지,Pacote Zygarde $2.99,แพ็ค Zygarde $2.99,1,,{card={id=3621};gold=400000;rmb=21888;973=6;972=2;500=2},104,,,,,activity/direct_gift/icon_gjbx12.png,,,
9164,24054,神兽礼包,Zygarde $2.99 Pack,,基格爾德 $2.99 包,Zygarde $2.99 Pack,Gói Zygarde $2.99,자가드 $2.99 패키지,Pacote Zygarde $2.99,แพ็ค Zygarde $2.99,1,,{card={id=3621};gold=500000;rmb=21888;974=2;973=8;972=4;500=2},104,,,,,activity/direct_gift/icon_gjbx12.png,,,
9165,24054,神兽礼包,Zygarde $4.99 Pack,,基格爾德 $4.99 包,Zygarde $4.99 Pack,Gói Zygarde $4.99,자가드 $4.99 패키지,Pacote Zygarde $4.99,แพ็ค Zygarde $4.99,1,,{card={id=3621};gold=600000;rmb=30000;974=3;973=10;972=6;500=3},106,,,,,activity/direct_gift/icon_gjbx12.png,,,
9166,24054,神兽礼包,Zygarde $8.99 Pack,,基格爾德 $8.99 包,Zygarde $8.99 Pack,Gói Zygarde $8.99,자가드 $8.99 패키지,Pacote Zygarde $8.99,แพ็ค Zygarde $8.99,2,,{card={id=3621};gold=700000;rmb=42888;974=4;973=12;972=6;500=4},107,,,,,activity/direct_gift/icon_gjbx12.png,,,
9167,24054,神兽礼包,Zygarde $14.99 Pack,,基格爾德 $14.99 包,Zygarde $14.99 Pack,Gói Zygarde $14.99,자가드 $14.99 패키지,Pacote Zygarde $14.99,แพ็ค Zygarde $14.99,4,,{card={id=3621};gold=1000000;rmb=68888;974=8;973=16;972=10;500=4},108,,,,,activity/direct_gift/icon_gjbx12.png,,,
9168,24054,神兽礼包,Zygarde $19.99 Pack,,基格爾德 $19.99 包,Zygarde $19.99 Pack,Gói Zygarde $19.99,자가드 $19.99 패키지,Pacote Zygarde $19.99,แพ็ค Zygarde $19.99,4,,{card={id=3621};gold=3000000;rmb=88888;974=15;973=22;972=15;500=8},109,,,,,activity/direct_gift/icon_gjbx12.png,,,
9169,24054,神兽礼包,Zygarde $25.99 Pack,,基格爾德 $25.99 包,Zygarde $25.99 Pack,Gói Zygarde $25.99,자가드 $25.99 패키지,Pacote Zygarde $25.99,แพ็ค Zygarde $25.99,4,,{card={id=3621};gold=5000000;rmb=108888;974=20;973=35;972=25;500=12},110,,,,,activity/direct_gift/icon_gjbx12.png,,,
9170,24054,神兽礼包,Zygarde $29.99 Pack,,基格爾德 $29.99 包,Zygarde $29.99 Pack,Gói Zygarde $29.99,자가드 $29.99 패키지,Pacote Zygarde $29.99,แพ็ค Zygarde $29.99,4,,{card={id=3621};gold=15000000;rmb=58888;974=28;973=340;972=50;500=18},111,,,,,activity/direct_gift/icon_gjbx12.png,,,
9171,24054,神兽礼包,Zygarde $49.99 Pack,,基格爾德 $49.99 包,Zygarde $49.99 Pack,Gói Zygarde $49.99,자가드 $49.99 패키지,Pacote Zygarde $49.99,แพ็ค Zygarde $49.99,1,,{gold=25000000;rmb=188888;6105=1;30431=1},112,,,,,activity/direct_gift/icon_gjbx12.png,,,
,,,,,,,,,,,,,,,,,,,,,,
9172,24055,神兽礼包,Send Gift,免费礼包,贈送禮物,Send Gift,Tặng quà,선물 보내기,Enviar presente,ส่งของขวัญ,1,1,{rmb=888;4000=200;2103=20;500=1},,0,0,,1,activity/direct_gift/box_cr3.png,,,
9173,24055,神兽礼包,Victini $0.99 Pack,,維克提尼 $0.99 包,Victini $0.99 Pack,Gói Victini $0.99,비크티니 $0.99 패키지,Pacote Victini $0.99,แพ็ค Victini $0.99,1,,{card={id=2461};gold=100000;rmb=5888;500=4},102,,,TRUE,,activity/direct_gift/icon_gjbx12.png,,,
9174,24055,神兽礼包,Victini $1.99 Pack,,維克提尼 $1.99 包,Victini $1.99 Pack,Gói Victini $1.99,비크티니 $1.99 패키지,Pacote Victini $1.99,แพ็ค Victini $1.99,1,,{card={id=2461};gold=200000;rmb=12888;973=2;500=2},103,,,TRUE,,activity/direct_gift/icon_gjbx12.png,,,
9175,24055,神兽礼包,Victini $1.99 Pack,,維克提尼 $1.99 包,Victini $1.99 Pack,Gói Victini $1.99,비크티니 $1.99 패키지,Pacote Victini $1.99,แพ็ค Victini $1.99,1,,{card={id=2461};gold=300000;rmb=12888;993=3;972=2;500=2},103,,,,,activity/direct_gift/icon_gjbx12.png,,,
9176,24055,神兽礼包,Victini $2.99 Pack,,維克提尼 $2.99 包,Victini $2.99 Pack,Gói Victini $2.99,비크티니 $2.99 패키지,Pacote Victini $2.99,แพ็ค Victini $2.99,1,,{card={id=2461};gold=400000;rmb=21888;973=6;972=2;500=2},104,,,,,activity/direct_gift/icon_gjbx12.png,,,
9177,24055,神兽礼包,Victini $2.99 Pack,,維克提尼 $2.99 包,Victini $2.99 Pack,Gói Victini $2.99,비크티니 $2.99 패키지,Pacote Victini $2.99,แพ็ค Victini $2.99,1,,{card={id=2461};gold=500000;rmb=21888;974=2;973=8;972=4;500=2},104,,,,,activity/direct_gift/icon_gjbx12.png,,,
9178,24055,神兽礼包,Victini $4.99 Pack,,維克提尼 $4.99 包,Victini $4.99 Pack,Gói Victini $4.99,비크티니 $4.99 패키지,Pacote Victini $4.99,แพ็ค Victini $4.99,1,,{card={id=2461};gold=600000;rmb=30000;974=3;973=10;972=6;500=3},106,,,,,activity/direct_gift/icon_gjbx12.png,,,
9179,24055,神兽礼包,Victini $8.99 Pack,,維克提尼 $8.99 包,Victini $8.99 Pack,Gói Victini $8.99,비크티니 $8.99 패키지,Pacote Victini $8.99,แพ็ค Victini $8.99,2,,{card={id=2461};gold=700000;rmb=42888;974=4;973=12;972=6;500=4},107,,,,,activity/direct_gift/icon_gjbx12.png,,,
9180,24055,神兽礼包,Victini $14.99 Pack,,維克提尼 $14.99 包,Victini $14.99 Pack,Gói Victini $14.99,비크티니 $14.99 패키지,Pacote Victini $14.99,แพ็ค Victini $14.99,4,,{card={id=2461};gold=1000000;rmb=68888;974=8;973=16;972=10;500=4},108,,,,,activity/direct_gift/icon_gjbx12.png,,,
9181,24055,神兽礼包,Victini $19.99 Pack,,維克提尼 $19.99 包,Victini $19.99 Pack,Gói Victini $19.99,비크티니 $19.99 패키지,Pacote Victini $19.99,แพ็ค Victini $19.99,4,,{card={id=2461};gold=3000000;rmb=88888;974=15;973=22;972=15;500=8},109,,,,,activity/direct_gift/icon_gjbx12.png,,,
9182,24055,神兽礼包,Victini $25.99 Pack,,維克提尼 $25.99 包,Victini $25.99 Pack,Gói Victini $25.99,비크티니 $25.99 패키지,Pacote Victini $25.99,แพ็ค Victini $25.99,4,,{card={id=2461};gold=5000000;rmb=108888;974=20;973=35;972=25;500=12},110,,,,,activity/direct_gift/icon_gjbx12.png,,,
9183,24055,神兽礼包,Victini $29.99 Pack,,維克提尼 $29.99 包,Victini $29.99 Pack,Gói Victini $29.99,비크티니 $29.99 패키지,Pacote Victini $29.99,แพ็ค Victini $29.99,4,,{card={id=2461};gold=15000000;rmb=58888;974=28;973=340;972=50;500=18},111,,,,,activity/direct_gift/icon_gjbx12.png,,,
9184,24055,神兽礼包,Victini $49.99 Pack,,維克提尼 $49.99 包,Victini $49.99 Pack,Gói Victini $49.99,비크티니 $49.99 패키지,Pacote Victini $49.99,แพ็ค Victini $49.99,1,,{gold=25000000;rmb=188888;6105=1;30427=1},112,,,,,activity/direct_gift/icon_gjbx12.png,,,
,,,,,,,,,,,,,,,,,,,,,,
9185,24056,神兽礼包,Send Gift,免费礼包,贈送禮物,Send Gift,Tặng quà,선물 보내기,Enviar presente,ส่งของขวัญ,1,1,{rmb=888;4000=200;2103=20;500=1},,0,0,,1,activity/direct_gift/box_cr3.png,,,
9186,24056,神兽礼包,Lugia $0.99 Pack,,洛奇亞 $0.99 包,Lugia $0.99 Pack,Gói Lugia $0.99,루기아 $0.99 패키지,Pacote Lugia $0.99,แพ็ค Lugia $0.99,1,,{card={id=1261};gold=100000;rmb=5888;500=4},102,,,TRUE,,activity/direct_gift/icon_gjbx12.png,,,
9187,24056,神兽礼包,Lugia $1.99 Pack,,洛奇亞 $1.99 包,Lugia $1.99 Pack,Gói Lugia $1.99,루기아 $1.99 패키지,Pacote Lugia $1.99,แพ็ค Lugia $1.99,1,,{card={id=1261};gold=200000;rmb=12888;973=2;500=2},103,,,TRUE,,activity/direct_gift/icon_gjbx12.png,,,
9188,24056,神兽礼包,Lugia $1.99 Pack,,洛奇亞 $1.99 包,Lugia $1.99 Pack,Gói Lugia $1.99,루기아 $1.99 패키지,Pacote Lugia $1.99,แพ็ค Lugia $1.99,1,,{card={id=1261};gold=300000;rmb=12888;993=3;972=2;500=2},103,,,,,activity/direct_gift/icon_gjbx12.png,,,
9189,24056,神兽礼包,Lugia $2.99 Pack,,洛奇亞 $2.99 包,Lugia $2.99 Pack,Gói Lugia $2.99,루기아 $2.99 패키지,Pacote Lugia $2.99,แพ็ค Lugia $2.99,1,,{card={id=1261};gold=400000;rmb=21888;973=6;972=2;500=2},104,,,,,activity/direct_gift/icon_gjbx12.png,,,
9190,24056,神兽礼包,Lugia $2.99 Pack,,洛奇亞 $2.99 包,Lugia $2.99 Pack,Gói Lugia $2.99,루기아 $2.99 패키지,Pacote Lugia $2.99,แพ็ค Lugia $2.99,1,,{card={id=1261};gold=500000;rmb=21888;974=2;973=8;972=4;500=2},104,,,,,activity/direct_gift/icon_gjbx12.png,,,
9191,24056,神兽礼包,Lugia $4.99 Pack,,洛奇亞 $4.99 包,Lugia $4.99 Pack,Gói Lugia $4.99,루기아 $4.99 패키지,Pacote Lugia $4.99,แพ็ค Lugia $4.99,1,,{card={id=1261};gold=600000;rmb=30000;974=3;973=10;972=6;500=3},106,,,,,activity/direct_gift/icon_gjbx12.png,,,
9192,24056,神兽礼包,Lugia $8.99 Pack,,洛奇亞 $8.99 包,Lugia $8.99 Pack,Gói Lugia $8.99,루기아 $8.99 패키지,Pacote Lugia $8.99,แพ็ค Lugia $8.99,2,,{card={id=1261};gold=700000;rmb=42888;974=4;973=12;972=6;500=4},107,,,,,activity/direct_gift/icon_gjbx12.png,,,
9193,24056,神兽礼包,Lugia $14.99 Pack,,洛奇亞 $14.99 包,Lugia $14.99 Pack,Gói Lugia $14.99,루기아 $14.99 패키지,Pacote Lugia $14.99,แพ็ค Lugia $14.99,4,,{card={id=1261};gold=1000000;rmb=68888;974=8;973=16;972=10;500=4},108,,,,,activity/direct_gift/icon_gjbx12.png,,,
9194,24056,神兽礼包,Lugia $19.99 Pack,,洛奇亞 $19.99 包,Lugia $19.99 Pack,Gói Lugia $19.99,루기아 $19.99 패키지,Pacote Lugia $19.99,แพ็ค Lugia $19.99,4,,{card={id=1261};gold=3000000;rmb=88888;974=15;973=22;972=15;500=8},109,,,,,activity/direct_gift/icon_gjbx12.png,,,
9195,24056,神兽礼包,Lugia $25.99 Pack,,洛奇亞 $25.99 包,Lugia $25.99 Pack,Gói Lugia $25.99,루기아 $25.99 패키지,Pacote Lugia $25.99,แพ็ค Lugia $25.99,4,,{card={id=1261};gold=5000000;rmb=108888;974=20;973=35;972=25;500=12},110,,,,,activity/direct_gift/icon_gjbx12.png,,,
9196,24056,神兽礼包,Lugia $29.99 Pack,,洛奇亞 $29.99 包,Lugia $29.99 Pack,Gói Lugia $29.99,루기아 $29.99 패키지,Pacote Lugia $29.99,แพ็ค Lugia $29.99,4,,{card={id=1261};gold=15000000;rmb=58888;974=28;973=340;972=50;500=18},111,,,,,activity/direct_gift/icon_gjbx12.png,,,
9197,24056,神兽礼包,Lugia $49.99 Pack,,洛奇亞 $49.99 包,Lugia $49.99 Pack,Gói Lugia $49.99,루기아 $49.99 패키지,Pacote Lugia $49.99,แพ็ค Lugia $49.99,1,,{gold=25000000;rmb=188888;6105=1;30407=1},112,,,,,activity/direct_gift/icon_gjbx12.png,,,
,,,,,,,,,,,,,,,,,,,,,,
9198,24057,神兽礼包,Send Gift,免费礼包,贈送禮物,Send Gift,Tặng quà,선물 보내기,Enviar presente,ส่งของขวัญ,1,1,{rmb=888;4000=200;2103=20;500=1},,0,0,,1,activity/direct_gift/box_cr3.png,,,
9199,24057,神兽礼包,Ho-Oh $0.99 Pack,,鳳王 $0.99 禮包,Ho-Oh $0.99 Pack,Ho-Oh Gói $0.99,칠색조 $0.99 패키지,Ho-Oh Pacote $0.99,โฮโอ $0.99 แพ็ก,1,,{card={id=1271};gold=100000;rmb=5888;500=4},102,,,TRUE,,activity/direct_gift/icon_gjbx12.png,,,
9200,24057,神兽礼包,Ho-Oh $1.99 Pack,,鳳王 $1.99 禮包,Ho-Oh $1.99 Pack,Ho-Oh Gói $1.99,칠색조 $1.99 패키지,Ho-Oh Pacote $1.99,โฮโอ $1.99 แพ็ก,1,,{card={id=1271};gold=200000;rmb=12888;973=2;500=2},103,,,TRUE,,activity/direct_gift/icon_gjbx12.png,,,
9201,24057,神兽礼包,Ho-Oh $1.99 Pack,,鳳王 $1.99 禮包,Ho-Oh $1.99 Pack,Ho-Oh Gói $1.99,칠색조 $1.99 패키지,Ho-Oh Pacote $1.99,โฮโอ $1.99 แพ็ก,1,,{card={id=1271};gold=300000;rmb=12888;993=3;972=2;500=2},103,,,,,activity/direct_gift/icon_gjbx12.png,,,
9202,24057,神兽礼包,Ho-Oh $2.99 Pack,,鳳王 $2.99 禮包,Ho-Oh $2.99 Pack,Ho-Oh Gói $2.99,칠색조 $2.99 패키지,Ho-Oh Pacote $2.99,โฮโอ $2.99 แพ็ก,1,,{card={id=1271};gold=400000;rmb=21888;973=6;972=2;500=2},104,,,,,activity/direct_gift/icon_gjbx12.png,,,
9203,24057,神兽礼包,Ho-Oh $2.99 Pack,,鳳王 $2.99 禮包,Ho-Oh $2.99 Pack,Ho-Oh Gói $2.99,칠색조 $2.99 패키지,Ho-Oh Pacote $2.99,โฮโอ $2.99 แพ็ก,1,,{card={id=1271};gold=500000;rmb=21888;974=2;973=8;972=4;500=2},104,,,,,activity/direct_gift/icon_gjbx12.png,,,
9204,24057,神兽礼包,Ho-Oh $4.99 Pack,,鳳王 $4.99 禮包,Ho-Oh $4.99 Pack,Ho-Oh Gói $4.99,칠색조 $4.99 패키지,Ho-Oh Pacote $4.99,โฮโอ $4.99 แพ็ก,1,,{card={id=1271};gold=600000;rmb=30000;974=3;973=10;972=6;500=3},106,,,,,activity/direct_gift/icon_gjbx12.png,,,
9205,24057,神兽礼包,Ho-Oh $8.99 Pack,,鳳王 $8.99 禮包,Ho-Oh $8.99 Pack,Ho-Oh Gói $8.99,칠색조 $8.99 패키지,Ho-Oh Pacote $8.99,โฮโอ $8.99 แพ็ก,2,,{card={id=1271};gold=700000;rmb=42888;974=4;973=12;972=6;500=4},107,,,,,activity/direct_gift/icon_gjbx12.png,,,
9206,24057,神兽礼包,Ho-Oh $14.99 Pack,,鳳王 $14.99 禮包,Ho-Oh $14.99 Pack,Ho-Oh Gói $14.99,칠색조 $14.99 패키지,Ho-Oh Pacote $14.99,โฮโอ $14.99 แพ็ก,4,,{card={id=1271};gold=1000000;rmb=68888;974=8;973=16;972=10;500=4},108,,,,,activity/direct_gift/icon_gjbx12.png,,,
9207,24057,神兽礼包,Ho-Oh $19.99 Pack,,鳳王 $19.99 禮包,Ho-Oh $19.99 Pack,Ho-Oh Gói $19.99,칠색조 $19.99 패키지,Ho-Oh Pacote $19.99,โฮโอ $19.99 แพ็ก,4,,{card={id=1271};gold=3000000;rmb=88888;974=15;973=22;972=15;500=8},109,,,,,activity/direct_gift/icon_gjbx12.png,,,
9208,24057,神兽礼包,Ho-Oh $25.99 Pack,,鳳王 $25.99 禮包,Ho-Oh $25.99 Pack,Ho-Oh Gói $25.99,칠색조 $25.99 패키지,Ho-Oh Pacote $25.99,โฮโอ $25.99 แพ็ก,4,,{card={id=1271};gold=5000000;rmb=108888;974=20;973=35;972=25;500=12},110,,,,,activity/direct_gift/icon_gjbx12.png,,,
9209,24057,神兽礼包,Ho-Oh $29.99 Pack,,鳳王 $29.99 禮包,Ho-Oh $29.99 Pack,Ho-Oh Gói $29.99,칠색조 $29.99 패키지,Ho-Oh Pacote $29.99,โฮโอ $29.99 แพ็ก,4,,{card={id=1271};gold=15000000;rmb=58888;974=28;973=340;972=50;500=18},111,,,,,activity/direct_gift/icon_gjbx12.png,,,
9210,24057,神兽礼包,Ho-Oh $49.99 Pack,,鳳王 $49.99 禮包,Ho-Oh $49.99 Pack,Ho-Oh Gói $49.99,칠색조 $49.99 패키지,Ho-Oh Pacote $49.99,โฮโอ $49.99 แพ็ก,1,,{gold=25000000;rmb=188888;6105=1;31301=1},112,,,,,activity/direct_gift/icon_gjbx12.png,,,
,,,,,,,,,,,,,,,,,,,,,,
9211,24058,神兽礼包,Send Gift,免费礼包,贈送禮物,Send Gift,Tặng quà,선물 보내기,Enviar presente,ส่งของขวัญ,1,1,{rmb=888;4000=200;2103=20;500=1},,0,0,,1,activity/direct_gift/box_cr3.png,,,
9212,24058,神兽礼包,Celebi $0.99 Pack,,時拉比 $0.99 禮包,Celebi $0.99 Pack,Celebi Gói $0.99,세레비 $0.99 팩,Celebi Pacote de $0.99,แพ็ก Celebi ราคา $0.99,1,,{card={id=1281};gold=100000;rmb=5888;500=4},102,,,TRUE,,activity/direct_gift/icon_gjbx12.png,,,
9213,24058,神兽礼包,Celebi $1.99 Pack,,時拉比 $1.99 禮包,Celebi $1.99 Pack,Celebi Gói $1.99,세레비 $1.99 팩,Celebi Pacote de $1.99,แพ็ก Celebi ราคา $1.99,1,,{card={id=1281};gold=200000;rmb=12888;973=2;500=2},103,,,TRUE,,activity/direct_gift/icon_gjbx12.png,,,
9214,24058,神兽礼包,Celebi $1.99 Pack,,時拉比 $1.99 禮包,Celebi $1.99 Pack,Celebi Gói $1.99,세레비 $1.99 팩,Celebi Pacote de $1.99,แพ็ก Celebi ราคา $1.99,1,,{card={id=1281};gold=300000;rmb=12888;993=3;972=2;500=2},103,,,,,activity/direct_gift/icon_gjbx12.png,,,
9215,24058,神兽礼包,Celebi $2.99 Pack,,時拉比 $2.99 禮包,Celebi $2.99 Pack,Celebi Gói $2.99,세레비 $2.99 팩,Celebi Pacote de $2.99,แพ็ก Celebi ราคา $2.99,1,,{card={id=1281};gold=400000;rmb=21888;973=6;972=2;500=2},104,,,,,activity/direct_gift/icon_gjbx12.png,,,
9216,24058,神兽礼包,Celebi $2.99 Pack,,時拉比 $2.99 禮包,Celebi $2.99 Pack,Celebi Gói $2.99,세레비 $2.99 팩,Celebi Pacote de $2.99,แพ็ก Celebi ราคา $2.99,1,,{card={id=1281};gold=500000;rmb=21888;974=2;973=8;972=4;500=2},104,,,,,activity/direct_gift/icon_gjbx12.png,,,
9217,24058,神兽礼包,Celebi $4.99 Pack,,時拉比 $4.99 禮包,Celebi $4.99 Pack,Celebi Gói $4.99,세레비 $4.99 팩,Celebi Pacote de $4.99,แพ็ก Celebi ราคา $4.99,1,,{card={id=1281};gold=600000;rmb=30000;974=3;973=10;972=6;500=3},106,,,,,activity/direct_gift/icon_gjbx12.png,,,
9218,24058,神兽礼包,Celebi $8.99 Pack,,時拉比 $8.99 禮包,Celebi $8.99 Pack,Celebi Gói $8.99,세레비 $8.99 팩,Celebi Pacote de $8.99,แพ็ก Celebi ราคา $8.99,2,,{card={id=1281};gold=700000;rmb=42888;974=4;973=12;972=6;500=4},107,,,,,activity/direct_gift/icon_gjbx12.png,,,
9219,24058,神兽礼包,Celebi $14.99 Pack,,時拉比 $14.99 禮包,Celebi $14.99 Pack,Celebi Gói $14.99,세레비 $14.99 팩,Celebi Pacote de $14.99,แพ็ก Celebi ราคา $14.99,4,,{card={id=1281};gold=1000000;rmb=68888;974=8;973=16;972=10;500=4},108,,,,,activity/direct_gift/icon_gjbx12.png,,,
9220,24058,神兽礼包,Celebi $19.99 Pack,,時拉比 $19.99 禮包,Celebi $19.99 Pack,Celebi Gói $19.99,세레비 $19.99 팩,Celebi Pacote de $19.99,แพ็ก Celebi ราคา $19.99,4,,{card={id=1281};gold=3000000;rmb=88888;974=15;973=22;972=15;500=8},109,,,,,activity/direct_gift/icon_gjbx12.png,,,
9221,24058,神兽礼包,Celebi $25.99 Pack,,時拉比 $25.99 禮包,Celebi $25.99 Pack,Celebi Gói $25.99,세레비 $25.99 팩,Celebi Pacote de $25.99,แพ็ก Celebi ราคา $25.99,4,,{card={id=1281};gold=5000000;rmb=108888;974=20;973=35;972=25;500=12},110,,,,,activity/direct_gift/icon_gjbx12.png,,,
9222,24058,神兽礼包,Celebi $29.99 Pack,,時拉比 $29.99 禮包,Celebi $29.99 Pack,Celebi Gói $29.99,세레비 $29.99 팩,Celebi Pacote de $29.99,แพ็ก Celebi ราคา $29.99,4,,{card={id=1281};gold=15000000;rmb=58888;974=28;973=340;972=50;500=18},111,,,,,activity/direct_gift/icon_gjbx12.png,,,
9223,24058,神兽礼包,Celebi $49.99 Pack,,時拉比 $49.99 禮包,Celebi $49.99 Pack,Celebi Gói $49.99,세레비 $49.99 팩,Celebi Pacote de $49.99,แพ็ก Celebi ราคา $49.99,1,,{gold=25000000;rmb=188888;6105=1;40423=1},112,,,,,activity/direct_gift/icon_gjbx12.png,,,
,,,,,,,,,,,,,,,,,,,,,,
9224,24059,神兽礼包,Send Gift,免费礼包,贈送禮物,Send Gift,Tặng quà,선물 보내기,Enviar presente,ส่งของขวัญ,1,1,{rmb=888;4000=200;2103=20;500=1},,0,0,,1,activity/direct_gift/box_cr3.png,,,
9225,24059,神兽礼包,Jirachi $0.99 Pack,,基拉祈 $0.99 禮包,Jirachi $0.99 Pack,Jirachi Gói $0.99,지라치 $0.99 팩,Jirachi Pacote de $0.99,แพ็ก Jirachi ราคา $0.99,1,,{card={id=1991};gold=100000;rmb=5888;500=4},102,,,TRUE,,activity/direct_gift/icon_gjbx12.png,,,
9226,24059,神兽礼包,Jirachi $1.99 Pack,,基拉祈 $1.99 禮包,Jirachi $1.99 Pack,Jirachi Gói $1.99,지라치 $1.99 팩,Jirachi Pacote de $1.99,แพ็ก Jirachi ราคา $1.99,1,,{card={id=1991};gold=200000;rmb=12888;973=2;500=2},103,,,TRUE,,activity/direct_gift/icon_gjbx12.png,,,
9227,24059,神兽礼包,Jirachi $1.99 Pack,,基拉祈 $1.99 禮包,Jirachi $1.99 Pack,Jirachi Gói $1.99,지라치 $1.99 팩,Jirachi Pacote de $1.99,แพ็ก Jirachi ราคา $1.99,1,,{card={id=1991};gold=300000;rmb=12888;993=3;972=2;500=2},103,,,,,activity/direct_gift/icon_gjbx12.png,,,
9228,24059,神兽礼包,Jirachi $2.99 Pack,,基拉祈 $2.99 禮包,Jirachi $2.99 Pack,Jirachi Gói $2.99,지라치 $2.99 팩,Jirachi Pacote de $2.99,แพ็ก Jirachi ราคา $2.99,1,,{card={id=1991};gold=400000;rmb=21888;973=6;972=2;500=2},104,,,,,activity/direct_gift/icon_gjbx12.png,,,
9229,24059,神兽礼包,Jirachi $2.99 Pack,,基拉祈 $2.99 禮包,Jirachi $2.99 Pack,Jirachi Gói $2.99,지라치 $2.99 팩,Jirachi Pacote de $2.99,แพ็ก Jirachi ราคา $2.99,1,,{card={id=1991};gold=500000;rmb=21888;974=2;973=8;972=4;500=2},104,,,,,activity/direct_gift/icon_gjbx12.png,,,
9230,24059,神兽礼包,Jirachi $4.99 Pack,,基拉祈 $4.99 禮包,Jirachi $4.99 Pack,Jirachi Gói $4.99,지라치 $4.99 팩,Jirachi Pacote de $4.99,แพ็ก Jirachi ราคา $4.99,1,,{card={id=1991};gold=600000;rmb=30000;974=3;973=10;972=6;500=3},106,,,,,activity/direct_gift/icon_gjbx12.png,,,
9231,24059,神兽礼包,Jirachi $8.99 Pack,,基拉祈 $8.99 禮包,Jirachi $8.99 Pack,Jirachi Gói $8.99,지라치 $8.99 팩,Jirachi Pacote de $8.99,แพ็ก Jirachi ราคา $8.99,2,,{card={id=1991};gold=700000;rmb=42888;974=4;973=12;972=6;500=4},107,,,,,activity/direct_gift/icon_gjbx12.png,,,
9232,24059,神兽礼包,Jirachi $14.99 Pack,,基拉祈 $14.99 禮包,Jirachi $14.99 Pack,Jirachi Gói $14.99,지라치 $14.99 팩,Jirachi Pacote de $14.99,แพ็ก Jirachi ราคา $14.99,4,,{card={id=1991};gold=1000000;rmb=68888;974=8;973=16;972=10;500=4},108,,,,,activity/direct_gift/icon_gjbx12.png,,,
9233,24059,神兽礼包,Jirachi $19.99 Pack,,基拉祈 $19.99 禮包,Jirachi $19.99 Pack,Jirachi Gói $19.99,지라치 $19.99 팩,Jirachi Pacote de $19.99,แพ็ก Jirachi ราคา $19.99,4,,{card={id=1991};gold=3000000;rmb=88888;974=15;973=22;972=15;500=8},109,,,,,activity/direct_gift/icon_gjbx12.png,,,
9234,24059,神兽礼包,Jirachi $25.99 Pack,,基拉祈 $25.99 禮包,Jirachi $25.99 Pack,Jirachi Gói $25.99,지라치 $25.99 팩,Jirachi Pacote de $25.99,แพ็ก Jirachi ราคา $25.99,4,,{card={id=1991};gold=5000000;rmb=108888;974=20;973=35;972=25;500=12},110,,,,,activity/direct_gift/icon_gjbx12.png,,,
9235,24059,神兽礼包,Jirachi $29.99 Pack,,基拉祈 $29.99 禮包,Jirachi $29.99 Pack,Jirachi Gói $29.99,지라치 $29.99 팩,Jirachi Pacote de $29.99,แพ็ก Jirachi ราคา $29.99,4,,{card={id=1991};gold=15000000;rmb=58888;974=28;973=340;972=50;500=18},111,,,,,activity/direct_gift/icon_gjbx12.png,,,
9236,24059,神兽礼包,Jirachi $49.99 Pack,,基拉祈 $49.99 禮包,Jirachi $49.99 Pack,Jirachi Gói $49.99,지라치 $49.99 팩,Jirachi Pacote de $49.99,แพ็ก Jirachi ราคา $49.99,1,,{gold=25000000;rmb=188888;6105=1;30419=1},112,,,,,activity/direct_gift/icon_gjbx12.png,,,
,,,,,,,,,,,,,,,,,,,,,,
9237,24060,神兽礼包,Send Gift,免费礼包,贈送禮物,Send Gift,Tặng quà,선물 보내기,Enviar presente,ส่งของขวัญ,1,1,{rmb=888;4000=200;2103=20;500=1},,0,0,,1,activity/direct_gift/box_cr3.png,,,
9238,24060,神兽礼包,Darkrai $0.99 Pack,,達克萊伊 $0.99 禮包,Darkrai $0.99 Pack,Darkrai Gói $0.99,다크라이 $0.99 팩,Darkrai Pacote de $0.99,แพ็ก Darkrai ราคา $0.99,1,,{card={id=2431};gold=100000;rmb=5888;500=4},102,,,TRUE,,activity/direct_gift/icon_gjbx12.png,,,
9239,24060,神兽礼包,Darkrai $1.99 Pack,,達克萊伊 $1.99 禮包,Darkrai $1.99 Pack,Darkrai Gói $1.99,다크라이 $1.99 팩,Darkrai Pacote de $1.99,แพ็ก Darkrai ราคา $1.99,1,,{card={id=2431};gold=200000;rmb=12888;973=2;500=2},103,,,TRUE,,activity/direct_gift/icon_gjbx12.png,,,
