变量名,seq,level,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3
2179,22,79,1,14308,7,2839,8,2839
2180,22,80,1,14436,7,2865,8,2865
2181,22,81,1,15250,7,3026,8,3026
2182,22,82,1,15387,7,3053,8,3053
2183,22,83,1,15525,7,3081,8,3081
2184,22,84,1,15662,7,3108,8,3108
2185,22,85,1,15799,7,3135,8,3135
2186,22,86,1,15936,7,3162,8,3162
2187,22,87,1,16073,7,3189,8,3189
2188,22,88,1,16210,7,3217,8,3217
2189,22,89,1,16347,7,3244,8,3244
2190,22,90,1,16484,7,3271,8,3271
2191,22,91,1,17392,7,3451,8,3451
2192,22,92,1,17538,7,3480,8,3480
2193,22,93,1,17684,7,3509,8,3509
2194,22,94,1,17829,7,3538,8,3538
2195,22,95,1,17975,7,3567,8,3567
2196,22,96,1,18121,7,3596,8,3596
2197,22,97,1,18266,7,3625,8,3625
2198,22,98,1,18412,7,3654,8,3654
2199,22,99,1,18557,7,3682,8,3682
2200,22,100,1,18703,7,3711,8,3711
2201,23,1,9,1190,10,1190,0,
2202,23,2,9,1209,10,1209,0,
2203,23,3,9,1228,10,1228,0,
2204,23,4,9,1247,10,1247,0,
2205,23,5,9,1266,10,1266,0,
2206,23,6,9,1285,10,1285,0,
2207,23,7,9,1304,10,1304,0,
2208,23,8,9,1323,10,1323,0,
2209,23,9,9,1342,10,1342,0,
2210,23,10,9,1361,10,1361,0,
2211,23,11,9,1404,10,1404,0,
2212,23,12,9,1426,10,1426,0,
2213,23,13,9,1447,10,1447,0,
2214,23,14,9,1468,10,1468,0,
2215,23,15,9,1490,10,1490,0,
2216,23,16,9,1511,10,1511,0,
2217,23,17,9,1533,10,1533,0,
2218,23,18,9,1554,10,1554,0,
2219,23,19,9,1576,10,1576,0,
2220,23,20,9,1597,10,1597,0,
2221,23,21,9,1666,10,1666,0,
2222,23,22,9,1690,10,1690,0,
2223,23,23,9,1714,10,1714,0,
2224,23,24,9,1737,10,1737,0,
2225,23,25,9,1761,10,1761,0,
2226,23,26,9,1785,10,1785,0,
2227,23,27,9,1809,10,1809,0,
2228,23,28,9,1833,10,1833,0,
2229,23,29,9,1856,10,1856,0,
2230,23,30,9,1880,10,1880,0,
2231,23,31,9,1975,10,1975,0,
2232,23,32,9,2002,10,2002,0,
2233,23,33,9,2028,10,2028,0,
2234,23,34,9,2054,10,2054,0,
2235,23,35,9,2080,10,2080,0,
2236,23,36,9,2106,10,2106,0,
2237,23,37,9,2132,10,2132,0,
2238,23,38,9,2159,10,2159,0,
2239,23,39,9,2185,10,2185,0,
2240,23,40,9,2211,10,2211,0,
2241,23,41,9,2332,10,2332,0,
2242,23,42,9,2361,10,2361,0,
2243,23,43,9,2390,10,2390,0,
2244,23,44,9,2418,10,2418,0,
2245,23,45,9,2447,10,2447,0,
2246,23,46,9,2475,10,2475,0,
2247,23,47,9,2504,10,2504,0,
2248,23,48,9,2532,10,2532,0,
2249,23,49,9,2561,10,2561,0,
2250,23,50,9,2589,10,2589,0,
2251,23,51,9,2737,10,2737,0,
2252,23,52,9,2768,10,2768,0,
2253,23,53,9,2799,10,2799,0,
2254,23,54,9,2830,10,2830,0,
2255,23,55,9,2861,10,2861,0,
2256,23,56,9,2892,10,2892,0,
2257,23,57,9,2923,10,2923,0,
2258,23,58,9,2954,10,2954,0,
2259,23,59,9,2985,10,2985,0,
2260,23,60,9,3015,10,3015,0,
2261,23,61,9,3189,10,3189,0,
2262,23,62,9,3223,10,3223,0,
2263,23,63,9,3256,10,3256,0,
2264,23,64,9,3289,10,3289,0,
2265,23,65,9,3322,10,3322,0,
2266,23,66,9,3356,10,3356,0,
2267,23,67,9,3389,10,3389,0,
2268,23,68,9,3422,10,3422,0,
2269,23,69,9,3456,10,3456,0,
2270,23,70,9,3489,10,3489,0,
2271,23,71,9,3689,10,3689,0,
2272,23,72,9,3725,10,3725,0,
2273,23,73,9,3760,10,3760,0,
2274,23,74,9,3796,10,3796,0,
2275,23,75,9,3832,10,3832,0,
2276,23,76,9,3868,10,3868,0,
2277,23,77,9,3903,10,3903,0,
2278,23,78,9,3939,10,3939,0,
2279,23,79,9,3975,10,3975,0,
2280,23,80,9,4010,10,4010,0,
2281,23,81,9,4236,10,4236,0,
2282,23,82,9,4274,10,4274,0,
2283,23,83,9,4313,10,4313,0,
2284,23,84,9,4351,10,4351,0,
2285,23,85,9,4389,10,4389,0,
2286,23,86,9,4427,10,4427,0,
2287,23,87,9,4465,10,4465,0,
2288,23,88,9,4503,10,4503,0,
2289,23,89,9,4541,10,4541,0,
2290,23,90,9,4579,10,4579,0,
2291,23,91,9,4831,10,4831,0,
2292,23,92,9,4872,10,4872,0,
2293,23,93,9,4912,10,4912,0,
2294,23,94,9,4953,10,4953,0,
2295,23,95,9,4993,10,4993,0,
2296,23,96,9,5034,10,5034,0,
2297,23,97,9,5074,10,5074,0,
2298,23,98,9,5115,10,5115,0,
2299,23,99,9,5155,10,5155,0,
2300,23,100,9,5196,10,5196,0,
2301,24,1,1,4284,7,850,8,850
2302,24,2,1,4353,7,864,8,864
2303,24,3,1,4421,7,877,8,877
2304,24,4,1,4490,7,891,8,891
2305,24,5,1,4558,7,905,8,905
2306,24,6,1,4627,7,918,8,918
2307,24,7,1,4695,7,932,8,932
2308,24,8,1,4764,7,945,8,945
2309,24,9,1,4832,7,959,8,959
2310,24,10,1,4901,7,973,8,973
2311,24,11,1,5055,7,1003,8,1003
2312,24,12,1,5132,7,1019,8,1019
2313,24,13,1,5209,7,1034,8,1034
2314,24,14,1,5286,7,1049,8,1049
2315,24,15,1,5364,7,1064,8,1064
2316,24,16,1,5441,7,1080,8,1080
2317,24,17,1,5518,7,1095,8,1095
2318,24,18,1,5595,7,1110,8,1110
2319,24,19,1,5672,7,1126,8,1126
2320,24,20,1,5749,7,1141,8,1141
2321,24,21,1,5998,7,1190,8,1190
2322,24,22,1,6083,7,1207,8,1207
2323,24,23,1,6169,7,1224,8,1224
2324,24,24,1,6255,7,1241,8,1241
2325,24,25,1,6340,7,1258,8,1258
2326,24,26,1,6426,7,1275,8,1275
2327,24,27,1,6512,7,1292,8,1292
2328,24,28,1,6597,7,1309,8,1309
2329,24,29,1,6683,7,1326,8,1326
2330,24,30,1,6769,7,1343,8,1343
2331,24,31,1,7111,7,1411,8,1411
2332,24,32,1,7206,7,1430,8,1430
2333,24,33,1,7300,7,1449,8,1449
2334,24,34,1,7394,7,1467,8,1467
2335,24,35,1,7488,7,1486,8,1486
2336,24,36,1,7582,7,1505,8,1505
2337,24,37,1,7677,7,1523,8,1523
2338,24,38,1,7771,7,1542,8,1542
2339,24,39,1,7865,7,1561,8,1561
2340,24,40,1,7959,7,1580,8,1580
2341,24,41,1,8396,7,1666,8,1666
2342,24,42,1,8499,7,1687,8,1687
2343,24,43,1,8602,7,1707,8,1707
2344,24,44,1,8705,7,1727,8,1727
2345,24,45,1,8808,7,1748,8,1748
2346,24,46,1,8910,7,1768,8,1768
2347,24,47,1,9013,7,1789,8,1789
2348,24,48,1,9116,7,1809,8,1809
2349,24,49,1,9219,7,1829,8,1829
2350,24,50,1,9322,7,1850,8,1850
2351,24,51,1,9853,7,1955,8,1955
2352,24,52,1,9964,7,1977,8,1977
2353,24,53,1,10076,7,1999,8,1999
2354,24,54,1,10187,7,2022,8,2022
2355,24,55,1,10298,7,2044,8,2044
2356,24,56,1,10410,7,2066,8,2066
2357,24,57,1,10521,7,2088,8,2088
2358,24,58,1,10633,7,2110,8,2110
2359,24,59,1,10744,7,2132,8,2132
2360,24,60,1,10855,7,2154,8,2154
2361,24,61,1,11481,7,2278,8,2278
2362,24,62,1,11601,7,2302,8,2302
2363,24,63,1,11721,7,2326,8,2326
2364,24,64,1,11841,7,2350,8,2350
2365,24,65,1,11960,7,2373,8,2373
2366,24,66,1,12080,7,2397,8,2397
2367,24,67,1,12200,7,2421,8,2421
2368,24,68,1,12320,7,2445,8,2445
2369,24,69,1,12440,7,2469,8,2469
2370,24,70,1,12560,7,2492,8,2492
2371,24,71,1,13280,7,2635,8,2635
2372,24,72,1,13408,7,2661,8,2661
2373,24,73,1,13537,7,2686,8,2686
2374,24,74,1,13665,7,2712,8,2712
2375,24,75,1,13794,7,2737,8,2737
2376,24,76,1,13922,7,2763,8,2763
2377,24,77,1,14051,7,2788,8,2788
2378,24,78,1,14179,7,2814,8,2814
2379,24,79,1,14308,7,2839,8,2839
2380,24,80,1,14436,7,2865,8,2865
2381,24,81,1,15250,7,3026,8,3026
2382,24,82,1,15387,7,3053,8,3053
2383,24,83,1,15525,7,3081,8,3081
2384,24,84,1,15662,7,3108,8,3108
2385,24,85,1,15799,7,3135,8,3135
2386,24,86,1,15936,7,3162,8,3162
2387,24,87,1,16073,7,3189,8,3189
2388,24,88,1,16210,7,3217,8,3217
2389,24,89,1,16347,7,3244,8,3244
2390,24,90,1,16484,7,3271,8,3271
2391,24,91,1,17392,7,3451,8,3451
2392,24,92,1,17538,7,3480,8,3480
2393,24,93,1,17684,7,3509,8,3509
2394,24,94,1,17829,7,3538,8,3538
2395,24,95,1,17975,7,3567,8,3567
2396,24,96,1,18121,7,3596,8,3596
2397,24,97,1,18266,7,3625,8,3625
2398,24,98,1,18412,7,3654,8,3654
2399,24,99,1,18557,7,3682,8,3682
2400,24,100,1,18703,7,3711,8,3711
2401,25,1,1,12600,0,,0,
2402,25,2,1,12802,0,,0,
2403,25,3,1,13003,0,,0,
2404,25,4,1,13205,0,,0,
2405,25,5,1,13406,0,,0,
2406,25,6,1,13608,0,,0,
2407,25,7,1,13810,0,,0,
2408,25,8,1,14011,0,,0,
2409,25,9,1,14213,0,,0,
2410,25,10,1,14414,0,,0,
2411,25,11,1,14868,0,,0,
2412,25,12,1,15095,0,,0,
2413,25,13,1,15322,0,,0,
2414,25,14,1,15548,0,,0,
2415,25,15,1,15775,0,,0,
2416,25,16,1,16002,0,,0,
2417,25,17,1,16229,0,,0,
2418,25,18,1,16456,0,,0,
2419,25,19,1,16682,0,,0,
2420,25,20,1,16909,0,,0,
2421,25,21,1,17640,0,,0,
2422,25,22,1,17892,0,,0,
2423,25,23,1,18144,0,,0,
2424,25,24,1,18396,0,,0,
2425,25,25,1,18648,0,,0,
2426,25,26,1,18900,0,,0,
2427,25,27,1,19152,0,,0,
2428,25,28,1,19404,0,,0,
2429,25,29,1,19656,0,,0,
2430,25,30,1,19908,0,,0,
2431,25,31,1,20916,0,,0,
2432,25,32,1,21193,0,,0,
2433,25,33,1,21470,0,,0,
2434,25,34,1,21748,0,,0,
2435,25,35,1,22025,0,,0,
2436,25,36,1,22302,0,,0,
2437,25,37,1,22579,0,,0,
2438,25,38,1,22856,0,,0,
2439,25,39,1,23134,0,,0,
2440,25,40,1,23411,0,,0,
2441,25,41,1,24696,0,,0,
2442,25,42,1,24998,0,,0,
2443,25,43,1,25301,0,,0,
2444,25,44,1,25603,0,,0,
2445,25,45,1,25906,0,,0,
2446,25,46,1,26208,0,,0,
2447,25,47,1,26510,0,,0,
2448,25,48,1,26813,0,,0,
2449,25,49,1,27115,0,,0,
2450,25,50,1,27418,0,,0,
2451,25,51,1,28980,0,,0,
2452,25,52,1,29308,0,,0,
2453,25,53,1,29635,0,,0,
2454,25,54,1,29963,0,,0,
2455,25,55,1,30290,0,,0,
2456,25,56,1,30618,0,,0,
2457,25,57,1,30946,0,,0,
2458,25,58,1,31273,0,,0,
2459,25,59,1,31601,0,,0,
2460,25,60,1,31928,0,,0,
2461,25,61,1,33768,0,,0,
2462,25,62,1,34121,0,,0,
2463,25,63,1,34474,0,,0,
2464,25,64,1,34826,0,,0,
2465,25,65,1,35179,0,,0,
2466,25,66,1,35532,0,,0,
2467,25,67,1,35885,0,,0,
2468,25,68,1,36238,0,,0,
2469,25,69,1,36590,0,,0,
2470,25,70,1,36943,0,,0,
2471,25,71,1,39060,0,,0,
2472,25,72,1,39438,0,,0,
2473,25,73,1,39816,0,,0,
2474,25,74,1,40194,0,,0,
2475,25,75,1,40572,0,,0,
2476,25,76,1,40950,0,,0,
2477,25,77,1,41328,0,,0,
2478,25,78,1,41706,0,,0,
2479,25,79,1,42084,0,,0,
2480,25,80,1,42462,0,,0,
2481,25,81,1,44856,0,,0,
2482,25,82,1,45259,0,,0,
2483,25,83,1,45662,0,,0,
2484,25,84,1,46066,0,,0,
2485,25,85,1,46469,0,,0,
2486,25,86,1,46872,0,,0,
2487,25,87,1,47275,0,,0,
2488,25,88,1,47678,0,,0,
2489,25,89,1,48082,0,,0,
2490,25,90,1,48485,0,,0,
2491,25,91,1,51156,0,,0,
2492,25,92,1,51584,0,,0,
2493,25,93,1,52013,0,,0,
2494,25,94,1,52441,0,,0,
2495,25,95,1,52870,0,,0,
2496,25,96,1,53298,0,,0,
2497,25,97,1,53726,0,,0,
2498,25,98,1,54155,0,,0,
2499,25,99,1,54583,0,,0,
2500,25,100,1,55012,0,,0,
2501,26,1,7,2500,8,2500,0,
2502,26,2,7,2540,8,2540,0,
2503,26,3,7,2580,8,2580,0,
2504,26,4,7,2620,8,2620,0,
2505,26,5,7,2660,8,2660,0,
2506,26,6,7,2700,8,2700,0,
2507,26,7,7,2740,8,2740,0,
2508,26,8,7,2780,8,2780,0,
2509,26,9,7,2820,8,2820,0,
2510,26,10,7,2860,8,2860,0,
2511,26,11,7,2950,8,2950,0,
2512,26,12,7,2995,8,2995,0,
2513,26,13,7,3040,8,3040,0,
2514,26,14,7,3085,8,3085,0,
2515,26,15,7,3130,8,3130,0,
2516,26,16,7,3175,8,3175,0,
2517,26,17,7,3220,8,3220,0,
2518,26,18,7,3265,8,3265,0,
2519,26,19,7,3310,8,3310,0,
2520,26,20,7,3355,8,3355,0,
2521,26,21,7,3500,8,3500,0,
2522,26,22,7,3550,8,3550,0,
2523,26,23,7,3600,8,3600,0,
2524,26,24,7,3650,8,3650,0,
2525,26,25,7,3700,8,3700,0,
2526,26,26,7,3750,8,3750,0,
2527,26,27,7,3800,8,3800,0,
2528,26,28,7,3850,8,3850,0,
2529,26,29,7,3900,8,3900,0,
2530,26,30,7,3950,8,3950,0,
2531,26,31,7,4150,8,4150,0,
2532,26,32,7,4205,8,4205,0,
2533,26,33,7,4260,8,4260,0,
2534,26,34,7,4315,8,4315,0,
2535,26,35,7,4370,8,4370,0,
2536,26,36,7,4425,8,4425,0,
2537,26,37,7,4480,8,4480,0,
2538,26,38,7,4535,8,4535,0,
2539,26,39,7,4590,8,4590,0,
2540,26,40,7,4645,8,4645,0,
2541,26,41,7,4900,8,4900,0,
2542,26,42,7,4960,8,4960,0,
2543,26,43,7,5020,8,5020,0,
2544,26,44,7,5080,8,5080,0,
2545,26,45,7,5140,8,5140,0,
2546,26,46,7,5200,8,5200,0,
2547,26,47,7,5260,8,5260,0,
2548,26,48,7,5320,8,5320,0,
2549,26,49,7,5380,8,5380,0,
2550,26,50,7,5440,8,5440,0,
2551,26,51,7,5750,8,5750,0,
2552,26,52,7,5815,8,5815,0,
2553,26,53,7,5880,8,5880,0,
2554,26,54,7,5945,8,5945,0,
2555,26,55,7,6010,8,6010,0,
2556,26,56,7,6075,8,6075,0,
2557,26,57,7,6140,8,6140,0,
2558,26,58,7,6205,8,6205,0,
2559,26,59,7,6270,8,6270,0,
2560,26,60,7,6335,8,6335,0,
2561,26,61,7,6700,8,6700,0,
2562,26,62,7,6770,8,6770,0,
2563,26,63,7,6840,8,6840,0,
2564,26,64,7,6910,8,6910,0,
2565,26,65,7,6980,8,6980,0,
2566,26,66,7,7050,8,7050,0,
2567,26,67,7,7120,8,7120,0,
2568,26,68,7,7190,8,7190,0,
2569,26,69,7,7260,8,7260,0,
2570,26,70,7,7330,8,7330,0,
2571,26,71,7,7750,8,7750,0,
2572,26,72,7,7825,8,7825,0,
2573,26,73,7,7900,8,7900,0,
2574,26,74,7,7975,8,7975,0,
2575,26,75,7,8050,8,8050,0,
2576,26,76,7,8125,8,8125,0,
2577,26,77,7,8200,8,8200,0,
2578,26,78,7,8275,8,8275,0,
2579,26,79,7,8350,8,8350,0,
2580,26,80,7,8425,8,8425,0,
2581,26,81,7,8900,8,8900,0,
2582,26,82,7,8980,8,8980,0,
2583,26,83,7,9060,8,9060,0,
2584,26,84,7,9140,8,9140,0,
2585,26,85,7,9220,8,9220,0,
2586,26,86,7,9300,8,9300,0,
2587,26,87,7,9380,8,9380,0,
2588,26,88,7,9460,8,9460,0,
2589,26,89,7,9540,8,9540,0,
2590,26,90,7,9620,8,9620,0,
2591,26,91,7,10150,8,10150,0,
2592,26,92,7,10235,8,10235,0,
2593,26,93,7,10320,8,10320,0,
2594,26,94,7,10405,8,10405,0,
2595,26,95,7,10490,8,10490,0,
2596,26,96,7,10575,8,10575,0,
2597,26,97,7,10660,8,10660,0,
2598,26,98,7,10745,8,10745,0,
2599,26,99,7,10830,8,10830,0,
2600,26,100,7,10915,8,10915,0,
2601,27,1,9,1750,10,1750,0,
2602,27,2,9,1778,10,1778,0,
2603,27,3,9,1806,10,1806,0,
2604,27,4,9,1834,10,1834,0,
2605,27,5,9,1862,10,1862,0,
2606,27,6,9,1890,10,1890,0,
2607,27,7,9,1918,10,1918,0,
2608,27,8,9,1946,10,1946,0,
2609,27,9,9,1974,10,1974,0,
2610,27,10,9,2002,10,2002,0,
2611,27,11,9,2065,10,2065,0,
2612,27,12,9,2097,10,2097,0,
2613,27,13,9,2128,10,2128,0,
2614,27,14,9,2160,10,2160,0,
2615,27,15,9,2191,10,2191,0,
2616,27,16,9,2223,10,2223,0,
2617,27,17,9,2254,10,2254,0,
2618,27,18,9,2286,10,2286,0,
2619,27,19,9,2317,10,2317,0,
2620,27,20,9,2349,10,2349,0,
2621,27,21,9,2450,10,2450,0,
2622,27,22,9,2485,10,2485,0,
2623,27,23,9,2520,10,2520,0,
2624,27,24,9,2555,10,2555,0,
2625,27,25,9,2590,10,2590,0,
2626,27,26,9,2625,10,2625,0,
2627,27,27,9,2660,10,2660,0,
2628,27,28,9,2695,10,2695,0,
2629,27,29,9,2730,10,2730,0,
2630,27,30,9,2765,10,2765,0,
2631,27,31,9,2905,10,2905,0,
2632,27,32,9,2944,10,2944,0,
2633,27,33,9,2982,10,2982,0,
2634,27,34,9,3021,10,3021,0,
2635,27,35,9,3059,10,3059,0,
2636,27,36,9,3098,10,3098,0,
2637,27,37,9,3136,10,3136,0,
2638,27,38,9,3175,10,3175,0,
2639,27,39,9,3213,10,3213,0,
2640,27,40,9,3252,10,3252,0,
2641,27,41,9,3430,10,3430,0,
2642,27,42,9,3472,10,3472,0,
2643,27,43,9,3514,10,3514,0,
2644,27,44,9,3556,10,3556,0,
2645,27,45,9,3598,10,3598,0,
2646,27,46,9,3640,10,3640,0,
2647,27,47,9,3682,10,3682,0,
2648,27,48,9,3724,10,3724,0,
2649,27,49,9,3766,10,3766,0,
2650,27,50,9,3808,10,3808,0,
2651,27,51,9,4025,10,4025,0,
2652,27,52,9,4071,10,4071,0,
2653,27,53,9,4116,10,4116,0,
2654,27,54,9,4162,10,4162,0,
2655,27,55,9,4207,10,4207,0,
2656,27,56,9,4253,10,4253,0,
2657,27,57,9,4298,10,4298,0,
2658,27,58,9,4344,10,4344,0,
2659,27,59,9,4389,10,4389,0,
2660,27,60,9,4435,10,4435,0,
2661,27,61,9,4690,10,4690,0,
2662,27,62,9,4739,10,4739,0,
2663,27,63,9,4788,10,4788,0,
2664,27,64,9,4837,10,4837,0,
2665,27,65,9,4886,10,4886,0,
2666,27,66,9,4935,10,4935,0,
2667,27,67,9,4984,10,4984,0,
2668,27,68,9,5033,10,5033,0,
2669,27,69,9,5082,10,5082,0,
2670,27,70,9,5131,10,5131,0,
2671,27,71,9,5425,10,5425,0,
2672,27,72,9,5478,10,5478,0,
2673,27,73,9,5530,10,5530,0,
2674,27,74,9,5583,10,5583,0,
2675,27,75,9,5635,10,5635,0,
2676,27,76,9,5688,10,5688,0,
2677,27,77,9,5740,10,5740,0,
2678,27,78,9,5793,10,5793,0,
2679,27,79,9,5845,10,5845,0,
2680,27,80,9,5898,10,5898,0,
2681,27,81,9,6230,10,6230,0,
2682,27,82,9,6286,10,6286,0,
2683,27,83,9,6342,10,6342,0,
2684,27,84,9,6398,10,6398,0,
2685,27,85,9,6454,10,6454,0,
2686,27,86,9,6510,10,6510,0,
2687,27,87,9,6566,10,6566,0,
2688,27,88,9,6622,10,6622,0,
2689,27,89,9,6678,10,6678,0,
2690,27,90,9,6734,10,6734,0,
2691,27,91,9,7105,10,7105,0,
2692,27,92,9,7165,10,7165,0,
2693,27,93,9,7224,10,7224,0,
2694,27,94,9,7284,10,7284,0,
2695,27,95,9,7343,10,7343,0,
2696,27,96,9,7403,10,7403,0,
2697,27,97,9,7462,10,7462,0,
2698,27,98,9,7522,10,7522,0,
2699,27,99,9,7581,10,7581,0,
2700,27,100,9,7641,10,7641,0,
2701,28,1,1,6300,7,1250,8,1250
2702,28,2,1,6401,7,1270,8,1270
2703,28,3,1,6502,7,1290,8,1290
2704,28,4,1,6603,7,1310,8,1310
2705,28,5,1,6703,7,1330,8,1330
2706,28,6,1,6804,7,1350,8,1350
2707,28,7,1,6905,7,1370,8,1370
2708,28,8,1,7006,7,1390,8,1390
2709,28,9,1,7107,7,1410,8,1410
2710,28,10,1,7207,7,1430,8,1430
2711,28,11,1,7434,7,1475,8,1475
2712,28,12,1,7548,7,1498,8,1498
2713,28,13,1,7661,7,1520,8,1520
2714,28,14,1,7774,7,1543,8,1543
2715,28,15,1,7888,7,1565,8,1565
2716,28,16,1,8001,7,1588,8,1588
2717,28,17,1,8115,7,1610,8,1610
2718,28,18,1,8228,7,1633,8,1633
2719,28,19,1,8341,7,1655,8,1655
2720,28,20,1,8455,7,1678,8,1678
2721,28,21,1,8820,7,1750,8,1750
2722,28,22,1,8946,7,1775,8,1775
2723,28,23,1,9072,7,1800,8,1800
2724,28,24,1,9198,7,1825,8,1825
2725,28,25,1,9324,7,1850,8,1850
2726,28,26,1,9450,7,1875,8,1875
2727,28,27,1,9576,7,1900,8,1900
2728,28,28,1,9702,7,1925,8,1925
2729,28,29,1,9828,7,1950,8,1950
2730,28,30,1,9954,7,1975,8,1975
2731,28,31,1,10458,7,2075,8,2075
2732,28,32,1,10597,7,2103,8,2103
2733,28,33,1,10735,7,2130,8,2130
2734,28,34,1,10874,7,2158,8,2158
2735,28,35,1,11013,7,2185,8,2185
2736,28,36,1,11151,7,2213,8,2213
2737,28,37,1,11290,7,2240,8,2240
2738,28,38,1,11428,7,2268,8,2268
2739,28,39,1,11567,7,2295,8,2295
2740,28,40,1,11706,7,2323,8,2323
2741,28,41,1,12348,7,2450,8,2450
2742,28,42,1,12499,7,2480,8,2480
2743,28,43,1,12651,7,2510,8,2510
2744,28,44,1,12802,7,2540,8,2540
2745,28,45,1,12953,7,2570,8,2570
2746,28,46,1,13104,7,2600,8,2600
2747,28,47,1,13255,7,2630,8,2630
2748,28,48,1,13407,7,2660,8,2660
2749,28,49,1,13558,7,2690,8,2690
2750,28,50,1,13709,7,2720,8,2720
2751,28,51,1,14490,7,2875,8,2875
2752,28,52,1,14654,7,2908,8,2908
2753,28,53,1,14818,7,2940,8,2940
2754,28,54,1,14982,7,2973,8,2973
2755,28,55,1,15145,7,3005,8,3005
2756,28,56,1,15309,7,3038,8,3038
2757,28,57,1,15473,7,3070,8,3070
2758,28,58,1,15637,7,3103,8,3103
2759,28,59,1,15801,7,3135,8,3135
2760,28,60,1,15964,7,3168,8,3168
2761,28,61,1,16884,7,3350,8,3350
2762,28,62,1,17061,7,3385,8,3385
2763,28,63,1,17237,7,3420,8,3420
2764,28,64,1,17413,7,3455,8,3455
2765,28,65,1,17590,7,3490,8,3490
2766,28,66,1,17766,7,3525,8,3525
2767,28,67,1,17943,7,3560,8,3560
2768,28,68,1,18119,7,3595,8,3595
2769,28,69,1,18295,7,3630,8,3630
2770,28,70,1,18472,7,3665,8,3665
2771,28,71,1,19530,7,3875,8,3875
2772,28,72,1,19719,7,3913,8,3913
2773,28,73,1,19908,7,3950,8,3950
2774,28,74,1,20097,7,3988,8,3988
2775,28,75,1,20286,7,4025,8,4025
2776,28,76,1,20475,7,4063,8,4063
2777,28,77,1,20664,7,4100,8,4100
2778,28,78,1,20853,7,4138,8,4138
2779,28,79,1,21042,7,4175,8,4175
2780,28,80,1,21231,7,4213,8,4213
2781,28,81,1,22428,7,4450,8,4450
2782,28,82,1,22630,7,4490,8,4490
2783,28,83,1,22831,7,4530,8,4530
2784,28,84,1,23033,7,4570,8,4570
2785,28,85,1,23235,7,4610,8,4610
2786,28,86,1,23436,7,4650,8,4650
2787,28,87,1,23638,7,4690,8,4690
2788,28,88,1,23839,7,4730,8,4730
2789,28,89,1,24041,7,4770,8,4770
2790,28,90,1,24243,7,4810,8,4810
2791,28,91,1,25578,7,5075,8,5075
2792,28,92,1,25792,7,5118,8,5118
2793,28,93,1,26007,7,5160,8,5160
2794,28,94,1,26221,7,5203,8,5203
2795,28,95,1,26435,7,5245,8,5245
2796,28,96,1,26649,7,5288,8,5288
2797,28,97,1,26863,7,5330,8,5330
2798,28,98,1,27078,7,5373,8,5373
2799,28,99,1,27292,7,5415,8,5415
2800,28,100,1,27506,7,5458,8,5458
2801,29,1,9,1750,10,1750,0,
2802,29,2,9,1778,10,1778,0,
2803,29,3,9,1806,10,1806,0,
2804,29,4,9,1834,10,1834,0,
2805,29,5,9,1862,10,1862,0,
2806,29,6,9,1890,10,1890,0,
2807,29,7,9,1918,10,1918,0,
2808,29,8,9,1946,10,1946,0,
2809,29,9,9,1974,10,1974,0,
2810,29,10,9,2002,10,2002,0,
2811,29,11,9,2065,10,2065,0,
2812,29,12,9,2097,10,2097,0,
2813,29,13,9,2128,10,2128,0,
2814,29,14,9,2160,10,2160,0,
2815,29,15,9,2191,10,2191,0,
2816,29,16,9,2223,10,2223,0,
2817,29,17,9,2254,10,2254,0,
2818,29,18,9,2286,10,2286,0,
2819,29,19,9,2317,10,2317,0,
2820,29,20,9,2349,10,2349,0,
2821,29,21,9,2450,10,2450,0,
2822,29,22,9,2485,10,2485,0,
2823,29,23,9,2520,10,2520,0,
2824,29,24,9,2555,10,2555,0,
2825,29,25,9,2590,10,2590,0,
2826,29,26,9,2625,10,2625,0,
2827,29,27,9,2660,10,2660,0,
2828,29,28,9,2695,10,2695,0,
2829,29,29,9,2730,10,2730,0,
2830,29,30,9,2765,10,2765,0,
2831,29,31,9,2905,10,2905,0,
2832,29,32,9,2944,10,2944,0,
2833,29,33,9,2982,10,2982,0,
2834,29,34,9,3021,10,3021,0,
2835,29,35,9,3059,10,3059,0,
2836,29,36,9,3098,10,3098,0,
2837,29,37,9,3136,10,3136,0,
2838,29,38,9,3175,10,3175,0,
2839,29,39,9,3213,10,3213,0,
2840,29,40,9,3252,10,3252,0,
2841,29,41,9,3430,10,3430,0,
2842,29,42,9,3472,10,3472,0,
2843,29,43,9,3514,10,3514,0,
2844,29,44,9,3556,10,3556,0,
2845,29,45,9,3598,10,3598,0,
2846,29,46,9,3640,10,3640,0,
2847,29,47,9,3682,10,3682,0,
2848,29,48,9,3724,10,3724,0,
2849,29,49,9,3766,10,3766,0,
2850,29,50,9,3808,10,3808,0,
2851,29,51,9,4025,10,4025,0,
2852,29,52,9,4071,10,4071,0,
2853,29,53,9,4116,10,4116,0,
2854,29,54,9,4162,10,4162,0,
2855,29,55,9,4207,10,4207,0,
2856,29,56,9,4253,10,4253,0,
2857,29,57,9,4298,10,4298,0,
2858,29,58,9,4344,10,4344,0,
2859,29,59,9,4389,10,4389,0,
2860,29,60,9,4435,10,4435,0,
2861,29,61,9,4690,10,4690,0,
2862,29,62,9,4739,10,4739,0,
2863,29,63,9,4788,10,4788,0,
2864,29,64,9,4837,10,4837,0,
