变量名,name,languages,drawlanguages,name_tw,name_en,name_kr,name_vn,name_pt,name_th,icon,desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,desc1,desc1_tw,desc1_en,desc1_vn,desc1_kr,desc1_pt,desc1_th,quality,type,donateType,universalFragID,decomposeGain,combID,combCount,stackMax,effBtn,pageTag,sellPrice,autoComb,produceGate1,produceGate2,produceGate3,produceGate4,produceGate5,produceGate6,produceGate7,produceDesc,produceDesc_tw,produceDesc_en,produceDesc_vn,produceDesc_kr,produceDesc_pt,produceDesc_th,isFinal,rebirthRMB,effect,sortType,sortValue
20081,阿柏蛇碎片,,,阿柏蛇碎片,Ekans Shard,아보크 조각,Mảnh vỡ Arbok,Fragmento de Arbok,เศษอาร์บอก,config/portrait/jinglingtouxiang/img_23_abs@.png,集齐%d个碎片可以合成#C0xE77421#阿柏蛇#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#阿柏蛇#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Arbok#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Arbok#C0x55504D#,%d개의 조각을 모으면 #C0xE77421#아보크#C0x55504D#를 합성할 수 있습니다.,Colecione %d Fragmentos para sintetizar #C0xE77421#Arbok#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสังเคราะห์ #C0xE77421#Arbok#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,3,1,1,502,{coin5=2},81,20,99999,<1>,<3>,1000,FALSE,drawCard-gold,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
20091,皮丘碎片,,,皮丘碎片,Pichu Shard,피츄 조각,Mảnh vỡ Pichu,Fragmento de Pichu,เศษชิ้นส่วนพิกัชจุ,config/portrait/jinglingtouxiang/img_172_pq@.png,集齐%d个碎片可以合成#C0xE77421#皮丘#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#皮丘#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Pichu#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Pikachu#C0x55504D#,%d개의 조각을 모아 #C0xE77421#피카츄#C0x55504D#를 합성하세요,Colecione %d Fragmentos para sintetizar #C0xE77421#Pichu#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสร้าง #C0xE77421#พีชู#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,4,1,1,502,{coin5=5},91,30,99999,<1>,<3>,1000,FALSE,20202,21404,drawCard-gold,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
20101,穿山鼠碎片,,,穿山鼠碎片,Sandshrew Shard,두더지 조각,Mảnh vỡ chuột chũi,Fragmento de toupeira,เศษซากโมล,config/portrait/jinglingtouxiang/img_27_css@.png,集齐%d个碎片可以合成#C0xE77421#穿山鼠#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#穿山鼠#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Mole#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Chuột chũi#C0x55504D#,%d개의 조각을 모아 #C0xE77421#두더지#C0x55504D#를 합성하세요,Colecione %d fragmentos para sintetizar #C0xE77421#Toupeira#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสังเคราะห์ #C0xE77421#ตุ่น#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,3,1,1,502,{coin5=2},101,20,99999,<1>,<3>,1000,FALSE,drawCard-gold,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
20111,尼多兰碎片,,,尼多蘭碎片,Nidoran♀ Shard,니도란 조각,Mảnh Nidoran,Fragmento de Nidoran,เศษ Nidoran,config/portrait/jinglingtouxiang/img_29_ndl@.png,集齐%d个碎片可以合成#C0xE77421#尼多兰#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#尼多蘭#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Nidoran#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Nidoran#C0x55504D#,%d개의 조각을 모아 #C0xE77421#니드란#C0x55504D#을 합성하세요,Colecione %d Fragmentos para sintetizar #C0xE77421#Nidoran#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสังเคราะห์ #C0xE77421#นีโดแรน#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,3,1,1,502,{coin5=2},111,20,99999,<1>,<3>,1000,FALSE,drawCard-gold,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
20121,尼多朗碎片,,,尼多朗碎片,Nidoran♂ Shard,니도란 조각,Mảnh Nidoran,Fragmento de Nidoran,ชิ้นส่วนของนิดอรัน,config/portrait/jinglingtouxiang/img_32_ndl@.png,集齐%d个碎片可以合成#C0xE77421#尼多朗#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#尼多朗#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Nidoran#C0x55504D#,Thu thập %d mảnh ghép để tổng hợp #C0xE77421#Nidoran#C0x55504D#,%d개의 조각을 모아 #C0xE77421#니드런#C0x55504D#을 합성하세요,Colecione %d fragmentos para sintetizar #C0xE77421#Nidoran#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสร้าง #C0xE77421#นีโดแรน#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,3,1,1,502,{coin5=2},121,20,99999,<1>,<3>,1000,FALSE,drawCard-gold,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
20131,皮宝宝碎片,,,皮寶寶碎片,Cleffa Shard,아기 피부 조각,Mảnh da em bé,Fragmento de pele de bebê,เศษผิวหนังเด็ก,config/portrait/jinglingtouxiang/img_173_pbb@.png,集齐%d个碎片可以合成#C0xE77421#皮宝宝#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#皮寶寶#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Baby Skin#C0x55504D#,Thu thập %d mảnh ghép để tổng hợp #C0xE77421#Bé Bỏng#C0x55504D#,%d개의 조각을 모아 #C0xE77421#베이비 스킨#C0x55504D#을 합성하세요,Colecione %d Fragmentos para sintetizar #C0xE77421#Bebê de Pele#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสร้าง #C0xE77421#Baby Skin#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,4,1,1,502,{coin5=5},131,30,99999,<1>,<3>,1000,FALSE,20502,shop-4,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
20151,宝宝丁碎片,,,寶寶丁碎片,Igglybuff Shard,베이비딩 조각,Mảnh vỡ Baby Ding,Fragmento Baby Ding,เศษ Baby Ding,config/portrait/jinglingtouxiang/img_174_bbd@.png,集齐%d个碎片可以合成#C0xE77421#宝宝丁#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#寶寶丁#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Baby Ding#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Bé Ding#C0x55504D#,%d개의 조각을 모아 #C0xE77421#베이비딩#C0x55504D#을 합성하세요,Colecione %d Fragmentos para sintetizar #C0xE77421#Bebê Ding#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อรวมเป็น #C0xE77421#เบบี้ดิง#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,4,1,1,502,{coin5=5},151,30,99999,<1>,<3>,1000,FALSE,drawCard-gold,22201,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
20161,超音蝠碎片,,,超音蝠碎片,Zubat Shard,골뱃 조각,Mảnh vỡ Golbat,Fragmento de Golbat,เศษซากซูแบต,config/portrait/jinglingtouxiang/img_41_cyf@.png,集齐%d个碎片可以合成#C0xE77421#超音蝠#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#超音蝠#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Golbat#C0x55504D#,Thu thập %d mảnh ghép để tổng hợp #C0xE77421#Golbat#C0x55504D#,%d개의 조각을 모아 #C0xE77421#골뱃#C0x55504D#을 합성하세요,Colecione %d fragmentos para sintetizar #C0xE77421#Golbat#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสังเคราะห์ #C0xE77421#Golbat#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,5,1,1,502,{coin5=10},161,50,99999,<1>,<3>,1000,FALSE,shop-12,drawCard-gold,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=huang_effect_loop},0,0
20171,走路草碎片,,,走路草碎片,Oddish Shard,독버섯 파편,Mảnh Oddish,Fragmento de Oddish,เศษโอ้ดดิช,config/portrait/jinglingtouxiang/img_43_zlc@.png,集齐%d个碎片可以合成#C0xE77421#走路草#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#走路草#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Walking Weed#C0x55504D#,Thu thập %d mảnh ghép để tổng hợp #C0xE77421#Cỏ Đi Bộ#C0x55504D#,%d개의 조각을 모아 #C0xE77421#워킹 위드#C0x55504D#를 합성하세요,Colecione %d fragmentos para sintetizar #C0xE77421#Planta Andante#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสร้าง #C0xE77421#ต้นไม้เดินได้#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,3,1,1,502,{coin5=2},171,20,99999,<1>,<3>,1000,FALSE,drawCard-gold,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
20191,毛球碎片,,,毛球碎片,Venonat Shard,솜털 조각,Mảnh vụn lông xù,Fragmento felpudo,เศษขนปุย,config/portrait/jinglingtouxiang/img_48_mq@.png,集齐%d个碎片可以合成#C0xE77421#毛球#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#毛球#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Fluffy Ball#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Quả cầu bông mềm#C0x55504D#,%d개의 조각을 모아 #C0xE77421#솜털 공#C0x55504D#을 합성하세요,Colecione %d Fragmentos para sintetizar #C0xE77421#Bola de Pelúcia#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสร้าง #C0xE77421#ลูกบอลขนปุย#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,3,1,1,502,{coin5=2},191,20,99999,<1>,<3>,1000,FALSE,drawCard-gold,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
20211,喵喵碎片,,,喵喵碎片,Meow Meow Shard,냐옹냐옹 조각,Mảnh ghép Meo Meo,Fragmento Mia Mia,เศษเสี้ยวเหมียวเหมียว,config/portrait/jinglingtouxiang/img_52_mm@.png,集齐%d个碎片可以合成#C0xE77421#喵喵#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#喵喵#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Meow Meow#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Meow Meow#C0x55504D#,%d개의 조각을 모아 #C0xE77421#냐옹냐옹#C0x55504D#을 합성하세요,Colecione %d Fragmentos para sintetizar #C0xE77421#Miau Miau#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อรวมเป็น #C0xE77421#เมี้ยวๆ#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,4,1,1,502,{coin5=5},211,30,99999,<1>,<3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
20221,可达鸭碎片,,,可達鴨碎片,Psyduck Shard,푸린 조각,Mảnh Psyduck,Fragmento de Psyduck,เศษพไซดัก,config/portrait/jinglingtouxiang/img_54_kdy@.png,集齐%d个碎片可以合成#C0xE77421#可达鸭#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#可達鴨#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Psyduck#C0x55504D#,Thu thập %d mảnh ghép để tổng hợp #C0xE77421#Psyduck#C0x55504D#,%d개의 조각을 모으면 #C0xE77421#고라파덕#C0x55504D#을 합성할 수 있습니다.,Colecione %d Fragmentos para sintetizar #C0xE77421#Psyduck#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสร้าง #C0xE77421#พีดั๊ก#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,4,1,1,502,{coin5=5},221,30,99999,<1>,<3>,1000,FALSE,drawCard-gold,shop-12,22001,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
20231,猴怪碎片,,,猴怪碎片,Mankey Shard,원숭이 괴물 조각,Mảnh vỡ Quái vật Khỉ,Fragmento de Macaco Monstro,เศษเสี้ยวปีศาจลิง,config/portrait/jinglingtouxiang/img_56_hg@.png,集齐%d个碎片可以合成#C0xE77421#猴怪#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#猴怪#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Monkey Monster#C0x55504D#,Thu thập %d mảnh ghép để tổng hợp #C0xE77421#Quái vật khỉ#C0x55504D#,%d개의 조각을 모으면 #C0xE77421#원숭이 괴물#C0x55504D#을 합성할 수 있습니다.,Colecione %d fragmentos para sintetizar #C0xE77421#Monstro Macaco#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสังเคราะห์ #C0xE77421#ลิงปีศาจ#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,3,1,1,502,{coin5=2},231,20,99999,<1>,<3>,1000,FALSE,drawCard-gold,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
