变量名,_beizhu,index,seatExtraFix,wave,hp,damage,specialDamage,defence,specialDefence,speed,hpself,damageself,specialDamageself,defenceself,specialDefenceself,speedself
默认值,,,{},,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2391,,80622,{11=1.1},3,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2392,,80622,{11=1.1},4,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2393,,80622,{11=1.1},5,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2394,,80622,{11=1.1},6,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2395,,80622,{11=1.1},7,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2396,,80622,{11=1.1},8,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2397,,80622,{11=1.1},9,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2398,,80622,{11=1.1},10,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2399,,80622,{11=1.1},11,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2400,,80622,{11=1.1},12,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2401,,80623,{11=1.1},1,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2402,,80623,{11=1.1},2,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2403,,80623,{11=1.1},3,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2404,,80623,{11=1.1},4,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2405,,80623,{11=1.1},5,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2406,,80623,{11=1.1},6,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2407,,80623,{11=1.1},7,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2408,,80623,{11=1.1},8,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2409,,80623,{11=1.1},9,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2410,,80623,{11=1.1},10,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2411,,80623,{11=1.1},11,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2412,,80623,{11=1.1},12,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2413,,80624,{},1,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2414,,80624,{},2,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2415,,80624,{},3,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2416,,80624,{},4,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2417,,80624,{},5,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2418,,80624,{},6,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2419,,80624,{},7,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2420,,80624,{},8,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2421,,80624,{},9,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2422,,80624,{},10,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2423,,80624,{},11,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2424,,80624,{},12,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2425,,80625,{},1,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2426,,80625,{},2,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2427,,80625,{},3,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2428,,80625,{},4,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2429,,80625,{},5,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2430,,80625,{},6,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2431,,80625,{},7,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2432,,80625,{},8,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2433,,80625,{},9,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2434,,80625,{},10,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2435,,80625,{},11,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2436,,80625,{},12,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2437,,80626,{},1,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2438,,80626,{},2,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2439,,80626,{},3,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2440,,80626,{},4,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2441,,80626,{},5,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2442,,80626,{},6,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2443,,80626,{},7,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2444,,80626,{},8,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2445,,80626,{},9,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2446,,80626,{},10,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2447,,80626,{},11,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2448,,80626,{},12,<5.32;4.52>,<2.1;2.34>,<2.1;2.34>,<2.79;2.39>,<2.79;2.39>,<1.07;1.07>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2449,,80631,{11=1.1},1,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2450,,80631,{11=1.1},2,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2451,,80631,{11=1.1},3,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2452,,80631,{11=1.1},4,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2453,,80631,{11=1.1},5,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2454,,80631,{11=1.1},6,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2455,,80631,{11=1.1},7,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2456,,80631,{11=1.1},8,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2457,,80631,{11=1.1},9,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2458,,80631,{11=1.1},10,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2459,,80631,{11=1.1},11,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2460,,80631,{11=1.1},12,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2461,,80632,{11=1.3},1,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2462,,80632,{11=1.3},2,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2463,,80632,{11=1.3},3,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2464,,80632,{11=1.3},4,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2465,,80632,{11=1.3},5,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2466,,80632,{11=1.3},6,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2467,,80632,{11=1.3},7,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2468,,80632,{11=1.3},8,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2469,,80632,{11=1.3},9,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2470,,80632,{11=1.3},10,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2471,,80632,{11=1.3},11,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2472,,80632,{11=1.3},12,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2473,,80633,{11=1.2},1,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2474,,80633,{11=1.2},2,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2475,,80633,{11=1.2},3,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2476,,80633,{11=1.2},4,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2477,,80633,{11=1.2},5,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2478,,80633,{11=1.2},6,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2479,,80633,{11=1.2},7,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2480,,80633,{11=1.2},8,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2481,,80633,{11=1.2},9,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2482,,80633,{11=1.2},10,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2483,,80633,{11=1.2},11,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2484,,80633,{11=1.2},12,<6.08;5.17>,<2.4;2.68>,<2.4;2.68>,<3.19;2.74>,<3.19;2.74>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2485,,80634,{11=1.2},1,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2486,,80634,{11=1.2},2,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2487,,80634,{11=1.2},3,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2488,,80634,{11=1.2},4,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2489,,80634,{11=1.2},5,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2490,,80634,{11=1.2},6,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2491,,80634,{11=1.2},7,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2492,,80634,{11=1.2},8,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2493,,80634,{11=1.2},9,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2494,,80634,{11=1.2},10,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2495,,80634,{11=1.2},11,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2496,,80634,{11=1.2},12,<5.38;4.57>,<2.12;2.37>,<2.12;2.37>,<2.82;2.42>,<2.82;2.42>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2497,,80635,{},1,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2498,,80635,{},2,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2499,,80635,{},3,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2500,,80635,{},4,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2501,,80635,{},5,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2502,,80635,{},6,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2503,,80635,{},7,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2504,,80635,{},8,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2505,,80635,{},9,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2506,,80635,{},10,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2507,,80635,{},11,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2508,,80635,{},12,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2509,,80636,{},1,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2510,,80636,{},2,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2511,,80636,{},3,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2512,,80636,{},4,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2513,,80636,{},5,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2514,,80636,{},6,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2515,,80636,{},7,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2516,,80636,{},8,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
