变量名,drawType,_comment,drawTriggerType,drawTriggerTimes,weightStart,weightEnd,effectLimit,startCount,probInit,probStep,probLimit,probMiniTimes,probEffectInterval,lotteryType1,lotteryWeight1,lotteryType2,lotteryWeight2,lotteryType3,lotteryWeight3,lotteryType4,lotteryWeight4,lotteryType5,lotteryWeight5,lotteryType6,lotteryWeight6,lotteryType7,lotteryWeight7,lotteryType8,lotteryWeight8,lotteryType9,lotteryWeight9,lotteryType10,lotteryWeight10
20111,limit_box_rmb1_1108,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20112,limit_box_rmb1_1108,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
20113,limit_box_rmb10_1109,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20114,limit_box_rmb10_1109,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20115,limit_box_rmb10_1109,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20116,limit_box_rmb10_1109,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20117,limit_box_rmb10_1109,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20118,limit_box_rmb10_1109,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
20119,limit_box_rmb1_1109,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20120,limit_box_rmb1_1109,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
20121,limit_box_rmb10_1110,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20122,limit_box_rmb10_1110,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20123,limit_box_rmb10_1110,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20124,limit_box_rmb10_1110,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20125,limit_box_rmb10_1110,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20126,limit_box_rmb10_1110,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
20127,limit_box_rmb1_1110,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20128,limit_box_rmb1_1110,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
20129,limit_box_rmb10_1111,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20130,limit_box_rmb10_1111,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20131,limit_box_rmb10_1111,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20132,limit_box_rmb10_1111,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20133,limit_box_rmb10_1111,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20134,limit_box_rmb10_1111,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
20135,limit_box_rmb1_1111,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20136,limit_box_rmb1_1111,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
20137,limit_box_rmb10_1112,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20138,limit_box_rmb10_1112,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20139,limit_box_rmb10_1112,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20140,limit_box_rmb10_1112,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20141,limit_box_rmb10_1112,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20142,limit_box_rmb10_1112,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
20143,limit_box_rmb1_1112,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20144,limit_box_rmb1_1112,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
20145,limit_box_rmb10_1113,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20146,limit_box_rmb10_1113,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20147,limit_box_rmb10_1113,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20148,limit_box_rmb10_1113,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20149,limit_box_rmb10_1113,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20150,limit_box_rmb10_1113,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
20151,limit_box_rmb1_1113,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20152,limit_box_rmb1_1113,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
20153,limit_box_rmb10_1114,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20154,limit_box_rmb10_1114,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20155,limit_box_rmb10_1114,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20156,limit_box_rmb10_1114,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20157,limit_box_rmb10_1114,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20158,limit_box_rmb10_1114,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
20159,limit_box_rmb1_1114,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20160,limit_box_rmb1_1114,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
20161,limit_box_rmb10_1115,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20162,limit_box_rmb10_1115,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20163,limit_box_rmb10_1115,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20164,limit_box_rmb10_1115,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20165,limit_box_rmb10_1115,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20166,limit_box_rmb10_1115,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
20167,limit_box_rmb1_1115,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20168,limit_box_rmb1_1115,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
20169,limit_box_rmb10_1116,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20170,limit_box_rmb10_1116,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20171,limit_box_rmb10_1116,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20172,limit_box_rmb10_1116,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20173,limit_box_rmb10_1116,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20174,limit_box_rmb10_1116,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
20175,limit_box_rmb1_1116,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20176,limit_box_rmb1_1116,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
20177,limit_box_rmb10_1117,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20178,limit_box_rmb10_1117,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20179,limit_box_rmb10_1117,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20180,limit_box_rmb10_1117,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20181,limit_box_rmb10_1117,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20182,limit_box_rmb10_1117,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
20183,limit_box_rmb1_1117,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20184,limit_box_rmb1_1117,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
20185,limit_box_rmb10_1118,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20186,limit_box_rmb10_1118,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20187,limit_box_rmb10_1118,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20188,limit_box_rmb10_1118,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20189,limit_box_rmb10_1118,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20190,limit_box_rmb10_1118,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
20191,limit_box_rmb1_1118,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20192,limit_box_rmb1_1118,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
20193,limit_box_rmb10_1119,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
20194,limit_box_rmb10_1119,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
