变量名,gateID,_beizhu,itemID,itemCount,weightMin,weightMax,firstWeight
6927,12009,,5033,1,0.2,0.45,-1
6928,12009,,5022,1,0,0,-1
6931,12010,,5000,1,0.3,0.5,-1
6932,12010,,5033,1,0.2,0.45,-1
6933,12010,,5022,1,0,0,-1
6936,12101,,5000,1,0.3,0.5,-1
6937,12101,,5034,1,0.2,0.45,-1
6941,12102,,5000,1,0.3,0.5,-1
6942,12102,,5034,1,0.2,0.45,-1
6946,12103,,5000,1,0.3,0.5,-1
6947,12103,,5034,1,0.2,0.45,-1
6951,12104,,5000,1,0.3,0.5,-1
6952,12104,,5034,1,0.2,0.45,-1
6956,12105,,5000,1,0.3,0.5,-1
6957,12105,,5035,1,0.2,0.45,-1
6961,12106,,5000,1,0.3,0.5,-1
6962,12106,,5035,1,0.2,0.45,-1
6966,12107,,5000,1,0.3,0.5,-1
6967,12107,,5035,1,0.2,0.45,-1
6971,12108,,5000,1,0.3,0.5,-1
6972,12108,,5036,1,0.2,0.45,-1
6976,12109,,5000,1,0.3,0.5,-1
6977,12109,,5036,1,0.2,0.45,-1
6981,12110,,5000,1,0.3,0.5,-1
6982,12110,,5036,1,0.2,0.45,-1
6986,12201,,5000,1,0.3,0.5,-1
6987,12201,,5037,1,0.2,0.45,-1
6991,12202,,5000,1,0.3,0.5,-1
6992,12202,,5037,1,0.2,0.45,-1
6996,12203,,5000,1,0.3,0.5,-1
6997,12203,,5037,1,0.2,0.45,-1
7001,12204,,5000,1,0.3,0.5,-1
7002,12204,,5037,1,0.2,0.45,-1
7006,12205,,5000,1,0.3,0.5,-1
7007,12205,,5038,1,0.2,0.45,-1
7011,12206,,5000,1,0.3,0.5,-1
7012,12206,,5038,1,0.2,0.45,-1
7016,12207,,5000,1,0.3,0.5,-1
7017,12207,,5038,1,0.2,0.45,-1
7021,12208,,5000,1,0.3,0.5,-1
7022,12208,,5039,1,0.2,0.45,-1
7026,12209,,5000,1,0.3,0.5,-1
7027,12209,,5039,1,0.2,0.45,-1
7031,12210,,5000,1,0.3,0.5,-1
7032,12210,,5039,1,0.2,0.45,-1
7036,12301,,5000,1,0.3,0.5,-1
7037,12301,,5040,1,0.2,0.45,-1
7041,12302,,5000,1,0.3,0.5,-1
7042,12302,,5040,1,0.2,0.45,-1
7046,12303,,5000,1,0.3,0.5,-1
7047,12303,,5040,1,0.2,0.45,-1
7051,12304,,5000,1,0.3,0.5,-1
7052,12304,,5040,1,0.2,0.45,-1
7056,12305,,5000,1,0.3,0.5,-1
7057,12305,,5041,1,0.2,0.45,-1
7061,12306,,5000,1,0.3,0.5,-1
7062,12306,,5041,1,0.2,0.45,-1
7066,12307,,5000,1,0.3,0.5,-1
7067,12307,,5041,1,0.2,0.45,-1
7071,12308,,5000,1,0.3,0.5,-1
7072,12308,,5042,1,0.2,0.45,-1
7076,12309,,5000,1,0.3,0.5,-1
7077,12309,,5042,1,0.2,0.45,-1
7081,12310,,5000,1,0.3,0.5,-1
7082,12310,,5042,1,0.2,0.45,-1
7086,12401,,5000,1,0.3,0.5,-1
7087,12401,,5043,1,0.2,0.45,-1
7091,12402,,5000,1,0.3,0.5,-1
7092,12402,,5043,1,0.2,0.45,-1
7096,12403,,5000,1,0.3,0.5,-1
7097,12403,,5043,1,0.2,0.45,-1
7101,12404,,5000,1,0.3,0.5,-1
7102,12404,,5043,1,0.2,0.45,-1
7106,12405,,5000,1,0.3,0.5,-1
7107,12405,,5044,1,0.2,0.45,-1
7111,12406,,5000,1,0.3,0.5,-1
7112,12406,,5044,1,0.2,0.45,-1
7116,12407,,5000,1,0.3,0.5,-1
7117,12407,,5044,1,0.2,0.45,-1
7121,12408,,5000,1,0.3,0.5,-1
7122,12408,,5045,1,0.2,0.45,-1
7126,12409,,5000,1,0.3,0.5,-1
7127,12409,,5045,1,0.2,0.45,-1
7131,12410,,5000,1,0.3,0.5,-1
7132,12410,,5045,1,0.2,0.45,-1
7136,12501,,5000,1,0.3,0.5,-1
7141,12502,,5000,1,0.3,0.5,-1
7146,12503,,5000,1,0.3,0.5,-1
7151,12504,,5000,1,0.3,0.5,-1
7156,12505,,5000,1,0.3,0.5,-1
7161,12506,,5000,1,0.3,0.5,-1
7166,12507,,5000,1,0.3,0.5,-1
7171,12508,,5000,1,0.3,0.5,-1
7176,12509,,5000,1,0.3,0.5,-1
7181,12510,,5000,1,0.3,0.5,-1
9000,10102,,5000,1,0,0,1
9001,10102,,5001,1,0,0,1
9002,10102,,5002,1,0,0,1
9003,10102,,5003,1,0,0,1
10000,12601,,5000,1,0.7,0.9,0.5
10001,12601,,5049,1,0.7,0.9,0.5
10002,12602,,5000,1,0.7,0.9,0.5
10003,12602,,5049,1,0.7,0.9,0.5
10004,12603,,5000,1,0.7,0.9,0.5
10005,12603,,5049,1,0.7,0.9,0.5
10006,12604,,5000,1,0.7,0.9,0.5
10007,12604,,5049,1,0.7,0.9,0.5
10008,12605,,5000,1,0.7,0.9,0.5
10009,12605,,5050,1,0.7,0.9,0.5
10010,12606,,5000,1,0.7,0.9,0.5
10011,12606,,5050,1,0.7,0.9,0.5
10012,12607,,5000,1,0.7,0.9,0.5
10013,12607,,5050,1,0.7,0.9,0.5
10014,12608,,5000,1,0.7,0.9,0.5
10015,12608,,5051,1,0.7,0.9,0.5
10016,12609,,5000,1,0.7,0.9,0.5
10017,12609,,5051,1,0.7,0.9,0.5
10018,12610,,5000,1,0.7,0.9,0.5
10019,12610,,5051,1,0.7,0.9,0.5
10020,12701,,5000,1,0.7,0.9,0.5
10021,12701,,5052,1,0.7,0.9,0.5
10022,12702,,5000,1,0.7,0.9,0.5
10023,12702,,5052,1,0.7,0.9,0.5
10024,12703,,5000,1,0.7,0.9,0.5
10025,12703,,5052,1,0.7,0.9,0.5
10026,12704,,5000,1,0.7,0.9,0.5
10027,12704,,5052,1,0.7,0.9,0.5
10028,12705,,5000,1,0.7,0.9,0.5
10029,12705,,5053,1,0.7,0.9,0.5
10030,12706,,5000,1,0.7,0.9,0.5
10031,12706,,5053,1,0.7,0.9,0.5
10032,12707,,5000,1,0.7,0.9,0.5
10033,12707,,5053,1,0.7,0.9,0.5
10034,12708,,5000,1,0.7,0.9,0.5
10035,12708,,5054,1,0.7,0.9,0.5
10036,12709,,5000,1,0.7,0.9,0.5
10037,12709,,5054,1,0.7,0.9,0.5
10038,12710,,5000,1,0.7,0.9,0.5
10039,12710,,5054,1,0.7,0.9,0.5
10040,12801,,5000,1,0.7,0.9,0.5
10041,12801,,5055,1,0.7,0.9,0.5
10042,12802,,5000,1,0.7,0.9,0.5
10043,12802,,5055,1,0.7,0.9,0.5
10044,12803,,5000,1,0.7,0.9,0.5
10045,12803,,5055,1,0.7,0.9,0.5
10046,12804,,5000,1,0.7,0.9,0.5
10047,12804,,5055,1,0.7,0.9,0.5
10048,12805,,5000,1,0.7,0.9,0.5
10049,12805,,5056,1,0.7,0.9,0.5
10050,12806,,5000,1,0.7,0.9,0.5
10051,12806,,5056,1,0.7,0.9,0.5
10052,12807,,5000,1,0.7,0.9,0.5
10053,12807,,5056,1,0.7,0.9,0.5
10054,12808,,5000,1,0.7,0.9,0.5
10055,12808,,5057,1,0.7,0.9,0.5
10056,12809,,5000,1,0.7,0.9,0.5
10057,12809,,5057,1,0.7,0.9,0.5
10058,12810,,5000,1,0.7,0.9,0.5
10059,12810,,5057,1,0.7,0.9,0.5
10060,12901,,5000,1,0.7,0.9,0.5
10061,12901,,5058,1,0.7,0.9,0.5
10062,12902,,5000,1,0.7,0.9,0.5
10063,12902,,5058,1,0.7,0.9,0.5
10064,12903,,5000,1,0.7,0.9,0.5
10065,12903,,5058,1,0.7,0.9,0.5
10066,12904,,5000,1,0.7,0.9,0.5
10067,12904,,5058,1,0.7,0.9,0.5
10068,12905,,5000,1,0.7,0.9,0.5
10069,12905,,5059,1,0.7,0.9,0.5
10070,12906,,5000,1,0.7,0.9,0.5
10071,12906,,5059,1,0.7,0.9,0.5
10072,12907,,5000,1,0.7,0.9,0.5
10073,12907,,5059,1,0.7,0.9,0.5
10074,12908,,5000,1,0.7,0.9,0.5
10075,12908,,5060,1,0.7,0.9,0.5
10076,12909,,5000,1,0.7,0.9,0.5
10077,12909,,5060,1,0.7,0.9,0.5
10078,12910,,5000,1,0.7,0.9,0.5
10079,12910,,5060,1,0.7,0.9,0.5
10080,13001,,5000,1,0.7,0.9,0.5
10081,13001,,5061,1,0.7,0.9,0.5
10082,13002,,5000,1,0.7,0.9,0.5
10083,13002,,5061,1,0.7,0.9,0.5
10084,13003,,5000,1,0.7,0.9,0.5
10085,13003,,5061,1,0.7,0.9,0.5
10086,13004,,5000,1,0.7,0.9,0.5
10087,13004,,5061,1,0.7,0.9,0.5
10088,13005,,5000,1,0.7,0.9,0.5
10089,13005,,5062,1,0.7,0.9,0.5
10090,13006,,5000,1,0.7,0.9,0.5
10091,13006,,5062,1,0.7,0.9,0.5
10092,13007,,5000,1,0.7,0.9,0.5
10093,13007,,5062,1,0.7,0.9,0.5
10094,13008,,5000,1,0.7,0.9,0.5
10095,13008,,5063,1,0.7,0.9,0.5
10096,13009,,5000,1,0.7,0.9,0.5
10097,13009,,5063,1,0.7,0.9,0.5
10098,13010,,5000,1,0.7,0.9,0.5
10099,13010,,5063,1,0.7,0.9,0.5
10100,13101,,5000,1,0.7,0.9,0.5
10101,13101,,5064,1,0.7,0.9,0.5
10102,13102,,5000,1,0.7,0.9,0.5
10103,13102,,5064,1,0.7,0.9,0.5
10104,13103,,5000,1,0.7,0.9,0.5
10105,13103,,5064,1,0.7,0.9,0.5
10106,13104,,5000,1,0.7,0.9,0.5
10107,13104,,5064,1,0.7,0.9,0.5
10108,13105,,5000,1,0.7,0.9,0.5
10109,13105,,5065,1,0.7,0.9,0.5
10110,13106,,5000,1,0.7,0.9,0.5
10111,13106,,5065,1,0.7,0.9,0.5
10112,13107,,5000,1,0.7,0.9,0.5
10113,13107,,5065,1,0.7,0.9,0.5
10114,13108,,5000,1,0.7,0.9,0.5
10115,13108,,5066,1,0.7,0.9,0.5
10116,13109,,5000,1,0.7,0.9,0.5
10117,13109,,5066,1,0.7,0.9,0.5
10118,13110,,5000,1,0.7,0.9,0.5
10119,13110,,5066,1,0.7,0.9,0.5
10120,13201,,5000,1,0.7,0.9,0.5
10121,13201,,5067,1,0.7,0.9,0.5
10122,13202,,5000,1,0.7,0.9,0.5
10123,13202,,5067,1,0.7,0.9,0.5
10124,13203,,5000,1,0.7,0.9,0.5
10125,13203,,5067,1,0.7,0.9,0.5
10126,13204,,5000,1,0.7,0.9,0.5
10127,13204,,5067,1,0.7,0.9,0.5
10128,13205,,5000,1,0.7,0.9,0.5
10129,13205,,5068,1,0.7,0.9,0.5
10130,13206,,5000,1,0.7,0.9,0.5
10131,13206,,5068,1,0.7,0.9,0.5
10132,13207,,5000,1,0.7,0.9,0.5
10133,13207,,5068,1,0.7,0.9,0.5
10134,13208,,5000,1,0.7,0.9,0.5
10135,13208,,5069,1,0.7,0.9,0.5
10136,13209,,5000,1,0.7,0.9,0.5
10137,13209,,5069,1,0.7,0.9,0.5
10138,13210,,5000,1,0.7,0.9,0.5
10139,13210,,5069,1,0.7,0.9,0.5
10140,13301,,5000,1,0.7,0.9,0.5
10141,13301,,5070,1,0.7,0.9,0.5
10142,13302,,5000,1,0.7,0.9,0.5
10143,13302,,5070,1,0.7,0.9,0.5
10144,13303,,5000,1,0.7,0.9,0.5
10145,13303,,5070,1,0.7,0.9,0.5
10146,13304,,5000,1,0.7,0.9,0.5
10147,13304,,5070,1,0.7,0.9,0.5
10148,13305,,5000,1,0.7,0.9,0.5
10149,13305,,5071,1,0.7,0.9,0.5
10150,13306,,5000,1,0.7,0.9,0.5
10151,13306,,5071,1,0.7,0.9,0.5
10152,13307,,5000,1,0.7,0.9,0.5
10153,13307,,5071,1,0.7,0.9,0.5
10154,13308,,5000,1,0.7,0.9,0.5
10155,13308,,5072,1,0.7,0.9,0.5
10156,13309,,5000,1,0.7,0.9,0.5
10157,13309,,5072,1,0.7,0.9,0.5
10158,13310,,5000,1,0.7,0.9,0.5
10159,13310,,5072,1,0.7,0.9,0.5
10160,13401,,5000,1,0.7,0.9,0.5
10161,13401,,5073,1,0.7,0.9,0.5
10162,13402,,5000,1,0.7,0.9,0.5
10163,13402,,5073,1,0.7,0.9,0.5
10164,13403,,5000,1,0.7,0.9,0.5
10165,13403,,5073,1,0.7,0.9,0.5
10166,13404,,5000,1,0.7,0.9,0.5
10167,13404,,5073,1,0.7,0.9,0.5
10168,13405,,5000,1,0.7,0.9,0.5
10169,13405,,5074,1,0.7,0.9,0.5
10170,13406,,5000,1,0.7,0.9,0.5
10171,13406,,5074,1,0.7,0.9,0.5
10172,13407,,5000,1,0.7,0.9,0.5
10173,13407,,5074,1,0.7,0.9,0.5
10174,13408,,5000,1,0.7,0.9,0.5
10175,13408,,5075,1,0.7,0.9,0.5
10176,13409,,5000,1,0.7,0.9,0.5
10177,13409,,5075,1,0.7,0.9,0.5
10178,13410,,5000,1,0.7,0.9,0.5
10179,13410,,5075,1,0.7,0.9,0.5
10180,13501,,5000,1,0.7,0.9,0.5
10181,13501,,5076,1,0.7,0.9,0.5
10182,13502,,5000,1,0.7,0.9,0.5
10183,13502,,5076,1,0.7,0.9,0.5
10184,13503,,5000,1,0.7,0.9,0.5
10185,13503,,5076,1,0.7,0.9,0.5
10186,13504,,5000,1,0.7,0.9,0.5
10187,13504,,5076,1,0.7,0.9,0.5
10188,13505,,5000,1,0.7,0.9,0.5
10189,13505,,5077,1,0.7,0.9,0.5
10190,13506,,5000,1,0.7,0.9,0.5
10191,13506,,5077,1,0.7,0.9,0.5
10192,13507,,5000,1,0.7,0.9,0.5
10193,13507,,5077,1,0.7,0.9,0.5
10194,13508,,5000,1,0.7,0.9,0.5
10195,13508,,5078,1,0.7,0.9,0.5
10196,13509,,5000,1,0.7,0.9,0.5
10197,13509,,5078,1,0.7,0.9,0.5
10198,13510,,5000,1,0.7,0.9,0.5
10199,13510,,5078,1,0.7,0.9,0.5
10200,13601,,5000,1,0.7,0.9,0.5
10201,13601,,5079,1,0.7,0.9,0.5
10202,13602,,5000,1,0.7,0.9,0.5
10203,13602,,5079,1,0.7,0.9,0.5
10204,13603,,5000,1,0.7,0.9,0.5
10205,13603,,5079,1,0.7,0.9,0.5
10206,13604,,5000,1,0.7,0.9,0.5
10207,13604,,5079,1,0.7,0.9,0.5
10208,13605,,5000,1,0.7,0.9,0.5
10209,13605,,5080,1,0.7,0.9,0.5
10210,13606,,5000,1,0.7,0.9,0.5
10211,13606,,5080,1,0.7,0.9,0.5
10212,13607,,5000,1,0.7,0.9,0.5
10213,13607,,5080,1,0.7,0.9,0.5
10214,13608,,5000,1,0.7,0.9,0.5
10215,13608,,5081,1,0.7,0.9,0.5
10216,13609,,5000,1,0.7,0.9,0.5
10217,13609,,5081,1,0.7,0.9,0.5
10218,13610,,5000,1,0.7,0.9,0.5
10219,13610,,5081,1,0.7,0.9,0.5
10220,13701,,5000,1,0.7,0.9,0.5
10221,13701,,5082,1,0.7,0.9,0.5
10222,13702,,5000,1,0.7,0.9,0.5
10223,13702,,5082,1,0.7,0.9,0.5
10224,13703,,5000,1,0.7,0.9,0.5
10225,13703,,5082,1,0.7,0.9,0.5
10226,13704,,5000,1,0.7,0.9,0.5
10227,13704,,5082,1,0.7,0.9,0.5
10228,13705,,5000,1,0.7,0.9,0.5
10229,13705,,5083,1,0.7,0.9,0.5
10230,13706,,5000,1,0.7,0.9,0.5
10231,13706,,5083,1,0.7,0.9,0.5
10232,13707,,5000,1,0.7,0.9,0.5
10233,13707,,5083,1,0.7,0.9,0.5
10234,13708,,5000,1,0.7,0.9,0.5
10235,13708,,5084,1,0.7,0.9,0.5
10236,13709,,5000,1,0.7,0.9,0.5
10237,13709,,5084,1,0.7,0.9,0.5
10238,13710,,5000,1,0.7,0.9,0.5
10239,13710,,5084,1,0.7,0.9,0.5
10240,13801,,5000,1,0.7,0.9,0.5
10241,13801,,5085,1,0.7,0.9,0.5
10242,13802,,5000,1,0.7,0.9,0.5
10243,13802,,5085,1,0.7,0.9,0.5
10244,13803,,5000,1,0.7,0.9,0.5
10245,13803,,5085,1,0.7,0.9,0.5
10246,13804,,5000,1,0.7,0.9,0.5
10247,13804,,5085,1,0.7,0.9,0.5
10248,13805,,5000,1,0.7,0.9,0.5
10249,13805,,5086,1,0.7,0.9,0.5
10250,13806,,5000,1,0.7,0.9,0.5
10251,13806,,5086,1,0.7,0.9,0.5
10252,13807,,5000,1,0.7,0.9,0.5
10253,13807,,5086,1,0.7,0.9,0.5
10254,13808,,5000,1,0.7,0.9,0.5
10255,13808,,5087,1,0.7,0.9,0.5
10256,13809,,5000,1,0.7,0.9,0.5
10257,13809,,5087,1,0.7,0.9,0.5
10258,13810,,5000,1,0.7,0.9,0.5
10259,13810,,5087,1,0.7,0.9,0.5
10260,13901,,5000,1,0.7,0.9,0.5
10261,13901,,5088,1,0.7,0.9,0.5
10262,13902,,5000,1,0.7,0.9,0.5
10263,13902,,5088,1,0.7,0.9,0.5
10264,13903,,5000,1,0.7,0.9,0.5
10265,13903,,5088,1,0.7,0.9,0.5
10266,13904,,5000,1,0.7,0.9,0.5
10267,13904,,5088,1,0.7,0.9,0.5
10268,13905,,5000,1,0.7,0.9,0.5
10269,13905,,5089,1,0.7,0.9,0.5
10270,13906,,5000,1,0.7,0.9,0.5
10271,13906,,5089,1,0.7,0.9,0.5
10272,13907,,5000,1,0.7,0.9,0.5
10273,13907,,5089,1,0.7,0.9,0.5
10274,13908,,5000,1,0.7,0.9,0.5
10275,13908,,5090,1,0.7,0.9,0.5
10276,13909,,5000,1,0.7,0.9,0.5
10277,13909,,5090,1,0.7,0.9,0.5
10278,13910,,5000,1,0.7,0.9,0.5
10279,13910,,5090,1,0.7,0.9,0.5
10280,14001,,5000,1,0.7,0.9,0.5
10281,14001,,5091,1,0.7,0.9,0.5
10282,14002,,5000,1,0.7,0.9,0.5
10283,14002,,5091,1,0.7,0.9,0.5
10284,14003,,5000,1,0.7,0.9,0.5
10285,14003,,5091,1,0.7,0.9,0.5
10286,14004,,5000,1,0.7,0.9,0.5
10287,14004,,5091,1,0.7,0.9,0.5
10288,14005,,5000,1,0.7,0.9,0.5
10289,14005,,5092,1,0.7,0.9,0.5
10290,14006,,5000,1,0.7,0.9,0.5
10291,14006,,5092,1,0.7,0.9,0.5
10292,14007,,5000,1,0.7,0.9,0.5
10293,14007,,5092,1,0.7,0.9,0.5
10294,14008,,5000,1,0.7,0.9,0.5
10295,14008,,5093,1,0.7,0.9,0.5
10296,14009,,5000,1,0.7,0.9,0.5
10297,14009,,5093,1,0.7,0.9,0.5
10298,14010,,5000,1,0.7,0.9,0.5
10299,14010,,5093,1,0.7,0.9,0.5
10300,14101,,5000,1,0.7,0.9,0.5
10301,14101,,5094,1,0.7,0.9,0.5
10302,14102,,5000,1,0.7,0.9,0.5
10303,14102,,5094,1,0.7,0.9,0.5
10304,14103,,5000,1,0.7,0.9,0.5
10305,14103,,5094,1,0.7,0.9,0.5
10306,14104,,5000,1,0.7,0.9,0.5
10307,14104,,5094,1,0.7,0.9,0.5
10308,14105,,5000,1,0.7,0.9,0.5
10309,14105,,5095,1,0.7,0.9,0.5
10310,14106,,5000,1,0.7,0.9,0.5
10311,14106,,5095,1,0.7,0.9,0.5
10312,14107,,5000,1,0.7,0.9,0.5
10313,14107,,5095,1,0.7,0.9,0.5
10314,14108,,5000,1,0.7,0.9,0.5
10315,14108,,5096,1,0.7,0.9,0.5
10316,14109,,5000,1,0.7,0.9,0.5
10317,14109,,5096,1,0.7,0.9,0.5
10318,14110,,5000,1,0.7,0.9,0.5
10319,14110,,5096,1,0.7,0.9,0.5
10320,14201,,5000,1,0.7,0.9,0.5
10321,14201,,5097,1,0.7,0.9,0.5
10322,14202,,5000,1,0.7,0.9,0.5
10323,14202,,5097,1,0.7,0.9,0.5
10324,14203,,5000,1,0.7,0.9,0.5
10325,14203,,5097,1,0.7,0.9,0.5
10326,14204,,5000,1,0.7,0.9,0.5
10327,14204,,5097,1,0.7,0.9,0.5
10328,14205,,5000,1,0.7,0.9,0.5
10329,14205,,5098,1,0.7,0.9,0.5
10330,14206,,5000,1,0.7,0.9,0.5
10331,14206,,5098,1,0.7,0.9,0.5
10332,14207,,5000,1,0.7,0.9,0.5
10333,14207,,5098,1,0.7,0.9,0.5
10334,14208,,5000,1,0.7,0.9,0.5
10335,14208,,5099,1,0.7,0.9,0.5
10336,14209,,5000,1,0.7,0.9,0.5
10337,14209,,5099,1,0.7,0.9,0.5
10338,14210,,5000,1,0.7,0.9,0.5
10339,14210,,5099,1,0.7,0.9,0.5
10340,14301,,5000,1,0.7,0.9,0.5
10341,14301,,5100,1,0.7,0.9,0.5
10342,14302,,5000,1,0.7,0.9,0.5
10343,14302,,5100,1,0.7,0.9,0.5
10344,14303,,5000,1,0.7,0.9,0.5
10345,14303,,5100,1,0.7,0.9,0.5
10346,14304,,5000,1,0.7,0.9,0.5
10347,14304,,5100,1,0.7,0.9,0.5
10348,14305,,5000,1,0.7,0.9,0.5
10349,14305,,5101,1,0.7,0.9,0.5
10350,14306,,5000,1,0.7,0.9,0.5
10351,14306,,5101,1,0.7,0.9,0.5
10352,14307,,5000,1,0.7,0.9,0.5
10353,14307,,5101,1,0.7,0.9,0.5
10354,14308,,5000,1,0.7,0.9,0.5
10355,14308,,5102,1,0.7,0.9,0.5
10356,14309,,5000,1,0.7,0.9,0.5
10357,14309,,5102,1,0.7,0.9,0.5
10358,14310,,5000,1,0.7,0.9,0.5
10359,14310,,5102,1,0.7,0.9,0.5
10360,14401,,5000,1,0.7,0.9,0.5
10361,14401,,5103,1,0.7,0.9,0.5
10362,14402,,5000,1,0.7,0.9,0.5
10363,14402,,5103,1,0.7,0.9,0.5
10364,14403,,5000,1,0.7,0.9,0.5
10365,14403,,5103,1,0.7,0.9,0.5
10366,14404,,5000,1,0.7,0.9,0.5
10367,14404,,5103,1,0.7,0.9,0.5
10368,14405,,5000,1,0.7,0.9,0.5
10369,14405,,5104,1,0.7,0.9,0.5
10370,14406,,5000,1,0.7,0.9,0.5
10371,14406,,5104,1,0.7,0.9,0.5
10372,14407,,5000,1,0.7,0.9,0.5
10373,14407,,5104,1,0.7,0.9,0.5
10374,14408,,5000,1,0.7,0.9,0.5
10375,14408,,5105,1,0.7,0.9,0.5
10376,14409,,5000,1,0.7,0.9,0.5
10377,14409,,5105,1,0.7,0.9,0.5
10378,14410,,5000,1,0.7,0.9,0.5
10379,14410,,5105,1,0.7,0.9,0.5
10380,14501,,5000,1,0.7,0.9,0.5
10381,14501,,5106,1,0.7,0.9,0.5
10382,14502,,5000,1,0.7,0.9,0.5
10383,14502,,5106,1,0.7,0.9,0.5
10384,14503,,5000,1,0.7,0.9,0.5
10385,14503,,5106,1,0.7,0.9,0.5
10386,14504,,5000,1,0.7,0.9,0.5
10387,14504,,5106,1,0.7,0.9,0.5
10388,14505,,5000,1,0.7,0.9,0.5
10389,14505,,5107,1,0.7,0.9,0.5
10390,14506,,5000,1,0.7,0.9,0.5
10391,14506,,5107,1,0.7,0.9,0.5
10392,14507,,5000,1,0.7,0.9,0.5
10393,14507,,5107,1,0.7,0.9,0.5
10394,14508,,5000,1,0.7,0.9,0.5
10395,14508,,5108,1,0.7,0.9,0.5
10396,14509,,5000,1,0.7,0.9,0.5
10397,14509,,5108,1,0.7,0.9,0.5
10398,14510,,5000,1,0.7,0.9,0.5
10399,14510,,5108,1,0.7,0.9,0.5
