变量名,scene_id,_name,round,monsters,bossMark,showInfo,posAdjust,bossLifeCount,rebornSeq,hpC,speedC,damageC,specialDamageC,defenceC,specialDefenceC,bkCsv,storys,winStories,failStories,storyNames,storyNames_tw,storyNames_en,weatherTypeId
101487,101487,,1,<230372;223772;230372;230393;251387;230393>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101488,101488,,1,<232361;222033;232361;230024;251388;230024>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101489,101489,,1,<231032;223772;233642;233143;251389;231271>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101490,101490,,1,<231271;221231;231271;230014;251390;230015>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101491,101491,,1,<232923;222924;232923;231802;251391;231802>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101492,101492,,1,<230402;221931;230402;233353;251392;233353>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101493,101493,,1,<231231;223152;231271;231172;251393;230741>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101494,101494,,1,<231503;223353;232391;230731;251394;230883>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101495,101495,,1,<233663;223663;233663;231291;251395;230771>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101496,101496,,1,<230632;220632;230632;230783;251396;230783>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101497,101497,,1,<232723;221841;232723;233432;251397;233432>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101498,101498,,1,<230712;220712;230712;231423;251398;231423>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101499,101499,,1,<231231;221221;231241;230731;251399;230721>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101500,101500,,1,<233543;223211;233543;231261;251400;232441>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101501,101501,,1,<231863;223432;231863;233021;251301;233413>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101502,101502,,1,<231313;222033;231313;230641;251302;230721>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101503,101503,,1,<230242;222993;231231;230015;251303;230015>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101504,101504,,1,<231911;221931;231921;230731;251304;232401>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101505,101505,,1,<230242;223211;230242;230015;251305;230603>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101506,101506,,1,<231903;221503;233432;232612;251306;230053>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101507,101507,,1,<230712;220712;230712;230741;251307;230741>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101508,101508,,1,<233771;220632;233771;230731;251308;230883>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101509,101509,,1,<231271;223211;233543;230741;251309;231172>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101510,101510,,1,<232351;220402;232351;233152;251310;233003>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101511,101511,,1,<231394;223283;231241;231443;251311;232612>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101512,101512,,1,<230783;222303;233772;232473;251312;233663>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101513,101513,,1,<231393;223353;231393;233631;251313;233631>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101514,101514,,1,<232993;222993;232993;233211;251314;233211>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101515,101515,,1,<230333;221863;230333;233211;251315;232391>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101516,101516,,1,<232013;222272;231813;232633;251316;231813>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101517,101517,,1,<231253;221911;231253;233511;251317;233511>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101518,101518,,1,<230333;220402;230333;232442;251318;232242>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101519,101519,,1,<230632;220632;230632;230731;251319;233353>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101520,101520,,1,<231911;221931;230731;231921;251320;232401>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101521,101521,,1,<232612;220493;232822;230692;251321;233511>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101522,101522,,1,<232993;222993;232993;232822;251322;232822>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101523,101523,,1,<231253;222822;231253;232351;251323;232361>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101524,101524,,1,<232361;222361;232361;230024;251324;230024>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101525,101525,,1,<230333;221863;230333;231271;251325;232361>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101526,101526,,1,<232891;222073;232963;230883;251326;231221>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101527,101527,,1,<231911;220333;231911;231903;251327;231903>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101528,101528,,1,<233543;223592;233543;231941;251328;231951>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101529,101529,,1,<233663;220771;233663;231293;251329;231293>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101530,101530,,1,<231271;223772;233211;230163;251330;230163>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101531,101531,,1,<230341;220341;232483;230263;251331;232963>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101532,101532,,1,<233543;223432;233543;231393;251332;231393>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101533,101533,,1,<231813;222993;231813;233413;251333;233413>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101534,101534,,1,<231032;223152;233772;230402;251334;232401>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101535,101535,,1,<233021;221921;233021;232361;251335;232351>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101536,101536,,1,<233293;223501;233472;233012;251336;233012>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101537,101537,,1,<233592;223543;233592;230731;251337;230721>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101538,101538,,1,<231911;220402;231911;231503;251338;231503>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101539,101539,,1,<230402;222391;230402;230572;251339;233003>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101540,101540,,1,<230632;220632;230632;231271;251340;231261>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101541,101541,,1,<232843;222843;232843;230552;251341;231393>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101542,101542,,1,<231032;220493;231032;231172;251342;231172>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101543,101543,,1,<233152;223152;233152;230572;251343;230572>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101544,101544,,1,<230402;222033;233152;230572;251344;232242>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101545,101545,,1,<232233;222233;232233;231271;251345;232391>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101546,101546,,1,<231612;221612;231612;233511;251346;230793>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101547,101547,,1,<233152;223152;233152;232242;251347;232242>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101548,101548,,1,<230264;221261;230264;230761;251348;230761>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101549,101549,,1,<230264;222303;233021;230731;251349;232473>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101550,101550,,1,<230394;220394;230394;230761;251350;230761>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101551,101551,,1,<230044;220044;230044;230153;251351;230153>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101552,101552,,1,<230333;221231;231221;230731;251352;230593>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101553,101553,,1,<231032;223663;231032;233592;251353;230731>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101554,101554,,1,<231313;221261;231032;232723;251354;233592>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101555,101555,,1,<232391;221221;232391;231291;251355;231961>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101556,101556,,1,<233502;221231;233502;233152;251356;233152>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101557,101557,,1,<230641;220712;230641;230632;251357;230632>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101558,101558,,1,<230402;220493;231253;232233;251358;232233>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101559,101559,,1,<231253;221261;231253;231271;251359;232441>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101560,101560,,1,<230712;221261;230712;230761;251360;231981>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101561,101561,,1,<230153;221612;230153;232233;251361;232233>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101562,101562,,1,<233663;223663;233663;230712;251362;230712>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101563,101563,,1,<230044;251363;230044;230394;251363;230004>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101564,101564,,1,<233501;223631;233501;230883;251364;232381>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101565,101565,,1,<233592;223631;233592;233642;251365;232361>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101566,101566,,1,<232303;220053;232303;230222;251366;230222>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101567,101567,,1,<231231;222993;230242;230024;251367;230024>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101568,101568,,1,<231394;221394;231394;232242;251368;232242>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101569,101569,,1,<232233;222233;232233;232442;251369;230731>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101570,101570,,1,<231261;221271;231971;232431;251370;232391>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101571,101571,,1,<230372;220333;230372;231853;251371;231853>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101572,101572,,1,<233843;220004;233843;230741;251372;230741>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101573,101573,,1,<231921;222303;231921;231082;251373;231082>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101574,101574,,1,<231221;221921;232361;230731;251374;231941>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101575,101575,,1,<231253;221253;231253;230163;251375;230163>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101576,101576,,1,<232073;222073;232073;234132;251376;234132>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101577,101577,,1,<231921;221921;231921;230242;251377;230242>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101578,101578,,1,<230333;221221;230333;230731;251378;230883>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101579,101579,,1,<232351;222351;232351;233413;251379;232242>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101580,101580,,1,<231961;221971;231271;232431;251380;233631>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101581,101581,,1,<233843;220013;233843;230023;251381;230001>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101582,101582,,1,<230263;222401;230263;231951;251382;231941>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101583,101583,,1,<230004;222303;230004;231293;251383;233663>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101584,101584,,1,<231841;221841;231841;232431;251384;232431>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101585,101585,,1,<232391;222351;232381;231981;251385;231971>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101586,101586,,1,<230093;220463;231852;233592;251386;233592>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101587,101587,,1,<230372;223772;230372;230393;251387;230393>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101588,101588,,1,<232361;222033;232361;230024;251388;230024>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101589,101589,,1,<231032;223772;233642;233143;251389;231271>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101590,101590,,1,<231271;221231;231271;230014;251390;230015>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101591,101591,,1,<232923;222924;232923;231802;251391;231802>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101592,101592,,1,<230402;221931;230402;233353;251392;233353>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101593,101593,,1,<231231;223152;231271;231172;251393;230741>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101594,101594,,1,<231503;223353;232391;230731;251394;230883>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101595,101595,,1,<233663;223663;233663;231291;251395;230771>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101596,101596,,1,<230632;220632;230632;230783;251396;230783>,,FALSE,,,,1.4,3.5,3.5,3.5,3.5,3.5,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101597,101597,,1,<232723;221841;232723;233432;251397;233432>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101598,101598,,1,<230712;220712;230712;231423;251398;231423>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101599,101599,,1,<231231;221221;231241;230731;251399;230721>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101600,101600,,1,<233543;223211;233543;231261;251400;232441>,,FALSE,,,,1.3,3.4,3.4,3.4,3.4,3.4,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101601,101601,,1,<231863;223432;231863;233021;251301;233413>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101602,101602,,1,<231313;222033;231313;230641;251302;230721>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101603,101603,,1,<230242;222993;231231;230015;251303;230015>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101604,101604,,1,<231911;221931;231921;230731;251304;232401>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101605,101605,,1,<230242;223211;230242;230015;251305;230603>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101606,101606,,1,<231903;221503;233432;232612;251306;230053>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101607,101607,,1,<230712;220712;230712;230741;251307;230741>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101608,101608,,1,<233771;220632;233771;230731;251308;230883>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101609,101609,,1,<231271;223211;233543;230741;251309;231172>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101610,101610,,1,<232351;220402;232351;233152;251310;233003>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101611,101611,,1,<231394;223283;231241;231443;251311;232612>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101612,101612,,1,<230783;222303;233772;232473;251312;233663>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101613,101613,,1,<231393;223353;231393;233631;251313;233631>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101614,101614,,1,<232993;222993;232993;233211;251314;233211>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101615,101615,,1,<230333;221863;230333;233211;251315;232391>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101616,101616,,1,<232013;222272;231813;232633;251316;231813>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101617,101617,,1,<231253;221911;231253;233511;251317;233511>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101618,101618,,1,<230333;220402;230333;232442;251318;232242>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101619,101619,,1,<230632;220632;230632;230731;251319;233353>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101620,101620,,1,<231911;221931;230731;231921;251320;232401>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101621,101621,,1,<232612;220493;232822;230692;251321;233511>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101622,101622,,1,<232993;222993;232993;232822;251322;232822>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101623,101623,,1,<231253;222822;231253;232351;251323;232361>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101624,101624,,1,<232361;222361;232361;230024;251324;230024>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101625,101625,,1,<230333;221863;230333;231271;251325;232361>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101626,101626,,1,<232891;222073;232963;230883;251326;231221>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101627,101627,,1,<231911;220333;231911;231903;251327;231903>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101628,101628,,1,<233543;223592;233543;231941;251328;231951>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101629,101629,,1,<233663;220771;233663;231293;251329;231293>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101630,101630,,1,<231271;223772;233211;230163;251330;230163>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101631,101631,,1,<230341;220341;232483;230263;251331;232963>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101632,101632,,1,<233543;223432;233543;231393;251332;231393>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101633,101633,,1,<231813;222993;231813;233413;251333;233413>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101634,101634,,1,<231032;223152;233772;230402;251334;232401>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101635,101635,,1,<233021;221921;233021;232361;251335;232351>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101636,101636,,1,<233293;223501;233472;233012;251336;233012>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101637,101637,,1,<233592;223543;233592;230731;251337;230721>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101638,101638,,1,<231911;220402;231911;231503;251338;231503>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
